AltitudeVariation,AltitudeVariation_entropy,AltitudeVariation_complexity,AltitudeVariation_fisher,VehicleSpeedInstantaneous,VehicleSpeedInstantaneous_entropy,VehicleSpeedInstantaneous_complexity,VehicleSpeedInstantaneous_fisher,VehicleSpeedAverage,VehicleSpeedAverage_entropy,VehicleSpeedAverage_complexity,VehicleSpeedAverage_fisher,VehicleSpeedVariance,VehicleSpeedVariance_entropy,VehicleSpeedVariance_complexity,VehicleSpeedVariance_fisher,VehicleSpeedVariation,VehicleSpeedVariation_entropy,VehicleSpeedVariation_complexity,VehicleSpeedVariation_fisher,LongitudinalAcceleration,LongitudinalAcceleration_entropy,LongitudinalAcceleration_complexity,LongitudinalAcceleration_fisher,EngineLoad,EngineLoad_entropy,EngineLoad_complexity,EngineLoad_fisher,ManifoldAbsolutePressure,ManifoldAbsolutePressure_entropy,ManifoldAbsolutePressure_complexity,ManifoldAbsolutePressure_fisher,EngineRPM,EngineRPM_entropy,EngineRPM_complexity,EngineRPM_fisher,MassAirFlow,MassAirFlow_entropy,MassAirFlow_complexity,MassAirFlow_fisher,IntakeAirTemperature,IntakeAirTemperature_entropy,IntakeAirTemperature_complexity,IntakeAirTemperature_fisher,VerticalAcceleration,VerticalAcceleration_entropy,VerticalAcceleration_complexity,VerticalAcceleration_fisher,FuelConsumptionAverage,FuelConsumptionAverage_entropy,FuelConsumptionAverage_complexity,FuelConsumptionAverage_fisher,drivingStyle
-0.5,0.6448803797980738,0.2897958203193309,0.6448803797980738,8.106479645,0.4668190537806316,0.2857339484834629,0.4668190537806316,16.03281538,0.2496992442775329,0.2118758067648274,0.2496992442775329,312.924608,0.3260750998007701,0.2526722802552731,0.3260750998007701,8.106479645,0.7940941833754508,0.1781110228930518,0.7940941833754508,-0.332,0.6227280193839766,0.2993518753897081,0.6227280193839766,40.39215851,0.8912384039158859,0.1479783623707837,0.8912384039158859,113.0,0.6995955044058078,0.2829029362764653,0.6995955044058078,1815.0,0.812652927930699,0.204292626186258,0.812652927930699,26.21999931,0.9139538696322832,0.1223272360447444,0.9139538696322832,13.0,0.5709145195070043,0.3106706042333936,0.5709145195070043,0.4023,0.6843729783961191,0.2909018731866726,0.6843729783961191,18.66700363,0.4008570084559473,0.2712361413466252,0.4008570084559473,EvenPaceStyle
-0.09997559,0.64571503845585,0.2896502018472194,0.64571503845585,14.41152,0.4668190537806316,0.2857339484834629,0.4668190537806316,15.74758739,0.2496992442775329,0.2118758067648274,0.2496992442775329,308.8183931,0.3260750998007701,0.2526722802552731,0.3260750998007701,6.305040355,0.7938110365566771,0.1783715022503778,0.7938110365566771,-0.5077,0.6209189364064643,0.3003185614623515,0.6209189364064643,6.666666985,0.8911600238531748,0.1480768020901904,0.8911600238531748,133.0,0.6993612066509153,0.2830324672378564,0.6993612066509153,1588.0,0.8129784146587948,0.2037145809711486,0.8129784146587948,18.46999931,0.9137628902281004,0.1225511800777579,0.9137628902281004,16.0,0.5700888839467002,0.3103764804530065,0.5700888839467002,0.4726,0.6833794669256057,0.2909791341456322,0.6833794669256057,18.73254585,0.4008570084559473,0.2712361413466252,0.4008570084559473,EvenPaceStyle
-0.09997559,0.6453936538000318,0.2898750614499174,0.6453936538000318,19.5906601,0.4668190537806316,0.2857339484834629,0.4668190537806316,15.53366641,0.2496992442775329,0.2118758067648274,0.2496992442775329,304.3074904,0.3260750998007701,0.2526722802552731,0.3260750998007701,5.1791401,0.7935955470173195,0.1785861971245325,0.7935955470173195,-0.6093,0.6191082505167428,0.301273879717378,0.6191082505167428,79.60784149,0.8910863123503348,0.1482060891680019,0.8910863123503348,122.0,0.6994099456634646,0.2830318830503316,0.6994099456634646,1472.0,0.8133626424294665,0.2030572530147641,0.8133626424294665,20.15999985,0.913934514042512,0.1223646159443283,0.913934514042512,14.0,0.5696526807817244,0.3104468696630797,0.5696526807817244,0.5586,0.6822517454981175,0.2911845784683927,0.6822517454981175,18.77953148,0.4008570084559473,0.2712361413466252,0.4008570084559473,EvenPaceStyle
-0.09997559,0.6445143368845537,0.2910138801366657,0.6445143368845537,24.09425926,0.4668190537806316,0.2857339484834629,0.4668190537806316,15.36853443,0.2496992442775329,0.2118758067648274,0.2496992442775329,299.7407397,0.3260750998007701,0.2526722802552731,0.3260750998007701,4.50359916,0.7938271283634873,0.178232085779637,0.7938271283634873,-0.7265,0.6178530385482455,0.3014331055044547,0.6178530385482455,38.82352829,0.8915193891848876,0.1473741296714938,0.8915193891848876,135.0,0.6990876968222502,0.2833686305476931,0.6990876968222502,1779.0,0.8137670640792264,0.2021030233855595,0.8137670640792264,25.45000076,0.9137029326963444,0.1228011791633178,0.9137029326963444,15.0,0.5699090342355784,0.3104690467725639,0.5699090342355784,0.539,0.6809629815473718,0.2925444251303523,0.6809629815473718,18.8215313,0.4008570084559473,0.2712361413466252,0.4008570084559473,EvenPaceStyle
0.09997559,0.6435911778904829,0.2908835415318291,0.6435911778904829,27.02159882,0.4659875158750944,0.285341132292551,0.4659875158750944,15.24468545,0.2496992442775329,0.2118758067648274,0.2496992442775329,295.8538655,0.3260750998007701,0.2526722802552731,0.3260750998007701,2.92733956,0.7933841929310356,0.1786214902914181,0.7933841929310356,-0.8046,0.6171820630842302,0.3012653708021501,0.6171820630842302,38.82352829,0.8916100566799341,0.1472495788664236,0.8916100566799341,139.0,0.6990458783910848,0.283399947237023,0.6990458783910848,1946.0,0.8138407755820664,0.2019920641242046,0.8138407755820664,19.76000023,0.9138020614970962,0.1225969880908185,0.9138020614970962,15.0,0.5689606743771314,0.3113646582067604,0.5689606743771314,0.7148,0.680901278563562,0.2925761771347952,0.680901278563562,18.83295441,0.4008570084559473,0.2712361413466252,0.4008570084559473,EvenPaceStyle
0.09997559,0.6425267642461219,0.290823873002856,0.6425267642461219,27.02159882,0.4647709618080189,0.2849450577755664,0.4647709618080189,15.10957752,0.2496992442775329,0.2118758067648274,0.2496992442775329,291.485243,0.3260750998007701,0.2526722802552731,0.3260750998007701,0.0,0.7927545201041796,0.1792915359371863,0.7927545201041796,-0.7929,0.6171712558513803,0.30126441628988,0.6171712558513803,23.52941132,0.8918736298322799,0.1470080215374946,0.8918736298322799,125.0,0.6998345278115162,0.2821637935346266,0.6998345278115162,2108.0,0.8134865349346739,0.2022914853918594,0.8134865349346739,17.21999931,0.914055822254294,0.1223197756176902,0.914055822254294,14.0,0.5696905827549869,0.3105629962256979,0.5696905827549869,0.7109,0.6817217094992096,0.2919286281134736,0.6817217094992096,18.82369423,0.4018771314315701,0.2717575453497588,0.4018771314315701,AggressiveStyle
0.29998779,0.6411807532743831,0.2910194133577677,0.6411807532743831,29.7237606,0.463169360506963,0.2847399643314209,0.463169360506963,15.01950562,0.2496992442775329,0.2118758067648274,0.2496992442775329,288.3046895,0.3260750998007701,0.2526722802552731,0.3260750998007701,2.70216178,0.7925635406999969,0.1794647551737817,0.7925635406999969,-0.7812,0.6170829954386151,0.301294783772258,0.6170829954386151,12.15686321,0.8919035835747634,0.1469905295498168,0.8919035835747634,115.0,0.7004532824997324,0.2820516133055976,0.7004532824997324,2080.0,0.81399783154491,0.2022356801024193,0.81399783154491,17.29000092,0.9139157392077728,0.1224935264689553,0.9139157392077728,13.0,0.56972306406641,0.3105542541673824,0.56972306406641,0.7421,0.6826245820331936,0.2912786402145057,0.6826245820331936,18.81010246,0.4032444267587403,0.2722686659124439,0.4032444267587403,AggressiveStyle
0.20001221,0.6405510804475271,0.2913895646977568,0.6405510804475271,26.79641914,0.4627649388572034,0.2850913976317918,0.4627649388572034,14.88064469,0.2496992442775329,0.2118758067648274,0.2496992442775329,283.7823879,0.3260750998007701,0.2526722802552731,0.3260750998007701,-2.92734146,0.792431088154581,0.1796516500846751,0.792431088154581,-0.7421,0.6169303490141111,0.3014761575428037,0.6169303490141111,10.98039246,0.8914752406537891,0.1474585283585886,0.8914752406537891,114.0,0.7005991563826544,0.2820365594213698,0.7005991563826544,2086.0,0.8149348663222772,0.2017933574686901,0.8149348663222772,17.72999954,0.9135947068557388,0.1229079202310191,0.9135947068557388,13.0,0.5694887663115176,0.3106091671742012,0.5694887663115176,0.7656,0.6825220011617511,0.291321463878435,0.6825220011617511,18.81951714,0.4052671471913634,0.2724287941898521,0.4052671471913634,AggressiveStyle
0.09997559,0.6410950186562144,0.2908770010499125,0.6410950186562144,26.3460598,0.4626122924326995,0.2851892509656353,0.4626122924326995,14.71551271,0.2496992442775329,0.2118758067648274,0.2496992442775329,278.2400187,0.3260750998007701,0.2526722802552731,0.3260750998007701,-0.45035934,0.7926626695007487,0.1792985225778243,0.7926626695007487,-0.7694,0.6165619179912445,0.3015424351914149,0.6165619179912445,26.27450943,0.8916076931992052,0.1472364059162287,0.8916076931992052,114.0,0.6992918621989107,0.2834789742693074,0.6992918621989107,2129.0,0.815451513257569,0.2012893167987874,0.815451513257569,18.37000084,0.9134838454816044,0.1230496593464664,0.9134838454816044,13.0,0.5694063247131813,0.3105935757154346,0.5694063247131813,0.8203,0.6823480893062331,0.2913527500306752,0.6823480893062331,18.83745575,0.4065591854294298,0.2729450676706623,0.4065591854294298,AggressiveStyle
0.59997559,0.6423639949203751,0.2896587844677995,0.6423639949203751,27.92231941,0.4627649388572034,0.2850913976317918,0.4627649388572034,14.53912171,0.2496992442775329,0.2118758067648274,0.2496992442775329,271.5718176,0.3260750998007701,0.2526722802552731,0.3260750998007701,1.57625961,0.7928223799387643,0.17912935159336,0.7928223799387643,-0.8319,0.616004849916981,0.3023242700842313,0.616004849916981,39.2156868,0.8916076931992052,0.1472364059162287,0.8916076931992052,124.0,0.699040086973655,0.2838332670905639,0.699040086973655,2193.0,0.8153713952275209,0.2013523513368751,0.8153713952275209,26.22999954,0.9130430024245264,0.1233601237201535,0.9130430024245264,14.0,0.5696197669587584,0.310540046853106,0.5696197669587584,0.8906,0.6818511880664654,0.2912428429035739,0.6818511880664654,18.88356781,0.40774285768631,0.2734689556653831,0.40774285768631,AggressiveStyle
0.19995118,0.642937154801449,0.2891298863167861,0.642937154801449,30.84966087,0.4629833903377948,0.2850529099514536,0.4629833903377948,14.38900171,0.2496992442775329,0.2118758067648274,0.2496992442775329,265.193743,0.3260750998007701,0.2526722802552731,0.3260750998007701,2.92734146,0.7925706047135085,0.1795898832201931,0.7925706047135085,-0.8398,0.6160931103297461,0.302294253859428,0.6160931103297461,6.274509907,0.8919290778550234,0.1467794896883098,0.8919290778550234,146.0,0.69917883808169,0.2837885021048068,0.69917883808169,2384.0,0.8145781158496045,0.201660800346828,0.8145781158496045,22.92000008,0.9131349517624608,0.1232900626938061,0.9131349517624608,14.0,0.5685661908042549,0.3102703368412939,0.5685661908042549,0.8867,0.6815400056465531,0.2913030716490594,0.6815400056465531,18.91323853,0.40774285768631,0.2734689556653831,0.40774285768631,AggressiveStyle
0.19995118,0.6436670631793044,0.2881010536672253,0.6436670631793044,29.7237606,0.4641300869490624,0.2851872869415127,0.4641300869490624,14.21261071,0.2496992442775329,0.2118758067648274,0.2496992442775329,257.7621149,0.3260750998007701,0.2526722802552731,0.3260750998007701,-1.12590027,0.7925706047135085,0.1795898832201942,0.7925706047135085,-0.9374,0.6142776678791237,0.3032206131906765,0.6142776678791237,78.4313736,0.8923281042120534,0.1464337435630317,0.8923281042120534,121.0,0.6995377724069866,0.2837011731910661,0.6995377724069866,1445.0,0.8148612626683782,0.2013983183718852,0.8148612626683782,19.20000076,0.913582022647986,0.1225800208847865,0.913582022647986,13.0,0.5688167507797688,0.3102846612459572,0.5688167507797688,0.9335,0.6816133648456093,0.2912746240270591,0.6816133648456093,18.9190712,0.40774285768631,0.2734689556653831,0.40774285768631,AggressiveStyle
0.2999878,0.6440583549634877,0.2877798338402876,0.6440583549634877,31.3000164,0.4650428868838692,0.2854135588702031,0.4650428868838692,14.07374972,0.2496992442775329,0.2118758067648274,0.2496992442775329,251.7399729,0.3260750998007701,0.2526722802552731,0.3260750998007701,1.5762558,0.7926443162163486,0.1794806864843908,0.7926443162163486,-0.9218,0.6138461900992757,0.3033035649176027,0.6138461900992757,29.41176605,0.8933672678248017,0.1455225255033913,0.8933672678248017,136.0,0.7004123886212361,0.2830036928317483,0.7004123886212361,1619.0,0.815795669225019,0.2009538147919725,0.815795669225019,24.65999985,0.9138136039941536,0.1221434675975233,0.9138136039941536,13.0,0.5698703269342723,0.3105540102672554,0.5698703269342723,0.957,0.681787276701127,0.2912435116016567,0.681787276701127,18.93142128,0.40774285768631,0.2734689556653831,0.40774285768631,AggressiveStyle
0.0,0.643732868235392,0.288156896921593,0.643732868235392,32.65110016,0.4660120940079229,0.2856197451816478,0.4660120940079229,13.95365371,0.2496992442775329,0.2118758067648274,0.2496992442775329,246.3074938,0.3260750998007701,0.2526722802552731,0.3260750998007701,1.35108376,0.7925855751737727,0.1795584249586873,0.7925855751737727,-0.9335,0.6146417743094934,0.3028060684516605,0.6146417743094934,29.41176605,0.8941226477518875,0.1450993412043689,0.8941226477518875,137.0,0.7012870048354856,0.2823035847105121,0.7012870048354856,1639.0,0.8166686826247865,0.20058689623564,0.8166686826247865,19.72999954,0.914480978583599,0.1210121365932308,0.914480978583599,13.0,0.5705227167659763,0.3108231434727883,0.5705227167659763,0.8554,0.6835729418916405,0.2899865747370249,0.6835729418916405,18.91784859,0.4088473719367456,0.2739893843229436,0.4088473719367456,AggressiveStyle
0.2000122,0.6445703667197045,0.2870424034992733,0.6445703667197045,35.12807465,0.4667047178749101,0.2858635505097743,0.4667047178749101,13.86733461,0.2496992442775329,0.2118758067648274,0.2496992442775329,242.1278084,0.3260750998007701,0.2526722802552731,0.3260750998007701,2.47697449,0.7924127348701808,0.179833750164855,0.7924127348701808,-0.8866,0.6164572167601159,0.3018768767488267,0.6164572167601159,0.0,0.8944839986155425,0.1446724185390049,0.8944839986155425,116.0,0.7015346779884637,0.2821135891172747,0.7015346779884637,1640.0,0.8164149218675886,0.2008025769020161,0.8164149218675886,16.45000076,0.9146538188871908,0.1206720132143805,0.9146538188871908,12.0,0.5716528118680966,0.311061077930102,0.5716528118680966,0.8398,0.6844409816471203,0.2899997821769109,0.6844409816471203,18.90399361,0.4100294862260906,0.2745093215562295,0.4100294862260906,AggressiveStyle
-0.09997558,0.6457952193051117,0.285803094805885,0.6457952193051117,35.8036232,0.4663922687799903,0.2856872655058633,0.4663922687799903,13.8072867,0.2496992442775329,0.2118758067648274,0.2496992442775329,239.2250211,0.3260750998007701,0.2526722802552731,0.3260750998007701,0.67554855,0.792028507099509,0.1804803920132665,0.792028507099509,-0.7734,0.6172935007611213,0.3020168377533392,0.6172935007611213,0.0,0.8942595146636821,0.1448528381824276,0.8942595146636821,110.0,0.7012870048354857,0.2823035847105121,0.7012870048354857,1558.0,0.8165877621711805,0.2005210120765335,0.8165877621711805,16.80999947,0.9146956373183562,0.1206143729166309,0.9146956373183562,12.0,0.5724466266152035,0.3113516959863007,0.5724466266152035,0.8476,0.6843085291017044,0.2901309555854975,0.6843085291017044,18.88776016,0.4110707353538911,0.2750200765327769,0.4110707353538911,AggressiveStyle
0.2000122,0.6470421014760988,0.2856967956268887,0.6470421014760988,32.65110016,0.4672049516438605,0.2859227600912893,0.4672049516438605,13.7172147,0.2496992442775329,0.2118758067648274,0.2496992442775329,235.2696069,0.3260750998007701,0.2526722802552731,0.3260750998007701,-3.15252304,0.7914845688908219,0.1812947312046977,0.7914845688908219,-0.6562,0.6179628907360584,0.3021846361301264,0.6179628907360584,0.0,0.8940642523842084,0.1450028971209701,0.8940642523842084,110.0,0.701436413373108,0.282173383391392,0.701436413373108,1472.0,0.8169420028185729,0.2002190115682581,0.8169420028185729,15.61999989,0.9148343884263912,0.1205003823590487,0.9148343884263912,12.0,0.573087629851556,0.3116162922543982,0.573087629851556,0.8203,0.6843869091644155,0.2900785934791798,0.6843869091644155,18.86135864,0.4113192284608324,0.2751773020256426,0.4113192284608324,AggressiveStyle
0.30004882,0.6479956537463253,0.2858039539171678,0.6479956537463253,30.17411804,0.4684901187662154,0.285939029376791,0.4684901187662154,13.58585967,0.2496992442775329,0.2118758067648274,0.2496992442775329,229.8025931,0.3260750998007701,0.2526722802552731,0.3260750998007701,-2.47698212,0.7912041384807729,0.181704573927441,0.7912041384807729,-0.5312,0.6165630916759387,0.3025237534752994,0.6165630916759387,0.0,0.8936163769632972,0.1454204151293712,0.8936163769632972,108.0,0.7010101380086191,0.2821874406341609,0.7010101380086191,1309.0,0.8175009844415967,0.2001120156333969,0.8175009844415967,14.07999992,0.9154024606100616,0.1200098628997655,0.9154024606100616,11.0,0.574173092396455,0.311866854946202,0.574173092396455,0.7734,0.6846512430153284,0.290003826178339,0.6846512430153284,18.8327446,0.4115651004536092,0.2753328791692798,0.4115651004536092,EvenPaceStyle
0.60003662,0.6479575420620376,0.2858053857838668,0.6479575420620376,25.4453373,0.4682716672856239,0.2859807432457161,0.4682716672856239,13.37193866,0.2496992442775329,0.2118758067648274,0.2496992442775329,221.8038031,0.3260750998007701,0.2526722802552731,0.3260750998007701,-4.72878074,0.7910228368714758,0.1819486169134704,0.7910228368714758,-0.207,0.6151616628388817,0.3028575362586805,0.6151616628388817,0.0,0.8929393770989226,0.1457440759230395,0.8929393770989226,106.0,0.700455795456931,0.2822551959769472,0.700455795456931,1126.0,0.8169975729202276,0.2001712368094719,0.8169975729202276,11.85000038,0.91524654291788,0.1201684640979555,0.91524654291788,11.0,0.5741990452046953,0.3118697624465957,0.5741990452046953,0.6093,0.6847367254880032,0.2900022894157333,0.6847367254880032,18.801651,0.4118083606745391,0.2754868134935284,0.4118083606745391,EvenPaceStyle
0.90002441,0.6467855383112195,0.2858434942531375,0.6467855383112195,21.84246063,0.4672382753885248,0.2858127821018504,0.4672382753885248,13.11298169,0.2496992442775329,0.2118758067648274,0.2496992442775329,213.1825323,0.3260750998007701,0.2526722802552731,0.3260750998007701,-3.60287667,0.7911552894168918,0.1817625455121775,0.7911552894168918,0.0273,0.6139112597038013,0.3030067313855382,0.6139112597038013,18.8235302,0.8921317948323422,0.1462359851320321,0.8921317948323422,105.0,0.6996784429804969,0.2824950533030013,0.6996784429804969,927.0,0.8159894548607468,0.2007294553633196,0.8159894548607468,9.220000267,0.9146053360524538,0.1205626824740217,0.9146053360524538,10.0,0.5741990452046953,0.3118697624465949,0.5741990452046953,0.4843,0.6838658830353018,0.2900664649300833,0.6838658830353018,18.79518509,0.4120490183119644,0.2756391104400817,0.4120490183119644,EvenPaceStyle
1.0,0.6452868809149768,0.2862587699759908,0.6452868809149768,18.23958015,0.4655462756091766,0.2861470217481419,0.4655462756091766,12.79397671,0.2496992442775329,0.2118758067648274,0.2496992442775329,203.5434451,0.3245403400191624,0.2520258966389994,0.3245403400191624,-3.60288048,0.7909739878075946,0.1820065550006071,0.7909739878075946,0.0781,0.6121021767262891,0.3039240827137826,0.6121021767262891,23.13725471,0.891369746461084,0.1466569779018858,0.891369746461084,103.0,0.6981666938175395,0.2839095090639402,0.6981666938175395,894.0,0.8150524200833796,0.2011741732596114,0.8150524200833796,8.979999542,0.9140846609508942,0.120813305536356,0.9140846609508942,10.0,0.5735122076129446,0.3122735426015892,0.5735122076129446,0.457,0.6831036404724238,0.29005876860683,0.6831036404724238,18.80500031,0.4131845897149653,0.2761530354849788,0.4131845897149653,EvenPaceStyle
1.09997558,0.6437870612505028,0.2866685849454169,0.6437870612505028,15.08705902,0.4642563062351533,0.2861177921819019,0.4642563062351533,12.42618267,0.2496992442775329,0.2118758067648274,0.2496992442775329,193.4366143,0.3226001313724531,0.2514771767161904,0.3226001313724531,-3.15252113,0.7909152467650188,0.1820838859450995,0.7909152467650188,0.2695,0.6111708077520454,0.3038148365156311,0.6111708077520454,25.09803963,0.8910034465289584,0.1467322478854001,0.8910034465289584,103.0,0.6972638212835556,0.2846012050402971,0.6972638212835556,869.0,0.8150524200833796,0.2011741732596114,0.8150524200833796,8.68999958,0.9133442682118968,0.1213383667228425,0.9133442682118968,10.0,0.5732704133329979,0.3122438390286237,0.5732704133329979,0.3828,0.6826034876725251,0.2899757708879101,0.6826034876725251,18.83470726,0.4146416150575041,0.2766032054848971,0.4146416150575041,AggressiveStyle
0.7000122,0.6442820054580546,0.2864667637729133,0.6442820054580546,11.93453979,0.4625595434083772,0.2864329184932017,0.4625595434083772,12.00959968,0.2496992442775329,0.2118758067648274,0.2496992442775329,183.0877279,0.320658899114681,0.2509161568495156,0.320658899114681,-3.15251923,0.7909936268277299,0.1820030042446,0.7909936268277299,0.3164,0.6105014177771082,0.3036398595704914,0.6105014177771082,23.92156982,0.8913814187170191,0.1466517225960088,0.8913814187170191,103.0,0.6966409802945618,0.2849387095960459,0.6966409802945618,947.0,0.8159307138181708,0.2008087262361939,0.8159307138181708,10.64999962,0.9129600404412248,0.1221332090756769,0.9129600404412248,10.0,0.5733244289904458,0.3122559937229224,0.5733244289904458,0.3515,0.6826034876725251,0.2899757708879101,0.6826034876725251,18.88157845,0.4156507724409733,0.2771020214888347,0.4156507724409733,AggressiveStyle
-0.5,0.6452378869138414,0.2865791116650842,0.6452378869138414,14.41152,0.4622893770008664,0.2863848573378842,0.4622893770008664,11.63429968,0.2496992442775329,0.2118758067648274,0.2496992442775329,172.5168094,0.3191210684746803,0.2502466944151383,0.3191210684746803,2.47698021,0.7907537983596662,0.182232893565442,0.7907537983596662,0.3671,0.6099353001836135,0.3034673289365271,0.6099353001836135,58.8235321,0.8920033840417563,0.1463956371324364,0.8920033840417563,105.0,0.69707245807441,0.284779129568847,0.69707245807441,1137.0,0.8163590567391451,0.200420935740639,0.8163590567391451,12.77000046,0.9127369204007624,0.122496020244101,0.9127369204007624,11.0,0.5726386873940782,0.3119812088177144,0.5726386873940782,0.4101,0.6826034876725251,0.2899757708879101,0.6826034876725251,18.93055153,0.4156507724409733,0.2771020214888347,0.4156507724409733,AggressiveStyle
-1.10003662,0.6460314617946399,0.2867392519799761,0.6460314617946399,18.23958015,0.4642962171195692,0.2862472972811236,0.4642962171195692,11.41662574,0.2496992442775329,0.2118758067648274,0.2496992442775329,166.653189,0.3191210684746803,0.2502466944151383,0.3191210684746803,3.82806015,0.7907537983596662,0.182232893565442,0.7907537983596662,0.414,0.6088497661108466,0.3034446390667724,0.6088497661108466,37.25490189,0.8930425476545045,0.1454848299510496,0.8930425476545045,109.0,0.69707245807441,0.284779129568847,0.69707245807441,1291.0,0.8161320452183453,0.2005803605036122,0.8161320452183453,14.71000004,0.9121510984072024,0.1233184952384323,0.9121510984072024,11.0,0.5726386873940782,0.3119812088177144,0.5726386873940782,0.2734,0.6826771991753653,0.2898986515704627,0.6826771991753653,18.98420143,0.4156507724409733,0.2771020214888347,0.4156507724409733,AggressiveStyle
-1.5,0.6463688068876818,0.2868554995657214,0.6463688068876818,18.6899395,0.4655135906499534,0.2866483850309824,0.4655135906499534,11.33405974,0.2496992442775329,0.2118758067648274,0.2496992442775329,165.0088811,0.3191210684746803,0.2502466944151383,0.3191210684746803,0.45035935,0.7919499274802586,0.1817066856592115,0.7919499274802586,0.4414,0.6082194961207003,0.303266039151684,0.6082194961207003,29.80392265,0.893276845409397,0.1452365364112763,0.893276845409397,111.0,0.69707245807441,0.284779129568847,0.69707245807441,1383.0,0.8151574642311316,0.2011399389904083,0.8151574642311316,15.57999992,0.9107943768031008,0.1257224599787723,0.9107943768031008,12.0,0.5726386873940782,0.3119812088177144,0.5726386873940782,0.2539,0.6830523944004125,0.2897544718735001,0.6830523944004125,19.03854752,0.4156507724409733,0.2771020214888347,0.4156507724409733,AggressiveStyle
-1.90002441,0.6467012875118229,0.2869702171529787,0.6467012875118229,17.33885956,0.4666029155904365,0.2870680781390535,0.4666029155904365,11.33405974,0.250807627665921,0.2126810640350822,0.250807627665921,165.0088811,0.3200591818046518,0.2508495376256262,0.3200591818046518,-1.35107994,0.7930709559091691,0.1812869761531386,0.7930709559091691,0.5351,0.6082116110659758,0.3032626437638313,0.6082116110659758,0.0,0.8934040745359892,0.1450673558915411,0.8934040745359892,108.0,0.6979636767363377,0.2848091872001407,0.6979636767363377,1282.0,0.8144036345820614,0.2021069863273909,0.8144036345820614,11.64000034,0.9104958072924612,0.1261140699168283,0.9104958072924612,12.0,0.5726386873940782,0.3119812088177144,0.5726386873940782,0.168,0.6836218615819976,0.2898598444588454,0.6836218615819976,19.06950188,0.4156507724409733,0.2771020214888347,0.4156507724409733,AggressiveStyle
-2.2999878,0.6470289451060626,0.2870834109966695,0.6470289451060626,15.08705902,0.4678773889284257,0.2874472552528858,0.4678773889284257,11.37534272,0.2519518029526285,0.2135013545762741,0.2519518029526285,165.2182797,0.3210845355154001,0.2514817472622825,0.3210845355154001,-2.25180054,0.7938695561503164,0.1811895125601925,0.7938695561503164,0.6366,0.6082005713440952,0.3032578900033171,0.6082005713440952,11.37254906,0.8931656934933168,0.1452549424967883,0.8931656934933168,105.0,0.6989643053805704,0.2847632240647056,0.6989643053805704,876.0,0.8134552747236145,0.2038907585975721,0.8134552747236145,8.710000038,0.9102036443090296,0.1265584154239216,0.9102036443090296,10.0,0.574603466854455,0.3113443436543713,0.574603466854455,0.0469,0.6836871809438587,0.2898812991357654,0.6836871809438587,19.07350159,0.4156507724409733,0.2771020214888347,0.4156507724409733,AggressiveStyle
-2.40002441,0.6473518199312267,0.2871950872819455,0.6473518199312267,11.25899982,0.4689033650203795,0.2878654287216779,0.4689033650203795,11.43539073,0.2539745233852516,0.2144598548093742,0.2539745233852516,164.980391,0.3230247441621094,0.2520421345737682,0.3230247441621094,-3.8280592,0.7945176887148464,0.1811658524336053,0.7945176887148464,0.6679,0.6081863763095205,0.3032517776525597,0.6081863763095205,22.74509811,0.8930581033868596,0.1454181271253137,0.8930581033868596,103.0,0.6996580837924425,0.2848632070711749,0.6996580837924425,874.0,0.8129210835563677,0.2045207730038888,0.8129210835563677,8.789999962,0.9099294137270962,0.126926489579558,0.9099294137270962,11.0,0.5756319447429501,0.3104143455485818,0.5756319447429501,-0.0078,0.6837485113761034,0.2899014479732118,0.6837485113761034,19.09513855,0.4156507724409733,0.2771020214888347,0.4156507724409733,AggressiveStyle
-2.59997559,0.6476699511112081,0.2873052521215334,0.6476699511112081,8.106479645,0.469206980713653,0.288037115851619,0.469206980713653,11.44289674,0.2540709823302882,0.214539689844485,0.2540709823302882,164.9260753,0.3244068575192133,0.2527124394044826,0.3244068575192133,-3.152520175,0.7953134770872952,0.1810670078836342,0.7953134770872952,0.7929,0.6081690251318861,0.3032443064317166,0.6081690251318861,22.35294151,0.8933098786121153,0.1448759406055784,0.8933098786121153,102.0,0.6999771168316311,0.2849519575116488,0.6999771168316311,905.0,0.8130082038380891,0.2044642940988075,0.8130082038380891,9.100000381,0.9092620391376508,0.1280469661783921,0.9092620391376508,10.0,0.5764205941633815,0.3095581267703581,0.5764205941633815,-0.0977,0.6838058585829455,0.2899202920147488,0.6838058585829455,19.12355804,0.4156507724409733,0.2771020214888347,0.4156507724409733,EvenPaceStyle
-2.79998779,0.6479833766721925,0.2874139115534107,0.6479833766721925,8.556839943,0.4699503279622246,0.2884053665451485,0.4699503279622246,11.55923974,0.2541655889090223,0.2146179916221719,0.2541655889090223,163.4034764,0.3254291295584638,0.2533351206356824,0.3254291295584638,0.450360298,0.7964288816481855,0.1806416103901486,0.7964288816481855,0.7851,0.6081902534577024,0.3032466484612833,0.6081902534577024,15.68627453,0.8923615187536684,0.1469371168882317,0.8923615187536684,102.0,0.7004947101532984,0.2850645695357423,0.7004947101532984,980.0,0.8139090733224627,0.2040222544771614,0.8139090733224627,10.81000042,0.9086888792565768,0.1290790455893356,0.9086888792565768,11.0,0.5774715348932711,0.3086158776758426,0.5774715348932711,-0.1055,0.6833729684139151,0.2898332511372491,0.6833729684139151,19.1968956,0.4156507724409733,0.2771020214888347,0.4156507724409733,EvenPaceStyle
