ENGINE_LOAD,ENGINE_LOAD_entropy,ENGINE_LOAD_complexity,ENGINE_LOAD_fisher,ENGINE_RPM,ENGINE_RPM_entropy,ENGINE_RPM_complexity,ENGINE_RPM_fisher,INTAKE_MANIFOLD_PRESSURE,INTAKE_MANIFOLD_PRESSURE_entropy,INTAKE_MANIFOLD_PRESSURE_complexity,INTAKE_MANIFOLD_PRESSURE_fisher,Short Term Fuel Trim Bank 1,Short Term Fuel Trim Bank 1_entropy,Short Term Fuel Trim Bank 1_complexity,Short Term Fuel Trim Bank 1_fisher,MAF,MAF_entropy,MAF_complexity,MAF_fisher,SPEED,SPEED_entropy,SPEED_complexity,SPEED_fisher,THROTTLE_POS,THROTTLE_POS_entropy,THROTTLE_POS_complexity,THROTTLE_POS_fisher,TIMING_ADVANCE,TIMING_ADVANCE_entropy,TIMING_ADVANCE_complexity,TIMING_ADVANCE_fisher
28.6,0.9861257832538068,0.0173155092731975,0.9861257832538068,1453.0,0.9563943867033984,0.0542857236513816,0.9563943867033984,47.0,0.9753195511511972,0.0310079716386278,0.9753195511511972,-1.6,0.9941960120034008,0.0075978473784459,0.9941960120034008,9.83,0.9832405226253154,0.0216573156267534,0.9832405226253154,47.0,0.8467085014468765,0.1518684612366265,0.8467085014468765,28.2,0.9863163260693532,0.0175597673144761,0.9863163260693532,61.2,0.9767917658014904,0.0283746095267583,0.9767917658014904
17.6,0.986457066619144,0.0169545924639983,0.986457066619144,1524.0,0.9566185697437616,0.0541110297871799,0.9566185697437616,20.0,0.9752436908612409,0.0311042377656022,0.9752436908612409,0.0,0.9941628713050918,0.0076434198469457,0.9941628713050918,4.1,0.9836450508219248,0.0211394861772129,0.9836450508219248,43.0,0.8481307052181353,0.1506960626349666,0.8481307052181353,21.2,0.986434074640321,0.0173873892241358,0.986434074640321,67.1,0.9769244355892291,0.0282078224093701,0.9769244355892291
18.4,0.9865143988442868,0.016871655388621,0.9865143988442868,1549.0,0.9565798194188438,0.0541543492402488,0.9565798194188438,22.0,0.9754263673390962,0.0308249497442294,0.9754263673390962,0.0,0.9941628713050918,0.0076434198469457,0.9941628713050918,4.31,0.9839288741886748,0.0207304085064131,0.9839288741886748,36.0,0.8490491054459605,0.1501996613577275,0.8490491054459605,22.4,0.9864940216992634,0.0172990010426964,0.9864940216992634,74.9,0.976877365482084,0.0282687828965898,0.976877365482084
34.5,0.9863400176875786,0.0171142770555073,0.9863400176875786,916.0,0.9565065002755698,0.0542421685481661,0.9565065002755698,76.0,0.9754525772852518,0.030794149177008,0.9754525772852518,-2.3,0.9942709030538148,0.0074888971360226,0.9942709030538148,4.21,0.9840290639343712,0.0205831537362715,0.9840290639343712,22.0,0.8488249179851296,0.1503607000020546,0.8488249179851296,19.2,0.9864125096210052,0.0174086077075675,0.9864125096210052,52.2,0.9768397238410116,0.0283121422867868,0.9768397238410116
100.0,0.9861695684964412,0.017311930788753,0.9861695684964412,1303.0,0.9565065002755698,0.0542421685481658,0.9565065002755698,72.0,0.9755013910670002,0.0307457925720218,0.9755013910670002,0.8,0.9943418461509742,0.0073984485909311,0.9943418461509742,22.5,0.9842192410316364,0.020366451260923,0.9842192410316364,38.0,0.8488249179851296,0.1503607000020546,0.8488249179851296,46.7,0.9867317779182054,0.0170080603696203,0.9867317779182054,51.0,0.976669274649874,0.0285058807417859,0.976669274649874
32.5,0.9861337188128134,0.0173622835540132,0.9861337188128134,838.0,0.9568067005646425,0.0539304819414211,0.9568067005646425,58.0,0.9754614647150598,0.0307931140706259,0.9754614647150598,-6.2,0.9945165429083224,0.0071622314073288,0.9945165429083224,3.72,0.9844398407977312,0.0200936246827545,0.9844398407977312,39.0,0.8481288171315982,0.1511803192671054,0.8481288171315982,20.0,0.9869923951882824,0.0166446313736933,0.9869923951882824,59.6,0.9765969666598308,0.0285873218282856,0.9765969666598308
20.4,0.9859520169888588,0.0176197262014215,0.9859520169888588,1833.0,0.9573187777510456,0.0531443744582211,0.9573187777510456,61.0,0.9753082157747776,0.0309562723742645,0.9753082157747776,7.0,0.9945311740694732,0.0071432860837419,0.9945311740694732,5.59,0.9844398407977312,0.0200936246827545,0.9844398407977312,42.0,0.8467089110332932,0.1523516251597823,0.8467089110332932,23.5,0.9869264294380358,0.01674594922261,0.9869264294380358,68.6,0.976478505430383,0.0287124885820977,0.976478505430383
22.4,0.9857564571143294,0.0178470575418339,0.9857564571143294,1880.0,0.9568027673111352,0.0538521857522324,0.9568027673111352,48.0,0.9754734658841092,0.0307138572951114,0.9754734658841092,-0.8,0.994356477312125,0.0073795101080501,0.994356477312125,5.05,0.984590730067008,0.0198771716335494,0.984590730067008,47.0,0.8457691265282099,0.1528641844141205,0.8457691265282099,22.7,0.987022226180606,0.0166070539183833,0.987022226180606,56.5,0.9763041242736747,0.0289504660505195,0.9763041242736747
61.2,0.985770173520114,0.0178301759747062,0.985770173520114,1818.0,0.9562118724283812,0.0547263734271811,0.9562118724283812,21.0,0.975670328485206,0.0304811683841066,0.975670328485206,-3.9,0.9942637338763268,0.0075029752347175,0.9942637338763268,16.21,0.9844762959692424,0.0200307394229101,0.9844762959692424,53.0,0.8451989254642375,0.1530591059409175,0.8451989254642375,31.8,0.9870510163634172,0.0165706343209378,0.9870510163634172,68.6,0.9764952042046264,0.0286660262195821,0.9764952042046264
17.6,0.9857247298042852,0.0178890319611392,0.9857247298042852,1676.0,0.955599353276624,0.0554948439741608,0.955599353276624,75.0,0.975734281738193,0.0303978076115216,0.975734281738193,1.6,0.9943213763456532,0.0074289173815807,0.9943213763456532,4.32,0.9844213596813104,0.0201083728051831,0.9844213596813104,49.0,0.845186016145915,0.1530701579706744,0.845186016145915,22.0,0.987174724786088,0.0163975051405879,0.987174724786088,63.1,0.9768231997412588,0.028169127560154,0.9768231997412588
78.0,0.9859636204287362,0.0175893051427421,0.9859636204287362,1669.0,0.9551332828703544,0.056037027541564,0.9551332828703544,51.0,0.9757870145676624,0.0303258899260159,0.9757870145676624,3.1,0.994011559315226,0.0078453367954413,0.994011559315226,18.18,0.9843464686308964,0.0202152723985738,0.9843464686308964,53.0,0.8462384001781965,0.1524308814256751,0.8462384001781965,32.5,0.9872784784462764,0.0162537767535614,0.9872784784462764,65.9,0.9773427341662374,0.0276170859141359,0.9773427341662374
40.4,0.9864382262482736,0.0170177582426008,0.9864382262482736,882.0,0.9549326116707118,0.05623053876814,0.9549326116707118,34.0,0.9760281762229632,0.0300921255781533,0.9760281762229632,-2.3,0.9939539168458996,0.0079193471553366,0.9939539168458996,4.45,0.9847512943087868,0.0196665910240358,0.9847512943087868,23.0,0.8473931913723457,0.1507422093410118,0.8473931913723457,20.4,0.9876155675872502,0.0158442521984919,0.9876155675872502,64.3,0.9777681797247616,0.0271896049537433,0.9777681797247616
38.0,0.9864795625542362,0.0169742789693175,0.9864795625542362,796.0,0.9548050368355112,0.0563457023367563,0.9548050368355112,31.0,0.9760281762229632,0.0300921255781533,0.9760281762229632,0.0,0.9939539168458996,0.0079193471553376,0.9939539168458996,4.05,0.9849102220699372,0.0194744689481228,0.9849102220699372,9.0,0.8470641699716795,0.1510410173570091,0.8470641699716795,20.0,0.98749095080988,0.0159831292471992,0.98749095080988,56.9,0.9778577564205028,0.0270761610568502,0.9778577564205028
38.4,0.9862176264821788,0.0172918449036213,0.9862176264821788,787.0,0.954380988116251,0.0568115359496708,0.954380988116251,34.0,0.9761239729655334,0.0299561099118171,0.9761239729655334,-1.6,0.9939392856847484,0.0079382699365257,0.9939392856847484,4.23,0.9847967380246152,0.019607876816515,0.9847967380246152,0.0,0.8470082387558019,0.1510748569456728,0.8470082387558019,20.8,0.987275393597894,0.0162770053106752,0.987275393597894,57.3,0.9777548790969284,0.0272054485614775,0.9777548790969284
68.6,0.9860753169569684,0.0174805949282408,0.9860753169569684,1449.0,0.9548099096215312,0.0562876286917079,0.9548099096215312,46.0,0.9761239729655334,0.0299561099118171,0.9761239729655334,1.6,0.9937269472863278,0.008219119577036,0.9937269472863278,13.23,0.9846640682368768,0.0197772281911497,0.9846640682368768,18.0,0.8471322574226561,0.1509552259163784,0.8471322574226561,30.2,0.9870571939978388,0.0165229360448161,0.9870571939978388,58.0,0.977825822194088,0.027117950845405,0.977825822194088
93.3,0.9858478228560238,0.0177504336983455,0.9858478228560238,1921.0,0.9547159243440088,0.0563868223203717,0.9547159243440088,81.0,0.9757995355292364,0.0303104454355784,0.9757995355292364,-7.0,0.993874627010058,0.0080167288267202,0.993874627010058,26.56,0.984307024333421,0.0202134235031146,0.984307024333421,32.0,0.8470278222641222,0.1510391897737768,0.8470278222641222,36.1,0.9868872937553246,0.0167279276402672,0.9868872937553246,64.3,0.9774160533095114,0.027525177133717,0.9774160533095114
100.0,0.9857967334465948,0.0178037409191986,0.9857967334465948,1730.0,0.9546595807075589,0.0564447832160649,0.9546595807075589,90.0,0.9754328190351188,0.0307177599696648,0.9754328190351188,-3.1,0.993943617391995,0.0079200838224947,0.993943617391995,32.07,0.9839201179215326,0.0206891251512848,0.9839201179215326,47.0,0.845975438231841,0.1516811462425554,0.845975438231841,41.2,0.986706688706695,0.0169443458248753,0.986706688706695,58.4,0.9777681797247616,0.0271896049537433,0.9777681797247616
19.6,0.9860531476796428,0.0175329697881791,0.9860531476796428,1863.0,0.9546351873988882,0.0564814750596934,0.9546351873988882,67.0,0.9754474501962694,0.0306995355898351,0.9754474501962694,5.5,0.9939307080736726,0.0079357272448188,0.9939307080736726,13.01,0.9841590085459836,0.0203906426582891,0.9841590085459836,51.0,0.8453102260741839,0.1519402741241959,0.8453102260741839,34.1,0.9868222960059048,0.0168212546812842,0.9868222960059048,62.7,0.9782565202813404,0.0266723826034161,0.9782565202813404
70.2,0.986490265004352,0.017008647001697,0.986490265004352,1979.0,0.9546351873988882,0.0564814750596934,0.9546351873988882,54.0,0.9755370268920108,0.0305866950867667,0.9755370268920108,-3.9,0.9939683497147452,0.007890799726806,0.9939683497147452,20.64,0.9842871237524562,0.0202388610216945,0.9842871237524562,62.0,0.8453102260741839,0.1519402741241959,0.8453102260741839,33.3,0.9866746254972352,0.0169859329524835,0.9866746254972352,67.8,0.9787028299142936,0.0262088057152857,0.9787028299142936
63.5,0.9867747886194768,0.0166954995440842,0.9867747886194768,2083.0,0.9542537928041592,0.0568169723938281,0.9542537928041592,19.0,0.9750548583276388,0.031136501837042,0.9750548583276388,2.3,0.9940406577047886,0.0078063298563726,0.9940406577047886,19.9,0.9844468737480137,0.0200158707357158,0.9844468737480137,64.0,0.844575958257454,0.1522508785149723,0.844575958257454,32.9,0.986465569340524,0.0172226338662084,0.986465569340524,68.6,0.9784139223918292,0.0264767531971618,0.9784139223918292
74.5,0.9869424231056892,0.0164663812771702,0.9869424231056892,2111.0,0.9540936528737918,0.0569333002962487,0.9540936528737918,77.0,0.9752578992684622,0.0308926447044366,0.9752578992684622,5.5,0.9941298499824122,0.0077065414527196,0.9941298499824122,23.3,0.9844180835652022,0.0200520909345012,0.9844180835652022,66.0,0.8435411809887913,0.1528598751342223,0.8435411809887913,34.5,0.9863552670794544,0.0173686157020753,0.9863552670794544,68.2,0.9782766030971418,0.0266529551899811,0.9782766030971418
98.8,0.9869424231056892,0.0164663812771702,0.9869424231056892,2229.0,0.953658569952706,0.0573251172883183,0.953658569952706,54.0,0.9756246157625796,0.0304854730862969,0.9756246157625796,-6.2,0.9943045467397604,0.0074704293172708,0.9943045467397604,32.75,0.9840586154266832,0.0205012985238209,0.9840586154266832,65.0,0.8435141639551732,0.1528836246580116,0.8435141639551732,37.6,0.9860092211222042,0.0177856977891872,0.9860092211222042,65.1,0.9782238702676722,0.0267252627109985,0.9782238702676722
64.3,0.9871796703100998,0.0161860185030652,0.9871796703100998,2143.0,0.9530847912525248,0.0581117114518942,0.9530847912525248,62.0,0.9760398913214812,0.0299352580234828,0.9760398913214812,-3.9,0.9944006899791692,0.0073401682276014,0.9944006899791692,20.72,0.983948317921658,0.020628706936321,0.983948317921658,64.0,0.8446558891970046,0.1521409113991707,0.8446558891970046,33.3,0.9860537024080508,0.0177369064783765,0.9860537024080508,69.0,0.9783288773847052,0.0265694056378095,0.9783288773847052
77.3,0.9873370724205882,0.0159868550105936,0.9873370724205882,2173.0,0.9530847912525248,0.0581117114518942,0.9530847912525248,21.0,0.9762734915579404,0.0296116508432369,0.9762734915579404,4.7,0.9944646432321564,0.0072536429846946,0.9944646432321564,24.8,0.9843077860601772,0.0201795979027149,0.9843077860601772,68.0,0.846029914230816,0.1510587776615943,0.846029914230816,34.9,0.9863976001495346,0.0172788613944467,0.9863976001495346,67.8,0.9785766821585348,0.0261894498929805,0.9785766821585348
43.9,0.9873877719441688,0.0159173948817707,0.9873877719441688,1432.0,0.9531424337218511,0.0580438182590118,0.9531424337218511,18.0,0.9766267226814328,0.0292405877661208,0.9766267226814328,8.6,0.994448385679689,0.0072758079399002,0.994448385679689,15.5,0.9844468737480137,0.0200158707357158,0.9844468737480137,66.0,0.8475930706304615,0.1496603075232159,0.8475930706304615,32.5,0.98629779721292,0.017414386577313,0.98629779721292,66.7,0.9791407403624556,0.0255554027682206,0.9791407403624556
96.9,0.9876679988745826,0.0155730788598473,0.9876679988745826,1842.0,0.9535926525236672,0.0576342670018362,0.9535926525236672,18.0,0.9766267226814328,0.0292405877661208,0.9766267226814328,0.8,0.9944221757335334,0.0073078601031375,0.9944221757335334,25.47,0.98449569112027,0.0199505785758652,0.98449569112027,68.0,0.8486454546627428,0.1490138954898483,0.8486454546627428,35.7,0.98629779721292,0.017414386577313,0.98629779721292,63.1,0.97924361768603,0.025425750554853,0.97924361768603
17.6,0.9879153155168264,0.0152250951533326,0.9879153155168264,1822.0,0.954365311605792,0.0567525783440339,0.954365311605792,75.0,0.9765069622120168,0.0293920999292261,0.9765069622120168,3.9,0.9945673859000344,0.0071201344273159,0.9945673859000344,4.87,0.984611477762167,0.0198042635977911,0.984611477762167,67.0,0.8500676584340016,0.1478328707499236,0.8500676584340016,22.4,0.9863505300423896,0.0173409607932218,0.9863505300423896,63.5,0.979006108645646,0.0257482390840401,0.979006108645646
94.5,0.9880436425374852,0.0150629220547206,0.9880436425374852,1869.0,0.954644443521674,0.0564255768375818,0.954644443521674,58.0,0.9760035884196908,0.0300905485057969,0.9760035884196908,7.0,0.9944756117037784,0.0072525785417836,0.9944756117037784,26.19,0.9847638590774174,0.019615743510729,0.9847638590774174,72.0,0.8503149750762453,0.1475730091604526,0.8503149750762453,36.1,0.986537353328753,0.0171042009864331,0.986537353328753,64.3,0.9791493597328488,0.0255786439785596,0.9791493597328488
60.4,0.98799657243034,0.015125233402606,0.98799657243034,1988.0,0.9543244511511538,0.0568096706822527,0.9543244511511538,52.0,0.9758103366255744,0.0303344278851144,0.9758103366255744,3.1,0.9944630713250162,0.0072675555731659,0.9944630713250162,16.67,0.984962249885058,0.0193242244727766,0.984962249885058,76.0,0.8503449097985477,0.147551186608969,0.8503449097985477,31.8,0.9866606513041426,0.0169200010617669,0.9866606513041426,67.8,0.978585301528928,0.0262126835587609,0.978585301528928
61.2,0.9882859111623964,0.0147631040321677,0.9882859111623964,2101.0,0.9541801279022512,0.0569130962322618,0.9541801279022512,54.0,0.9755106249472612,0.0306815289721238,0.9755106249472612,3.9,0.9942754652493456,0.0075193957418051,0.9942754652493456,19.3,0.985308314565897,0.0188526842229292,0.985308314565897,77.0,0.8498244856450424,0.1477227154394758,0.8498244856450424,32.9,0.9869885970017728,0.0165198978102566,0.9869885970017728,69.0,0.9780778743680452,0.0267574746342361,0.9780778743680452
65.5,0.988345513899886,0.0146861375639484,0.988345513899886,2115.0,0.9539352220784308,0.0571024990970097,0.9539352220784308,42.0,0.975969694100368,0.0301358706554103,0.975969694100368,-2.3,0.9942456982074644,0.0075582528339937,0.9942456982074644,20.83,0.9855029660857272,0.0185913252230203,0.9855029660857272,74.0,0.8500179131285936,0.1475731173313708,0.8500179131285936,33.3,0.9871362767255027,0.0163201378823517,0.9871362767255027,68.6,0.9779031776106968,0.0269862447290525,0.9779031776106968
17.3,0.9883717238460415,0.0146544792840427,0.9883717238460415,1950.0,0.9539739724033488,0.0570594313065533,0.9539739724033488,29.0,0.9759848299810984,0.0301166690433228,0.9759848299810984,0.0,0.9943215584974212,0.0074582212459401,0.9943215584974212,5.23,0.9856779270214868,0.0183684958303357,0.9856779270214868,65.0,0.849812600150598,0.1477451427709189,0.849812600150598,22.7,0.9871890095549724,0.0162465896431563,0.9871890095549724,65.5,0.9776789569814364,0.0273155806712084,0.9776789569814364
56.5,0.988638683355915,0.0143079288461097,0.988638683355915,1819.0,0.9541396675900402,0.0569396571688877,0.9541396675900402,17.0,0.9756472755315534,0.0304669303367005,0.9756472755315534,3.9,0.9942129737591892,0.0075936170589352,0.9942129737591892,15.32,0.9855113610782626,0.0186060561209114,0.9855113610782626,69.0,0.84963247329488,0.147882875719251,0.84963247329488,31.4,0.987241742384442,0.0161730334533462,0.987241742384442,69.0,0.9780603769483528,0.0268387417624837,0.9780603769483528
17.6,0.988885312547386,0.0140391471528743,0.988885312547386,1868.0,0.9540307474062886,0.0570494309431071,0.9540307474062886,19.0,0.975338607036964,0.0308223281934938,0.975338607036964,0.0,0.9941359734255532,0.0076790957929032,0.9941359734255532,4.85,0.9856248451235844,0.0184724328155227,0.9856248451235844,64.0,0.8498496460513968,0.147605682533008,0.8498496460513968,23.1,0.9876012105229608,0.0157207490041466,0.9876012105229608,63.5,0.978256709933458,0.0265667828750271,0.978256709933458
22.0,0.9889997466451512,0.0138841775276713,0.9889997466451512,956.0,0.9543001351406832,0.0567771858412788,0.9543001351406832,36.0,0.975398005708685,0.0307562090236833,0.975398005708685,10.2,0.9942377060819392,0.0075643167994463,0.9942377060819392,3.66,0.9853157784854,0.0188525863077901,0.9853157784854,56.0,0.8498858619805821,0.1475811731894985,0.8498858619805821,21.2,0.98769735376237,0.0155921789582238,0.98769735376237,61.2,0.978256709933458,0.0265667828750271,0.978256709933458
