ENGINE_LOAD,ENGINE_LOAD_entropy,ENGINE_LOAD_complexity,ENGINE_LOAD_fisher,ENGINE_LOAD_shannon,ENGINE_RPM,ENGINE_RPM_entropy,ENGINE_RPM_complexity,ENGINE_RPM_fisher,ENGINE_RPM_shannon,INTAKE_MANIFOLD_PRESSURE,INTAKE_MANIFOLD_PRESSURE_entropy,INTAKE_MANIFOLD_PRESSURE_complexity,INTAKE_MANIFOLD_PRESSURE_fisher,INTAKE_MANIFOLD_PRESSURE_shannon,Short Term Fuel Trim Bank 1,Short Term Fuel Trim Bank 1_entropy,Short Term Fuel Trim Bank 1_complexity,Short Term Fuel Trim Bank 1_fisher,Short Term Fuel Trim Bank 1_shannon,MAF,MAF_entropy,MAF_complexity,MAF_fisher,MAF_shannon,SPEED,SPEED_entropy,SPEED_complexity,SPEED_fisher,SPEED_shannon,THROTTLE_POS,THROTTLE_POS_entropy,THROTTLE_POS_complexity,THROTTLE_POS_fisher,THROTTLE_POS_shannon,TIMING_ADVANCE,TIMING_ADVANCE_entropy,TIMING_ADVANCE_complexity,TIMING_ADVANCE_fisher,TIMING_ADVANCE_shannon
96.9,0.9696096065674468,0.0384108047689769,0.9696096065674468,0.0524651589003538,2403.0,0.9583930355512088,0.0517614615643793,0.9583930355512088,0.0366417887085596,33.0,0.97641706940382,0.0300223618742248,0.97641706940382,0.0305607736935993,3.1,0.9805956604426136,0.0250178794870154,0.9805956604426136,0.0324793020138119,33.98,0.9780109157286208,0.0280883371712258,0.9780109157286208,0.0314197706374006,49.0,0.829706313848204,0.1652095127106313,0.829706313848204,0.1350759888158598,37.3,0.9867651904119888,0.0167031477519575,0.9867651904119888,0.0113901764854102,65.9,0.9672689236056936,0.0404792014909254,0.9672689236056936,0.032075212562737
48.04087253229344,0.9706796134982878,0.0373970530083853,0.9706796134982878,0.0525389070150302,1660.0,0.9597991913896372,0.0503908459669489,0.9597991913896372,0.035075159777085,34.0,0.9752175352003544,0.0313881446207961,0.9752175352003544,0.0314028532948299,3.9,0.979504189449279,0.0265144387731461,0.979504189449279,0.0350145403082416,9.62,0.9788707549290224,0.0268651501322705,0.9788707549290224,0.0298029894284893,50.0,0.829706313848204,0.1652095127106313,0.829706313848204,0.1350759888158598,28.2,0.9869130144360932,0.0165051122755662,0.9869130144360932,0.0114520064805036,72.2,0.9682403096203748,0.0392529163022919,0.9682403096203748,0.0323761096846332
42.0,0.969162399535697,0.0389923683443912,0.969162399535697,0.0532567104566142,1696.0,0.9601330526635312,0.0500268454575911,0.9601330526635312,0.0339025447021549,18.0,0.9743924227806722,0.0327837776831136,0.9743924227806722,0.0341315658690914,1.6,0.979504189449279,0.0265144387731468,0.979504189449279,0.0346375972009005,10.58,0.977890051581023,0.0282317150624824,0.977890051581023,0.0312917038943119,48.0,0.8321574536509567,0.164176528645127,0.8321574536509567,0.136339228872064,29.0,0.9867651904119888,0.0167031477519575,0.9867651904119888,0.0110242821909365,71.8,0.9676256350736676,0.0399770769425138,0.9676256350736676,0.0317141634114283
17.6,0.9675898499383314,0.0406211485029259,0.9675898499383314,0.0546149667743162,1550.0,0.96026604191224,0.0498670969676149,0.96026604191224,0.0336255468422853,20.0,0.9750712616053552,0.0319292150707857,0.9750712616053552,0.0324178471211259,3.1,0.9791354349330218,0.0268907004120766,0.9791354349330218,0.0365596674959746,4.1,0.977442844549273,0.0288232039309596,0.977442844549273,0.0325030379582792,31.0,0.8319603097353047,0.1643198011258606,0.8319603097353047,0.139553104087789,22.0,0.986006801523604,0.0177367522067426,0.986006801523604,0.0129063395327389,62.7,0.9680273124940784,0.0394835789435349,0.9680273124940784,0.0309757164491402
34.1,0.9669113202447462,0.0413191377202072,0.9669113202447462,0.0551987320721694,856.0,0.95924440455658,0.0508825573353536,0.95924440455658,0.0352373439358945,57.0,0.975702724629473,0.0312963737777969,0.975702724629473,0.0321353160184428,6.2,0.9786685844104192,0.0274366451316983,0.9786685844104192,0.0370731503206576,4.39,0.9770782235076312,0.0292570818183505,0.9770782235076312,0.0341142285581901,24.0,0.8308754260451463,0.165075163651817,0.8308754260451463,0.1385310868066799,21.2,0.986006801523604,0.0177367522067426,0.986006801523604,0.0129063395327389,66.7,0.9672689236056936,0.0404792014909254,0.9672689236056936,0.0311127212700657
100.0,0.966406784752668,0.04201034951908,0.966406784752668,0.0556079194005939,915.0,0.9600121885159336,0.0501647123289004,0.9600121885159336,0.0342878935460068,58.0,0.975102338320283,0.0319362463907497,0.975102338320283,0.031393990033768,0.0,0.979549783992422,0.0264301460566062,0.979549783992422,0.0341853513633109,14.35,0.9773639444910144,0.0289614019110714,0.9773639444910144,0.0342092981808587,36.0,0.8298599959164272,0.1663276198657335,0.8298599959164272,0.1397763218346577,34.9,0.986006801523604,0.0177367522067422,0.986006801523604,0.0135768562346097,48.2,0.9676027848795876,0.0401086762774104,0.9676027848795876,0.0316960814472291
66.7,0.9654353987379868,0.0432313891960167,0.9654353987379868,0.0570680763522076,1299.0,0.9601144179968948,0.0500587919031316,0.9601144179968948,0.0350105501493565,46.0,0.9753561917165896,0.031628794894736,0.9753561917165896,0.0311588871179834,-7.8,0.9805439672786748,0.0249192187050922,0.9805439672786748,0.0318679031043554,12.79,0.9769351687824293,0.0294376010453971,0.9769351687824293,0.0333957605560026,47.0,0.826734164714735,0.1701697383454438,0.826734164714735,0.1466584704266965,30.6,0.9853279626989212,0.0186111726501982,0.9853279626989212,0.0144017387722414,63.9,0.9687576623966908,0.0386996417192753,0.9687576623966908,0.0311016042207665
18.0,0.9654353987379868,0.0432313891960167,0.9654353987379868,0.0570680763522076,1560.0,0.958351550690492,0.0519233541100013,0.958351550690492,0.0360995741123301,20.0,0.9745978028282049,0.0326385354526957,0.9745978028282049,0.0307526285808842,0.0,0.9796976080165264,0.0262350630634271,0.9796976080165264,0.0354763168326411,3.29,0.9769351687824293,0.0294376010453971,0.9769351687824293,0.0333957605560026,42.0,0.8262217196489892,0.1706081267211611,0.8262217196489892,0.1431348899072614,21.2,0.9850471494261082,0.0189770062878144,0.9850471494261082,0.0138345619253575,70.6,0.9687576623966908,0.0386996417192757,0.9687576623966908,0.0316448970341567
27.1,0.964550082317562,0.0441500615942854,0.964550082317562,0.0583782328232029,797.0,0.9565550522561288,0.0544738218080745,0.9565550522561288,0.0371131118644962,62.0,0.9753561917165896,0.031628794894736,0.9753561917165896,0.0297103074774749,-0.8,0.980062229058168,0.0257988392795299,0.980062229058168,0.0350738943102775,3.28,0.9754089959346908,0.0311975456786207,0.9754089959346908,0.0337682318074247,28.0,0.8271029192309921,0.1699193697866136,0.8271029192309921,0.1428031239798661,20.4,0.9838776880463438,0.0202503513129457,0.9838776880463438,0.0138457130098378,63.1,0.9687576623966908,0.038699641719275,0.9687576623966908,0.0332616114586043
80.4,0.9642692690447492,0.0445005172224234,0.9642692690447492,0.0595034656933559,1500.0,0.9572350177593404,0.0534370993094482,0.9572350177593404,0.0377770623524772,50.0,0.97668583962835,0.029526021813298,0.97668583962835,0.025792361078569,0.0,0.9797814157853548,0.0261606009874281,0.9797814157853548,0.0345765069472707,17.95,0.975599313643728,0.0309180012666393,0.975599313643728,0.0354462871642871,36.0,0.8262217196489892,0.1706081267211611,0.8262217196489892,0.1430174112374532,32.9,0.9843901331120896,0.01961291613994,0.9843901331120896,0.0138469177342134,63.9,0.968345030228039,0.0393188470019541,0.968345030228039,0.033846848292868
