ENGINE_LOAD,ENGINE_LOAD_entropy,ENGINE_LOAD_complexity,ENGINE_LOAD_fisher,ENGINE_LOAD_shannon,ENGINE_RPM,ENGINE_RPM_entropy,ENGINE_RPM_complexity,ENGINE_RPM_fisher,ENGINE_RPM_shannon,INTAKE_MANIFOLD_PRESSURE,INTAKE_MANIFOLD_PRESSURE_entropy,INTAKE_MANIFOLD_PRESSURE_complexity,INTAKE_MANIFOLD_PRESSURE_fisher,INTAKE_MANIFOLD_PRESSURE_shannon,Short Term Fuel Trim Bank 1,Short Term Fuel Trim Bank 1_entropy,Short Term Fuel Trim Bank 1_complexity,Short Term Fuel Trim Bank 1_fisher,Short Term Fuel Trim Bank 1_shannon,MAF,MAF_entropy,MAF_complexity,MAF_fisher,MAF_shannon,SPEED,SPEED_entropy,SPEED_complexity,SPEED_fisher,SPEED_shannon,THROTTLE_POS,THROTTLE_POS_entropy,THROTTLE_POS_complexity,THROTTLE_POS_fisher,THROTTLE_POS_shannon,TIMING_ADVANCE,TIMING_ADVANCE_entropy,TIMING_ADVANCE_complexity,TIMING_ADVANCE_fisher,TIMING_ADVANCE_shannon
18.4,0.9682568055516759,0.03947273301573836,0.9682568055516759,0.04296177927785102,1616.0,0.9873331146630867,0.01694721062164789,0.9873331146630867,0.01299558698350124,31.0,0.9714167596759521,0.03715008793140613,0.9714167596759521,0.06438495839282458,9.4,0.9842666941219866,0.02097667266949359,0.9842666941219866,0.03229222191570488,3.93,0.9818448633940874,0.02437705780386233,0.9818448633940874,0.02989920175291689,19.0,0.8496504513949963,0.17160450914176673,0.8496504513949963,0.15975605978038004,20.8,0.9733212235966502,0.034319282523726874,0.9733212235966502,0.036062680450317665,62.0,0.9869576032857315,0.01729539219456777,0.9869576032857315,0.020315392100340446
38.4,0.9682568055516759,0.03947273301573836,0.9682568055516759,0.04296177927785102,802.0,0.986657550190643,0.01778325991893574,0.986657550190643,0.013543481880883305,33.0,0.9705631248535422,0.03814401365966786,0.9705631248535422,0.06454632259206362,-3.1,0.9836110640247022,0.02194016496607076,0.9836110640247022,0.033023095450508404,4.26,0.9811692989216435,0.02520321513199606,0.9811692989216435,0.030149988578399123,5.0,0.8504543584869626,0.17112143010708925,0.8504543584869626,0.15871524875381332,20.4,0.9736791784005522,0.033784874336152376,0.9736791784005522,0.0333628179359081,52.9,0.9876437585432556,0.016564891933332593,0.9876437585432556,0.02120127734917364
61.6,0.9668888504483343,0.040623297421804705,0.9668888504483343,0.043953201262079605,1333.0,0.9862815459778935,0.01820343448616696,0.9862815459778935,0.014353160486244897,54.0,0.9688542445198727,0.04088287487556861,0.9688542445198727,0.0723194052419496,4.7,0.9851935061793606,0.01962432517146988,0.9851935061793606,0.029589292164782392,14.02,0.9818249290189279,0.024244366150463395,0.9818249290189279,0.02846460733266757,13.0,0.8507000504986801,0.1709855882452131,0.8507000504986801,0.15682690922192294,31.4,0.9741283598482656,0.033052422925189825,0.9741283598482656,0.035214016676328265,62.7,0.9883193230156994,0.015727149834722478,0.9883193230156994,0.019926803363675673
66.7,0.9654362095750715,0.04182256263944078,0.9654362095750715,0.04331421419930697,2752.0,0.9849503514081651,0.020003839556682335,0.9849503514081651,0.015530427424450785,57.0,0.9696613807714886,0.039627554348302306,0.9696613807714886,0.07313479660117927,3.9,0.984418200276318,0.020649166908403477,0.984418200276318,0.03081003092774491,9.11,0.9821648344139824,0.02389010907701175,0.9821648344139824,0.02692361989017629,22.0,0.8514522442550567,0.17048729199953386,0.8514522442550567,0.15557881181287525,27.1,0.9752796699640577,0.031638670101980224,0.9752796699640577,0.03461365788631848,69.8,0.988096524592716,0.01600122244612681,0.988096524592716,0.020093115519172054
76.1,0.9640808053529069,0.042882262953657685,0.9640808053529069,0.04295968033949728,2139.0,0.9840967165857554,0.02102738870164654,0.9840967165857554,0.017298595074265913,22.0,0.9720458255776019,0.036074643065719655,0.9720458255776019,0.06636852942677793,-3.9,0.9833649500399327,0.022497901487404937,0.9833649500399327,0.03373143815636043,24.6,0.9808516892531016,0.0254866546673531,0.9808516892531016,0.02835451168105761,32.0,0.8456491408632183,0.1757192616869988,0.8456491408632183,0.16039857955513714,34.9,0.9752796699640577,0.03163867010197986,0.9752796699640577,0.033728898390546685,67.8,0.9871232848268897,0.017259879596345055,0.9871232848268897,0.02200281744040643
29.4,0.9656142799250375,0.04163850627047618,0.9656142799250375,0.04292800166910844,1566.0,0.9843943918791378,0.020608555338524497,0.9843943918791378,0.01754152052754293,53.0,0.9722437594403857,0.035854201015096905,0.9722437594403857,0.06485860815507562,4.7,0.9829442177541656,0.022994740980379298,0.9829442177541656,0.03549743137837814,10.07,0.9825227892178843,0.023346817787287345,0.9825227892178843,0.02504034261682779,34.0,0.8437401926751394,0.17636464982898778,0.8437401926751394,0.15780954687863427,29.4,0.9770990859285266,0.02938159449359554,0.9770990859285266,0.030700811397089633,74.9,0.9873460832498733,0.016986368070917177,0.9873460832498733,0.021340573398065384
61.2,0.9677424852707441,0.03963557436687354,0.9677424852707441,0.042226789888134254,1741.0,0.9826140158616962,0.023146481585106297,0.9826140158616962,0.020096816649588074,61.0,0.9733770201473302,0.03432051578323576,0.9733770201473302,0.0627016544657774,-3.9,0.9827661474041997,0.02318575195025387,0.9827661474041997,0.03462910424233676,16.09,0.9831983536903282,0.02251819733562459,0.9831983536903282,0.02306454316655378,41.0,0.840963757838996,0.1775798689676124,0.840963757838996,0.15691817837949343,32.2,0.9763237800254839,0.03039001233355198,0.9763237800254839,0.03213925408802494,68.6,0.9873460832498733,0.016986368070916812,0.9873460832498733,0.02082039403859292
23.1,0.9693083742368693,0.03826325775418869,0.9693083742368693,0.04281732580451025,1803.0,0.9810315737070378,0.025450410523732418,0.9810315737070378,0.0215997968791967,70.0,0.9753333196541025,0.031950666837719896,0.9753333196541025,0.059155802184462626,8.6,0.9836197822266093,0.02216550961599671,0.9836197822266093,0.03256738433699016,4.66,0.9824230477872856,0.023538617376620163,0.9824230477872856,0.023060778377766537,42.0,0.8376663288565562,0.1792100243147295,0.8376663288565562,0.1591404813449312,22.4,0.9760261047321015,0.030802325898515927,0.9760261047321015,0.034053558273219785,56.5,0.986925350964106,0.0174876462671707,0.986925350964106,0.02240922868253713
89.4,0.9697291065226366,0.03778020999689155,0.9697291065226366,0.04127776390629655,1470.0,0.9806555694942882,0.02586517217472631,0.9806555694942882,0.02193905952747889,74.0,0.9769316643569732,0.030109060312014838,0.9769316643569732,0.056633375798891696,3.9,0.9836197822266093,0.02216550961599671,0.9836197822266093,0.0324296167738294,19.92,0.9826458462102692,0.023267869000332578,0.9826458462102692,0.022771724377427038,48.0,0.8350021334726326,0.1802555928047194,0.8350021334726326,0.15809992317130672,34.1,0.9756681499281995,0.031339176336433086,0.9756681499281995,0.03580173419278643,61.6,0.9862497864916622,0.018322970524621073,0.9862497864916622,0.024595396169326107
62.7,0.9716928190429829,0.03470835152367704,0.9716928190429829,0.03763064004958619,1434.0,0.9806555694942882,0.025865172174725587,0.9806555694942882,0.022312260405331238,47.0,0.9780364759019712,0.028420147078727847,0.9780364759019712,0.053202931821506164,0.0,0.9827093199426483,0.023459470626089933,0.9827093199426483,0.03408090621911084,13.39,0.9831983536903284,0.022518197335624594,0.9831983536903284,0.021119749187638547,53.0,0.8350021334726326,0.1802555928047194,0.8350021334726326,0.15809992317130672,30.6,0.9771774148478936,0.02938301597010846,0.9771774148478936,0.03281726040123334,66.7,0.9869253509641058,0.017487646267170694,0.9869253509641058,0.024249611845203783
