AltitudeVariation,AltitudeVariation_entropy,AltitudeVariation_complexity,AltitudeVariation_fisher,VehicleSpeedInstantaneous,VehicleSpeedInstantaneous_entropy,VehicleSpeedInstantaneous_complexity,VehicleSpeedInstantaneous_fisher,VehicleSpeedAverage,VehicleSpeedAverage_entropy,VehicleSpeedAverage_complexity,VehicleSpeedAverage_fisher,VehicleSpeedVariance,VehicleSpeedVariance_entropy,VehicleSpeedVariance_complexity,VehicleSpeedVariance_fisher,VehicleSpeedVariation,VehicleSpeedVariation_entropy,VehicleSpeedVariation_complexity,VehicleSpeedVariation_fisher,LongitudinalAcceleration,LongitudinalAcceleration_entropy,LongitudinalAcceleration_complexity,LongitudinalAcceleration_fisher,EngineLoad,EngineLoad_entropy,EngineLoad_complexity,EngineLoad_fisher,ManifoldAbsolutePressure,ManifoldAbsolutePressure_entropy,ManifoldAbsolutePressure_complexity,ManifoldAbsolutePressure_fisher,EngineRPM,EngineRPM_entropy,EngineRPM_complexity,EngineRPM_fisher,MassAirFlow,MassAirFlow_entropy,MassAirFlow_complexity,MassAirFlow_fisher,IntakeAirTemperature,IntakeAirTemperature_entropy,IntakeAirTemperature_complexity,IntakeAirTemperature_fisher,VerticalAcceleration,VerticalAcceleration_entropy,VerticalAcceleration_complexity,VerticalAcceleration_fisher,FuelConsumptionAverage,FuelConsumptionAverage_entropy,FuelConsumptionAverage_complexity,FuelConsumptionAverage_fisher
-6.30004882,0.6418878668341083,0.2482814386198824,0.6418878668341083,115.0669708,0.5420798105182658,0.2620841384430855,0.5420798105182658,113.9410763,0.3395949481602168,0.2473878508093892,0.3395949481602168,6.999150175,0.434506201909499,0.2698292226697417,0.434506201909499,-0.6755448,0.8322574237189921,0.1396537785119646,0.8322574237189921,0.895,0.7135714682472256,0.220271413094962,0.7135714682472256,16.47058868,0.9138859114575468,0.0950416803015362,0.9138859114575468,141.0,0.7587846576298894,0.1961659701611093,0.7587846576298894,2313.0,0.8333961702508104,0.152357940598781,0.8333961702508104,20.15999985,0.93916793511957,0.0663386466315756,0.93916793511957,18.0,0.6075608197874599,0.2494507919864923,0.6075608197874599,-0.5468,0.7743495644120021,0.1928114316187264,0.7743495644120021,8.937062263,0.4227107030459463,0.2590395478928763,0.4227107030459463
-5.69995118,0.6430914469929486,0.2479133562005676,0.6430914469929486,114.6166153,0.54242990738545,0.2621985735200063,0.54242990738545,113.8359924,0.3396504562166846,0.2474241998730418,0.3396504562166846,6.16975087,0.4330611972506706,0.2695534680907117,0.4330611972506706,-0.4503555,0.8328595392950011,0.1389202300634732,0.8328595392950011,0.977,0.7119087505611659,0.2213114770754849,0.7119087505611659,0.0,0.9136162471124576,0.0953824865389245,0.9136162471124576,116.0,0.7583463062746895,0.1966028597349994,0.7583463062746895,2288.0,0.8334519774672396,0.1523086781848785,0.8334519774672396,23.25,0.9396729730781164,0.0656626146202072,0.9396729730781164,17.0,0.6078687291497034,0.2493723959267658,0.6078687291497034,-0.539,0.7747141709476272,0.1923859734470468,0.7747141709476272,8.918409348,0.4209920178001633,0.2589125496907469,0.4209920178001633
-5.30004882,0.6428752529129083,0.2478726988398291,0.6428752529129083,113.0403519,0.5427761647530223,0.262311784653942,0.5427761647530223,113.7158964,0.3397033144761259,0.2474588133434618,0.3397033144761259,5.469377444,0.4331245133095946,0.2695864499360385,0.4331245133095946,-1.5762634,0.8330541908148313,0.1387286204521295,0.8330541908148313,0.961,0.7116893093463674,0.2214714110721217,0.7116893093463674,25.88235283,0.91412071428807,0.0945680329478756,0.91412071428807,116.0,0.75659766953306,0.1982104543899278,0.75659766953306,2256.0,0.8326725872410362,0.1527225101914039,0.8326725872410362,24.40999985,0.9398713638857568,0.0653945334217122,0.9398713638857568,18.0,0.6084901914965587,0.2490923900814604,0.6084901914965587,-0.5898,0.774695084343323,0.1924031562959262,0.774695084343323,8.906988144,0.4209920178001633,0.2589125496907469,0.4209920178001633
-4.59997559,0.6416149392068442,0.2480781850253186,0.6416149392068442,111.0137405,0.5431185951845952,0.2624237747428423,0.5431185951845952,113.5770354,0.3397535239005714,0.2474916919081634,0.3397535239005714,5.036384505,0.4331849420446056,0.2696179276461187,0.4331849420446056,-2.0266114,0.8328166817744473,0.1389686471752435,0.8328166817744473,0.996,0.7126648040569606,0.2211751895991051,0.7126648040569606,0.0,0.9148753107778697,0.0938270151629178,0.9148753107778697,117.0,0.7563138461663101,0.198455232648646,0.7563138461663101,2238.0,0.8326808677692632,0.1527211675143984,0.8326808677692632,20.80999947,0.9395463778826908,0.0658287692576706,0.9395463778826908,17.0,0.6092719242974525,0.248645555829317,0.6092719242974525,-0.6367,0.774695084343323,0.1924031562959262,0.774695084343323,8.895834923,0.4209920178001633,0.2589125496907469,0.4209920178001633
-4.29998779,0.6401946194335176,0.2484012769752945,0.6401946194335176,110.3381958,0.5434572110374138,0.2625345466461997,0.5434572110374138,113.4494334,0.3398010854033035,0.247522836219823,0.3398010854033035,4.866906145,0.4318456573797302,0.2693153048892607,0.4318456573797302,-0.6755447,0.8328166817744473,0.1389686471752435,0.8328166817744473,1.08,0.7134567314341688,0.2210011313765925,0.7134567314341688,0.0,0.9154421277268,0.0933362972129344,0.9154421277268,116.0,0.7569764082485418,0.1981954287593078,0.7569764082485418,2207.0,0.8319717649961803,0.1530646629107628,0.8319717649961803,24.12999916,0.9398680492548588,0.0654325809375276,0.9398680492548588,18.0,0.6099155265254742,0.2483781460328366,0.6099155265254742,-0.6874,0.7740712926026636,0.1926071153878424,0.7740712926026636,8.885297775,0.4209920178001633,0.2589125496907469,0.4209920178001633
-3.7000122,0.6401946194335176,0.2484012769752945,0.6401946194335176,108.5367584,0.5437920244655535,0.2626441031853515,0.5437920244655535,113.3255844,0.3398459998489562,0.2475522468963525,0.3398459998489562,5.152879184,0.4320963382256816,0.2692515384611463,0.4320963382256816,-1.8014374,0.8335802907042712,0.1382276391631524,0.8335802907042712,1.14,0.7134567314341688,0.2210011313765925,0.7134567314341688,0.0,0.9157138015400476,0.0931509801719218,0.9157138015400476,115.0,0.7578907038330266,0.1977103726976143,0.7578907038330266,2161.0,0.8312311119370004,0.1534335588260448,0.8312311119370004,24.57999992,0.9406563935685504,0.0647034319674754,0.9406563935685504,18.0,0.6102392430757348,0.2482872252629944,0.6102392430757348,-0.6953,0.7729847652737061,0.1932238049651922,0.7729847652737061,8.874481201,0.4209920178001633,0.2589125496907469,0.4209920178001633
-3.29998779,0.6401946194335176,0.2484012769752945,0.6401946194335176,106.2849579,0.5425246575463019,0.2628195401180592,0.5425246575463019,113.2129945,0.33988826805361,0.2475799245209653,0.33988826805361,5.978785538,0.4335459787091246,0.2695320568070817,0.4335459787091246,-2.2518005,0.8334885165080155,0.1383239753291129,0.8334885165080155,1.2,0.7122453747162908,0.2215117265694048,0.7122453747162908,0.0,0.9149465646042918,0.0937624323326817,0.9149465646042918,115.0,0.7569196834056642,0.1982548019034389,0.7569196834056642,2122.0,0.8301107932733319,0.1542306607501098,0.8301107932733319,24.07999992,0.940553516244976,0.0648234641309726,0.940553516244976,18.0,0.6093599410005031,0.2482016743879512,0.6093599410005031,-0.6015,0.7743340710549421,0.1924140959375876,0.7743340710549421,8.858598709,0.4209920178001633,0.2589125496907469,0.4209920178001633
-2.70001221,0.6401946194335176,0.2484012769752945,0.6401946194335176,104.7087021,0.5409261029638996,0.2632126993842668,0.5409261029638996,113.1079105,0.3399278907848812,0.2476058696422402,0.3399278907848812,7.111390838,0.4334855499741136,0.2695006274996327,0.4334855499741136,-1.5762558,0.8330062636480459,0.1388738993084648,0.8330062636480459,1.29,0.7113779117544204,0.2217294934561045,0.7113779117544204,0.0,0.914357139380805,0.0941619481605446,0.914357139380805,114.0,0.7569955436956207,0.1981980765130547,0.7569955436956207,2092.0,0.8294581204033942,0.1545184248909822,0.8294581204033942,24.04999924,0.9405864474204072,0.0647909732286572,0.9405864474204072,18.0,0.6093599410005031,0.2482016743879512,0.6093599410005031,-0.457,0.7751279828370833,0.1921640826112878,0.7751279828370833,8.841627121,0.4209920178001633,0.2589125496907469,0.4209920178001633
-1.89996338,0.6401946194335176,0.2484012769752945,0.6401946194335176,102.9072571,0.5400871109189963,0.263187358203049,0.5400871109189963,112.9990735,0.3399648687620056,0.2476300827741824,0.3399648687620056,8.63461998,0.4334222339151897,0.2694676963710847,0.4334222339151897,-1.801445,0.8333978175612704,0.1384227609065566,0.8333978175612704,1.42,0.7114277643701457,0.2217334950047384,0.7114277643701457,0.0,0.914357139380805,0.0941619481605446,0.914357139380805,113.0,0.7572593021710099,0.1981919612840639,0.7572593021710099,2055.0,0.8294499427455282,0.1545196869062621,0.8294499427455282,23.42000008,0.940432440825125,0.0648725189773569,0.940432440825125,18.0,0.6093599410005031,0.2482016743879512,0.6093599410005031,-0.3359,0.7751279828370833,0.1921640826112878,0.7751279828370833,8.824148178,0.4195511496375561,0.2586949497812567,0.4195511496375561
-1.39996338,0.6401946194335176,0.2484012769752945,0.6401946194335176,100.6554489,0.5404104792388345,0.2632953594991344,0.5404104792388345,112.8527064,0.3399992026559173,0.2476525643962782,0.3399992026559173,10.98029286,0.4333560291637046,0.2694332626946387,0.4333560291637046,-2.2518082,0.8343402902985082,0.1379875252395672,0.8343402902985082,1.43,0.7114734547494406,0.2217371640278842,0.7114734547494406,0.0,0.9137216967030388,0.0946077726919749,0.9137216967030388,113.0,0.7575179796029632,0.1981860439230658,0.7575179796029632,2008.0,0.8294363126145471,0.1545217906226162,0.8294363126145471,22.92000008,0.9399007953943654,0.0652709158774986,0.9399007953943654,18.0,0.6093599410005031,0.2482016743879512,0.6093599410005031,-0.3633,0.7759906864649783,0.1918597235272767,0.7759906864649783,8.806619644,0.4167305724259725,0.2590142429189559,0.4167305724259725
