ENGINE_LOAD,ENGINE_LOAD_entropy,ENGINE_LOAD_complexity,ENGINE_LOAD_fisher,ENGINE_LOAD_shannon,ENGINE_RPM,ENGINE_RPM_entropy,ENGINE_RPM_complexity,ENGINE_RPM_fisher,ENGINE_RPM_shannon,INTAKE_MANIFOLD_PRESSURE,INTAKE_MANIFOLD_PRESSURE_entropy,INTAKE_MANIFOLD_PRESSURE_complexity,INTAKE_MANIFOLD_PRESSURE_fisher,INTAKE_MANIFOLD_PRESSURE_shannon,Short Term Fuel Trim Bank 1,Short Term Fuel Trim Bank 1_entropy,Short Term Fuel Trim Bank 1_complexity,Short Term Fuel Trim Bank 1_fisher,Short Term Fuel Trim Bank 1_shannon,MAF,MAF_entropy,MAF_complexity,MAF_fisher,MAF_shannon,SPEED,SPEED_entropy,SPEED_complexity,SPEED_fisher,SPEED_shannon,THROTTLE_POS,THROTTLE_POS_entropy,THROTTLE_POS_complexity,THROTTLE_POS_fisher,THROTTLE_POS_shannon
21.2,0.9101888972990351,0.12213476271400706,0.9101888972990351,0.10059368766133525,2097.0,0.9044119076784002,0.12902594355459837,0.9044119076784002,0.12083647664637626,19.0,0.9207301742842834,0.1121662399316476,0.9207301742842834,0.08065880447919127,3.9,0.9459464377081461,0.07390797940234653,0.9459464377081461,0.0816518098306365,11.21,0.9659174478138949,0.042685957170695656,0.9659174478138949,0.03785320850218996,42.0,0.8529666785746534,0.1814230882383086,0.8529666785746534,0.10390931578198397,30.2,0.9393063577892365,0.08625192657229466,0.9393063577892365,0.09571067771660516
18.8,0.9163480112644437,0.1157885201834577,0.9163480112644437,0.09304839841435242,1932.0,0.9073004024887177,0.12559259549771584,0.9073004024887177,0.1213372298259345,29.0,0.9207301742842834,0.1121662399316476,0.9207301742842834,0.082968497419321,1.6,0.95071072507276,0.06814878189495217,0.95071072507276,0.07058110293352714,5.27,0.9640416552595984,0.044734558168987394,0.9640416552595984,0.04404818088124023,31.0,0.842425401589405,0.1959953968935785,0.842425401589405,0.10390931578198397,23.1,0.9411821503435328,0.08434321755170313,0.9411821503435328,0.09509179735853354
42.7,0.9236186690946008,0.10860353456997877,0.9236186690946008,0.08183799881469392,724.0,0.8948833329491732,0.14371379317652055,0.8948833329491732,0.10787535284384749,33.0,0.9178416794739659,0.11570446056649013,0.9178416794739659,0.09426057843481031,3.9,0.9539813442278512,0.06495921856161961,0.9539813442278512,0.06385139727273122,4.36,0.9621658627053024,0.046774864411895906,0.9621658627053024,0.041646094928680766,12.0,0.8362662876239964,0.20110831261556486,0.8362662876239964,0.10918235226875182,20.8,0.9262587103384449,0.10569462020985526,0.9262587103384449,0.09674871445021574
40.4,0.9236186690946009,0.10860353456997947,0.9236186690946009,0.07758114465470646,796.0,0.8948833329491732,0.14371379317652055,0.8948833329491732,0.10883205898456663,34.0,0.9226059668385796,0.11035487290174797,0.9226059668385796,0.09106474063122755,1.6,0.9553761708286463,0.06373751912897957,0.9553761708286463,0.05933792826381632,4.37,0.9560067487398938,0.053958583452807976,0.9560067487398938,0.0474759007033408,0.0,0.833759917158453,0.20244367619126546,0.833759917158453,0.11602228606123646,20.8,0.9180636923867321,0.11344945936753971,0.9180636923867321,0.11559570663506732
46.7,0.9236186690946008,0.10860353456997877,0.9236186690946008,0.08183799881469392,861.0,0.8948833329491732,0.14371379317652055,0.8948833329491732,0.10883205898456663,59.0,0.9244817593928759,0.10853521111646712,0.9244817593928759,0.09150687662956059,-3.9,0.9521055516735552,0.06693659623204896,0.9521055516735552,0.059769414605695424,7.73,0.949847634774485,0.061045881613116984,0.949847634774485,0.06097175778761524,9.0,0.833759917158453,0.20244367619126546,0.833759917158453,0.11602228606123648,27.5,0.9147930732316409,0.1163286475411102,0.9147930732316409,0.1196532226828213
81.2,0.9188543817299871,0.1139693122061623,0.9188543817299871,0.09380576644283811,2357.0,0.8905011699293336,0.14704893952009063,0.8905011699293336,0.11161952548146052,63.0,0.9226059668385796,0.11035487290174864,0.9226059668385796,0.09557794342901457,0.0,0.9473412643089413,0.07271135545092228,0.9473412643089413,0.0704426152631131,30.85,0.9393063577892365,0.0791165019001917,0.9393063577892365,0.09925531488944363,23.0,0.8392884532126145,0.20017779999236357,0.8392884532126145,0.11705765978181083,36.9,0.90714029105671,0.12961681965124683,0.90714029105671,0.11513814701824734
79.6,0.926507163904918,0.10035271838881372,0.926507163904918,0.10213556026906645,2231.0,0.878084100389789,0.16446607867814794,0.878084100389789,0.11294780634324658,82.0,0.9164468528731708,0.11679165223822754,0.9164468528731708,0.10446518394865487,-4.7,0.9473412643089413,0.07271135545092228,0.9473412643089413,0.0704426152631131,17.59,0.9316535756143057,0.09311862623571983,0.9316535756143057,0.09393557150626458,38.0,0.8351547437592481,0.2016313607429825,0.8351547437592481,0.12218977106658754,32.5,0.9042517962463926,0.13303660469271564,0.9042517962463926,0.11992048718820267
54.9,0.926507163904918,0.10035271838881372,0.926507163904918,0.09662815665856704,3338.0,0.88573688256472,0.1519746103447532,0.88573688256472,0.11720466050323404,80.0,0.9193353476834882,0.11326332417970413,0.9193353476834882,0.0936738561127238,3.1,0.9425769769443277,0.07842466184673197,0.9425769769443277,0.07576235864629216,10.12,0.9268892882496922,0.09862024165968834,0.9268892882496922,0.09331669114819294,44.0,0.8271974598535279,0.20532630745122124,0.8271974598535279,0.1247304285264701,26.7,0.899487508881779,0.13813674886075242,0.899487508881779,0.13396627000894168
100.0,0.9326662778703269,0.09371938853784771,0.9326662778703269,0.08181596280854746,2303.0,0.8995487787050596,0.13316125700218073,0.8995487787050596,0.1096593712562512,94.0,0.917459555129192,0.11506072731906239,0.917459555129192,0.09969395699882239,-3.1,0.9364178629789189,0.0852420159479436,0.9364178629789189,0.08436948075908939,40.2,0.9268892882496922,0.09862024165968969,0.9268892882496922,0.09632674159124224,58.0,0.8206134280989342,0.20764153746190345,0.8206134280989342,0.12488646234627113,42.7,0.8933283949163703,0.14418340143052746,0.8933283949163703,0.14021699228519802
34.1,0.9345420704246229,0.09184160569845054,0.9345420704246229,0.08257480208029606,2472.0,0.9100900556903079,0.11655673876954736,0.9100900556903079,0.10788708152934517,18.0,0.9298766246687366,0.09600213727359583,0.9298766246687366,0.09736240965186249,0.0,0.9393063577892365,0.08152387501494256,0.9393063577892365,0.07823415378972344,7.84,0.9393063577892365,0.0791165019001917,0.9393063577892365,0.09694562194931389,69.0,0.8135688361347889,0.2099373423739049,0.8135688361347889,0.1347486134662733,24.7,0.9038696719016186,0.12784396593518813,0.9038696719016186,0.15764272475580743
