ENGINE_LOAD,ENGINE_LOAD_entropy,ENGINE_LOAD_complexity,ENGINE_LOAD_fisher,ENGINE_LOAD_shannon,ENGINE_RPM,ENGINE_RPM_entropy,ENGINE_RPM_complexity,ENGINE_RPM_fisher,ENGINE_RPM_shannon,INTAKE_MANIFOLD_PRESSURE,INTAKE_MANIFOLD_PRESSURE_entropy,INTAKE_MANIFOLD_PRESSURE_complexity,INTAKE_MANIFOLD_PRESSURE_fisher,INTAKE_MANIFOLD_PRESSURE_shannon,Short Term Fuel Trim Bank 1,Short Term Fuel Trim Bank 1_entropy,Short Term Fuel Trim Bank 1_complexity,Short Term Fuel Trim Bank 1_fisher,Short Term Fuel Trim Bank 1_shannon,MAF,MAF_entropy,MAF_complexity,MAF_fisher,MAF_shannon,SPEED,SPEED_entropy,SPEED_complexity,SPEED_fisher,SPEED_shannon,THROTTLE_POS,THROTTLE_POS_entropy,THROTTLE_POS_complexity,THROTTLE_POS_fisher,THROTTLE_POS_shannon
18.8,0.9506118834640326,0.06319103411498997,0.9506118834640326,0.03437544459207022,2163.0,0.9527361295848024,0.059635315333179624,0.9527361295848024,0.08925929475961034,67.0,0.9324178243038537,0.0990989347961644,0.9324178243038537,0.0434383435239635,-1.6,0.9436885208090763,0.07520547259131465,0.9436885208090763,0.11455890190651412,6.32,0.9378126895797145,0.08879704851360957,0.9378126895797145,0.07838813024571731,31.0,0.8490442625135722,0.18868184502525423,0.8490442625135722,0.08020264647214499,23.5,0.9473412643089415,0.07028338946168024,0.9473412643089415,0.08495479008656409
91.4,0.9487360909097364,0.06516399823887062,0.9487360909097364,0.03712914639731993,1666.0,0.9498476347744849,0.06348027124553497,0.9498476347744849,0.09565097036677586,71.0,0.9342936168581497,0.09723257382089481,0.9342936168581497,0.036337267413083525,-3.1,0.9465770156193936,0.07142377005416027,0.9465770156193936,0.10858656427420384,23.05,0.92539562004017,0.10813783223157676,0.92539562004017,0.081141832050967,41.0,0.8490442625135722,0.18868184502525423,0.8490442625135722,0.07062604892897849,34.9,0.9535003782743503,0.06327681458919596,0.9535003782743503,0.07611493386885476
31.8,0.9529581424975685,0.06207621853683629,0.9529581424975685,0.03414913557189096,1976.0,0.9498476347744849,0.06348027124553497,0.9498476347744849,0.09909224094057642,48.0,0.9386757798779892,0.09343123101715964,0.9386757798779892,0.033536130505318264,-1.6,0.94181272825478,0.07713833296989471,0.94181272825478,0.113090724071196,7.96,0.9192365060747612,0.11461342426017403,0.9192365060747612,0.0940068646811289,43.0,0.8490442625135722,0.18868184502525423,0.8490442625135722,0.07062604892897849,25.1,0.9560067487398936,0.06122087235896538,0.9560067487398936,0.07384094734574287
42.7,0.9582646656389637,0.0574128303176474,0.9582646656389637,0.0343285879167546,1471.0,0.9436885208090761,0.07045536316911534,0.9436885208090761,0.11260986781986951,25.0,0.9386757798779892,0.09343123101715999,0.9386757798779892,0.03584582344544801,-4.7,0.9479718422201888,0.07022254385499074,0.9479718422201888,0.10385172114690902,9.44,0.9192365060747612,0.11461342426017368,0.9192365060747612,0.09763289438700379,45.0,0.8405844382046824,0.19270599447767964,0.8405844382046824,0.07571746267652293,27.8,0.9578825412941898,0.059223116103063474,0.9578825412941898,0.0695931361865503
17.6,0.9626468286588032,0.053309261266619716,0.9626468286588032,0.03316150813704883,1546.0,0.9411821503435328,0.07245604998853701,0.9411821503435328,0.11297219526915867,19.0,0.9434400672426031,0.08782089860864557,0.9434400672426031,0.03804933330310531,-1.6,0.9541309561855973,0.0632103338594844,0.9541309561855973,0.09098668851674714,3.91,0.9167301356092177,0.11643189350719343,0.9167301356092177,0.09963941213375141,47.0,0.8335398462405371,0.19526942973310127,0.8335398462405371,0.07803213717078238,22.0,0.9549940464838723,0.0630920985309692,0.9549940464838723,0.07767562437577397
71.8,0.960771036104507,0.055329648948333136,0.960771036104507,0.03190191568574197,1315.0,0.9386757798779894,0.07444508451372371,0.9386757798779894,0.1148854383269739,60.0,0.9539813442278512,0.06976113749132565,0.9539813442278512,0.04283167347306063,-1.6,0.9560067487398936,0.061220872358965735,0.9560067487398936,0.09357456182984006,13.82,0.9211122986290572,0.11281072476554481,0.9211122986290572,0.09029645673516005,50.0,0.8241944023012574,0.19917618452498428,0.8241944023012574,0.08529481304777328,31.0,0.9578825412941898,0.05922311610306312,0.9578825412941898,0.0695931361865503
56.9,0.9731881056440518,0.03446865173467557,0.9731881056440518,0.027399628755536715,1435.0,0.9366398758916856,0.07581787430619606,0.9366398758916856,0.12251814694367674,40.0,0.9539813442278512,0.06976113749132565,0.9539813442278512,0.0470885276330481,-3.1,0.953118253929576,0.06507551811644285,0.953118253929576,0.09889430521301912,11.98,0.9316535756143057,0.09550638583257287,0.9316535756143057,0.09487919258175408,54.0,0.8241944023012574,0.19917618452498428,0.8241944023012574,0.08529481304777328,29.8,0.9655353234691207,0.044516896178423734,0.9655353234691207,0.0528539442560326
38.4,0.9731881056440518,0.03446865173467593,0.9731881056440518,0.0306660278363856,1504.0,0.9347640833373894,0.07773279871930393,0.9347640833373894,0.1339266796234336,39.0,0.9616341264027823,0.05520271932510993,0.9616341264027823,0.06527303743526117,3.1,0.953118253929576,0.06507551811644285,0.953118253929576,0.09889430521301912,8.61,0.9211122986290574,0.11281072476554552,0.9211122986290574,0.09011868414696235,57.0,0.8241944023012574,0.19917618452498428,0.8241944023012574,0.08529481304777328,27.1,0.9626468286588035,0.04846372413203317,0.9626468286588035,0.05384439933517117
37.6,0.9760766004543691,0.030434032930163057,0.9760766004543691,0.02808907039087447,815.0,0.9347640833373894,0.07773279871930393,0.9347640833373894,0.1339266796234336,36.0,0.9616341264027821,0.055202719325109915,0.9616341264027821,0.07315882239636956,-8.6,0.9549940464838723,0.0630920985309685,0.9549940464838723,0.09678131550100463,4.33,0.9192365060747612,0.1146134242601747,0.9192365060747612,0.09744523415968344,58.0,0.8241944023012574,0.19917618452498428,0.8241944023012574,0.08529481304777328,20.4,0.9607710361045072,0.05049355372142069,0.9607710361045072,0.05090491016938799
36.5,0.9779523930086651,0.028330267148298467,0.9779523930086651,0.028531206389207527,812.0,0.9271113011624584,0.09167170904708792,0.9271113011624584,0.15422424107780613,32.0,0.9616341264027821,0.055202719325109915,0.9616341264027821,0.07785968542147698,-14.1,0.9568698390381685,0.06110038419011089,0.9568698390381685,0.09352686051619667,4.25,0.9192365060747612,0.11461342426017403,0.9192365060747612,0.09916071763200622,56.0,0.8335398462405371,0.19526942973310127,0.8335398462405371,0.07980442689768841,20.8,0.9607710361045072,0.05049355372142069,0.9607710361045072,0.04746363959558743
