AltitudeVariation,AltitudeVariation_entropy,AltitudeVariation_complexity,AltitudeVariation_fisher,AltitudeVariation_shannon,VehicleSpeedInstantaneous,VehicleSpeedInstantaneous_entropy,VehicleSpeedInstantaneous_complexity,VehicleSpeedInstantaneous_fisher,VehicleSpeedInstantaneous_shannon,VehicleSpeedAverage,VehicleSpeedAverage_entropy,VehicleSpeedAverage_complexity,VehicleSpeedAverage_fisher,VehicleSpeedAverage_shannon,VehicleSpeedVariance,VehicleSpeedVariance_entropy,VehicleSpeedVariance_complexity,VehicleSpeedVariance_fisher,VehicleSpeedVariance_shannon,VehicleSpeedVariation,VehicleSpeedVariation_entropy,VehicleSpeedVariation_complexity,VehicleSpeedVariation_fisher,VehicleSpeedVariation_shannon,LongitudinalAcceleration,LongitudinalAcceleration_entropy,LongitudinalAcceleration_complexity,LongitudinalAcceleration_fisher,LongitudinalAcceleration_shannon,EngineLoad,EngineLoad_entropy,EngineLoad_complexity,EngineLoad_fisher,EngineLoad_shannon,EngineRPM,EngineRPM_entropy,EngineRPM_complexity,EngineRPM_fisher,EngineRPM_shannon,MassAirFlow,MassAirFlow_entropy,MassAirFlow_complexity,MassAirFlow_fisher,MassAirFlow_shannon,VerticalAcceleration,VerticalAcceleration_entropy,VerticalAcceleration_complexity,VerticalAcceleration_fisher,VerticalAcceleration_shannon,FuelConsumptionAverage,FuelConsumptionAverage_entropy,FuelConsumptionAverage_complexity,FuelConsumptionAverage_fisher,FuelConsumptionAverage_shannon,drivingStyle
1.89996338,0.8062373010142345,0.1824441592825711,0.8062373010142345,0.1334522328290755,18.01440048,0.7079143052367785,0.2308909528580661,0.7079143052367785,0.2413620071116924,23.49002665,0.4175592993863988,0.2615977273248677,0.4175592993863988,0.4122164442622983,192.6304787,0.5405578467399289,0.2742074523766895,0.5405578467399289,0.415482761898494,-6.07985878,0.9608044430982422,0.0508605924408008,0.9608044430982422,0.0337953201924458,1.2341,0.7947429796141514,0.1916919530635876,0.7947429796141514,0.25942486922696,22.35294151,0.9635375602959084,0.0434496074526335,0.9635375602959084,0.0321540546568383,925.0,0.7944262536078243,0.1901247714625475,0.7944262536078243,0.2403827672764659,9.079999924,0.9257884701249788,0.0872968675880285,0.9257884701249788,0.0670205116383012,-0.375,0.8397562006813675,0.1616640920284207,0.8397562006813675,0.1191530956248404,21.86090088,0.5216003956192165,0.2700418832477027,0.5216003956192165,0.3856997481394543,EvenPaceStyle
1.5,0.8047746638537654,0.1840210484887009,0.8047746638537654,0.132581715396162,10.5834589,0.7051366839616255,0.2320206116025673,0.7051366839616255,0.2458150878536544,22.94208864,0.4137710676968866,0.2609432943022085,0.4137710676968866,0.4146408759031007,188.389392,0.5405578467399289,0.2742074523766895,0.5405578467399289,0.415482761898494,-7.43094158,0.960172980074124,0.0514702828398934,0.960172980074124,0.0319772533229029,1.3552,0.7932841501826196,0.1922103444366468,0.7932841501826196,0.2614142396266195,22.74509811,0.9633711665369712,0.0436748318449559,0.9633711665369712,0.033059852291501,873.0,0.791045834372604,0.1924662450962223,0.791045834372604,0.2468132050728427,8.619999886,0.9238822212820992,0.088945075711264,0.9238822212820992,0.069080304968239,-0.4062,0.8397562006813675,0.1616640920284207,0.8397562006813675,0.1191530956248404,21.94882202,0.5170124014220988,0.2699324796652137,0.5170124014220988,0.3866555639761765,EvenPaceStyle
1.2999878,0.8046493151395352,0.1840339960145433,0.8046493151395352,0.1328299977895184,6.079859734,0.7051366839616255,0.2320206116025673,0.7051366839616255,0.2458150878536544,22.29281965,0.4148584782819933,0.2615127143605902,0.4148584782819933,0.4164009966751687,184.5063558,0.5405578467399289,0.2742074523766895,0.5405578467399289,0.415482761898494,-4.503599166,0.9607277669071816,0.0509783784124198,0.9607277669071816,0.0319202214470825,1.1638,0.7932841501826196,0.1922103444366468,0.7932841501826196,0.2636846277212126,39.2156868,0.9625905344171484,0.044372004791394,0.9625905344171484,0.0338968432429967,855.0,0.7894324073473363,0.1930435520331126,0.7894324073473363,0.2486194198761568,8.159999847,0.9228990357791524,0.0895823948593991,0.9228990357791524,0.0683342991170674,-0.3555,0.8390293507296746,0.1624481389482227,0.8390293507296746,0.1200381168460321,22.08223534,0.5132375584846306,0.2694631832346577,0.5132375584846306,0.3925661445238189,EvenPaceStyle
1.39996338,0.80529965716456,0.183565602662596,0.80529965716456,0.1354937517535462,7.205760002,0.7046894769298755,0.2323092043267945,0.7046894769298755,0.2461911618094618,21.00929359,0.4159149222224123,0.2620659148951194,0.4159149222224123,0.4181675255108171,176.4403118,0.5405578467399289,0.2742074523766895,0.5405578467399289,0.415482761898494,3.377700329,0.9611212280778644,0.0506318466700601,0.9611212280778644,0.032110037413146,1.0623,0.7952452250717525,0.1916467747115078,0.7952452250717525,0.2593173009795301,21.17647171,0.9628713476899612,0.0440221667730309,0.9628713476899612,0.0339000086667891,1247.0,0.7899369428394148,0.1925843113741462,0.7899369428394148,0.2483088015454729,14.42000008,0.9223945002870738,0.0902137324325283,0.9223945002870738,0.0685978475031394,-0.3281,0.8390293507296746,0.1624481389482227,0.8390293507296746,0.1200381168460321,22.31565475,0.512654218044645,0.2692346984723463,0.512654218044645,0.3905761424422922,AggressiveStyle
1.89996338,0.80326501587508,0.1858599324130353,0.80326501587508,0.1406265239941622,8.782018661,0.7056701802778751,0.2316269340982204,0.7056701802778751,0.2448892589195824,20.44634361,0.4169406702509315,0.2626030365175338,0.4169406702509315,0.4199403490113262,170.7810051,0.5405578467399289,0.2742074523766895,0.5405578467399289,0.415482761898494,1.576258659,0.9611212280778644,0.0506318466700601,0.9611212280778644,0.032110037413146,1.0427,0.7952452250717525,0.1916467747115078,0.7952452250717525,0.2593173009795301,12.54901981,0.9630191717140656,0.0438332426760992,0.9630191717140656,0.0321047742207461,1427.0,0.7922266749900334,0.1918244880895492,0.7922266749900334,0.2494078413116351,16.29999924,0.9215963342379448,0.0910291925760829,0.9215963342379448,0.0691907845102714,-0.3086,0.8375705212981428,0.1630845332653602,0.8375705212981428,0.1218311916804912,22.37999916,0.5120406876869876,0.2689944335161046,0.5120406876869876,0.3885925210145086,AggressiveStyle
1.69995118,0.8030815243726581,0.1859743958365223,0.8030815243726581,0.1386139897993181,8.782018661,0.7056701802778751,0.2316269340982204,0.7056701802778751,0.2448892589195824,19.43678663,0.4179359814651319,0.2631242140194766,0.4179359814651319,0.4217193588852632,161.6482341,0.5405578467399289,0.2742074523766895,0.5405578467399289,0.415482761898494,-0.90072155,0.9611212280778644,0.0506318466700601,0.9611212280778644,0.032110037413146,0.9529,0.7952452250717525,0.1916467747115078,0.7952452250717525,0.2593173009795301,25.49019623,0.962038468366066,0.0451594965917087,0.962038468366066,0.0341835258623181,1667.0,0.7922266749900334,0.1918244880895492,0.7922266749900334,0.2494078413116351,19.75,0.9206531675492216,0.091676093107577,0.9206531675492216,0.0688860588791765,-0.2265,0.8352055321916417,0.1644868388757871,0.8352055321916417,0.1241535959660302,22.43066597,0.5113968107377687,0.2687423344425293,0.5113968107377687,0.3866153416758915,AggressiveStyle
0.60003662,0.8042364018897612,0.1850323537328238,0.8042364018897612,0.1396536298922866,10.13309956,0.7056701802778751,0.2316269340982204,0.7056701802778751,0.2448892589195824,18.99393266,0.4189011037955484,0.2636295765872792,0.4189011037955484,0.4235044516921204,157.8621846,0.5405578467399289,0.2742074523766895,0.5405578467399289,0.415482761898494,1.351080899,0.9607195506574536,0.0511169286988893,0.9607195506574536,0.0322707046863959,0.9802,0.7971852249361099,0.1910790037844637,0.7971852249361099,0.2585576857980443,10.98039246,0.9627184338692776,0.0441098094793128,0.9627184338692776,0.0336565902975249,1981.0,0.7922266749900334,0.1918244880895492,0.7922266749900334,0.2494078413116351,25.64999962,0.9189561479865054,0.0930783654044726,0.9189561479865054,0.0685954687915987,-0.1914,0.8353174063341318,0.1644666339495409,0.8353174063341318,0.1241053137649818,22.41780663,0.5145440595531717,0.2689768855837374,0.5145440595531717,0.3769204291426088,AggressiveStyle
-0.59997558,0.8017208126071036,0.1861578799627792,0.8017208126071036,0.1413950335456694,14.18633938,0.7056701802778751,0.2316269340982204,0.7056701802778751,0.2448892589195824,18.60737366,0.419836274443439,0.264119248003604,0.419836274443439,0.4252955286039501,152.3724263,0.5405578467399289,0.2742074523766895,0.5405578467399289,0.415482761898494,4.05323982,0.962049198569214,0.0490739427209615,0.962049198569214,0.0289670646702462,0.9607,0.800995222695744,0.1886584057653884,0.800995222695744,0.2564018194500251,78.8235321,0.9631472095778626,0.0436474505792889,0.9631472095778626,0.0344879115835448,1131.0,0.7954763647881531,0.1901601309591937,0.7954763647881531,0.246105800642228,12.52999973,0.9208195613081588,0.09147021387472,0.9208195613081588,0.0668491112045583,-0.168,0.8353733185904012,0.1644565458992223,0.8353733185904012,0.1240811927435635,22.36684227,0.5196430197736742,0.2681849644739351,0.5196430197736742,0.3733254083521095,AggressiveStyle
-1.20001221,0.7986029037316189,0.18785596248397,0.7986029037316189,0.142769980347057,18.23958015,0.7056701802778751,0.2316269340982204,0.7056701802778751,0.2448892589195824,18.27710967,0.4207417202903588,0.2645933468368297,0.4207417202903588,0.4270924951835473,145.8531773,0.5405578467399289,0.2742074523766895,0.5405578467399289,0.415482761898494,4.05324077,0.960589436949159,0.0507226269594267,0.960589436949159,0.0302101895856806,0.992,0.803453806473496,0.1876650919395973,0.803453806473496,0.2542056247599937,39.2156868,0.9640386093430204,0.0428275868234929,0.9640386093430204,0.0341637603735018,1410.0,0.7984826651018826,0.1887146999281067,0.7984826651018826,0.2447575759741834,18.30999947,0.92247231697828,0.0900836586320295,0.92247231697828,0.0653066477781342,-0.2265,0.835494182737999,0.1643548743314619,0.835494182737999,0.1240292085696745,22.3362999,0.5156899008180788,0.2683167141453551,0.5156899008180788,0.3749621944795803,AggressiveStyle
-1.70001221,0.7937134636209915,0.1919277918268038,0.7937134636209915,0.1521013288005321,21.61728096,0.7056701802778751,0.2316269340982204,0.7056701802778751,0.2448892589195824,17.99938772,0.4216176582815344,0.2650519866189793,0.4216176582815344,0.4288952611778685,139.1818119,0.5405578467399289,0.2742074523766895,0.5405578467399289,0.415482761898494,3.37770081,0.9608973485101464,0.0504023045254573,0.9608973485101464,0.0300106847548608,1.1092,0.8015623936044417,0.1895247042303269,0.8015623936044417,0.256393048442868,36.07843018,0.9649905037844704,0.0419112225379478,0.9649905037844704,0.0333534919405534,1669.0,0.8012772327327976,0.1874442857072671,0.8012772327327976,0.2447541168930565,21.78000069,0.9244359932873304,0.0882556305978951,0.9244359932873304,0.0644721333643138,-0.1797,0.8361888840214932,0.1632130690997706,0.8361888840214932,0.1225591774619403,22.34039307,0.5161025329867305,0.2681926036923179,0.5161025329867305,0.3752132522162209,AggressiveStyle
