AltitudeVariation,AltitudeVariation_entropy,AltitudeVariation_complexity,AltitudeVariation_fisher,VehicleSpeedInstantaneous,VehicleSpeedInstantaneous_entropy,VehicleSpeedInstantaneous_complexity,VehicleSpeedInstantaneous_fisher,VehicleSpeedAverage,VehicleSpeedAverage_entropy,VehicleSpeedAverage_complexity,VehicleSpeedAverage_fisher,VehicleSpeedVariance,VehicleSpeedVariance_entropy,VehicleSpeedVariance_complexity,VehicleSpeedVariance_fisher,VehicleSpeedVariation,VehicleSpeedVariation_entropy,VehicleSpeedVariation_complexity,VehicleSpeedVariation_fisher,LongitudinalAcceleration,LongitudinalAcceleration_entropy,LongitudinalAcceleration_complexity,LongitudinalAcceleration_fisher,EngineLoad,EngineLoad_entropy,EngineLoad_complexity,EngineLoad_fisher,ManifoldAbsolutePressure,ManifoldAbsolutePressure_entropy,ManifoldAbsolutePressure_complexity,ManifoldAbsolutePressure_fisher,EngineRPM,EngineRPM_entropy,EngineRPM_complexity,EngineRPM_fisher,MassAirFlow,MassAirFlow_entropy,MassAirFlow_complexity,MassAirFlow_fisher,IntakeAirTemperature,IntakeAirTemperature_entropy,IntakeAirTemperature_complexity,IntakeAirTemperature_fisher,VerticalAcceleration,VerticalAcceleration_entropy,VerticalAcceleration_complexity,VerticalAcceleration_fisher,FuelConsumptionAverage,FuelConsumptionAverage_entropy,FuelConsumptionAverage_complexity,FuelConsumptionAverage_fisher
-0.1000366,0.6204902632309532,0.3909104323335702,0.6204902632309532,62.37486267,0.393297753327325,0.3011510586957331,0.393297753327325,57.52222875,-0.0,-0.0,0.0,115.8373429,0.2821406705221204,0.250141077641393,0.2821406705221204,-2.47697449,0.7250962546822968,0.3704463009082525,0.7250962546822968,0.3515,0.6287301996589714,0.3772798850024895,0.6287301996589714,0.0,0.7063232708970463,0.3774101246929682,0.7063232708970463,110.0,0.6942881311653728,0.3875996856747905,0.6942881311653728,1884.0,0.5643404727672591,0.3739421454020643,0.5643404727672591,20.43000031,0.7819752709949231,0.3444659357790834,0.7819752709949231,18.0,0.5353937243623088,0.3812639308448186,0.5353937243623088,-0.1719,0.72119286754141,0.3791119275629266,0.72119286754141,13.34557724,0.247041709712114,0.2114223638705195,0.247041709712114
-0.6999512,0.6204902632309532,0.3909104323335702,0.6204902632309532,59.67269897,0.3990675046481504,0.3052799285016984,0.3990675046481504,57.99135373,-0.0,-0.0,0.0,104.2369076,0.2718063349029461,0.2419197692700841,0.2718063349029461,-2.7021637,0.7185569129244209,0.3692683758348523,0.7185569129244209,0.375,0.6287301996589714,0.3772798850024895,0.6287301996589714,7.450980663,0.7063232708970463,0.3774101246929682,0.7063232708970463,111.0,0.6891173115005886,0.3905836008823515,0.6891173115005886,1836.0,0.5594278462708132,0.3721608134269217,0.5594278462708132,21.11000061,0.7819752709949231,0.3444659357790834,0.7819752709949231,18.0,0.5360182945362174,0.3816215285889264,0.5360182945362174,-0.2148,0.7211928675414101,0.3791119275629266,0.7211928675414101,13.32480431,0.2294151622163492,0.1991118352327847,0.2294151622163492
-0.9000244,0.6144183880478415,0.3888777202282656,0.6144183880478415,58.32162094,0.4041782224900856,0.308948151852776,0.4041782224900856,58.39292475,-0.0,-0.0,0.0,94.50311282,0.271488651770664,0.2416430347186038,0.271488651770664,-1.35107803,0.7114343996891933,0.3726746713386503,0.7114343996891933,0.457,0.6287301996589714,0.3772798850024895,0.6287301996589714,0.0,0.7063232708970463,0.3774101246929682,0.7063232708970463,109.0,0.6962398247358162,0.3877049085987377,0.6962398247358162,1755.0,0.5558423431709024,0.370544506127567,0.5558423431709024,20.54999924,0.776804451330139,0.3488057868841294,0.776804451330139,18.0,0.5220657656626204,0.3778730046634836,0.5220657656626204,-0.2812,0.7160220478766259,0.3824935924561359,0.7160220478766259,13.30541039,0.2294151622163492,0.1991118352327847,0.2294151622163492
-1.5,0.6027082266251814,0.3884148778185095,0.6027082266251814,56.29499817,0.4086928290163363,0.312195807554579,0.4086928290163363,58.73444767,-0.0,-0.0,0.0,85.81034124,0.2608496181068537,0.2330819132716071,0.2608496181068537,-2.02662277,0.7043118864539656,0.3759394730614389,0.7043118864539656,0.7186,0.6412292778032008,0.377301801029191,0.6412292778032008,0.0,0.7156556708710557,0.3745806789054505,0.7156556708710557,108.0,0.6981915183062596,0.3878046128935551,0.6981915183062596,1625.0,0.5497704679877907,0.3681007479432947,0.5497704679877907,19.21999931,0.7716336316653546,0.3530575370499733,0.7716336316653546,18.0,0.5078799624075131,0.3736343014933724,0.5078799624075131,-0.3437,0.7118604675674005,0.3819807160615778,0.7118604675674005,13.28175831,0.2294151622163492,0.1991118352327847,0.2294151622163492
-1.9000244,0.5957535880998227,0.3857700907149358,0.5957535880998227,53.36766052,0.4126588976578922,0.3150537939680594,0.4126588976578922,59.00466366,-0.0,-0.0,0.0,78.3312895,0.2500670891313774,0.2243202425983383,0.2500670891313774,-2.92733765,0.7043118864539656,0.3759394730614389,0.7043118864539656,0.9412,0.6412292778032008,0.377301801029191,0.6412292778032008,0.0,0.7240456166301807,0.371324151704334,0.7240456166301807,107.0,0.6962398247358161,0.3877049085987386,0.6962398247358161,1405.0,0.5380603065651306,0.366463581973143,0.5380603065651306,17.21999931,0.7716336316653546,0.3530575370499733,0.7716336316653546,17.0,0.5046608363131724,0.3722974400201732,0.5046608363131724,-0.418,0.7017770214061706,0.3843973576187024,0.7017770214061706,13.25315952,0.2294151622163492,0.1991118352327847,0.2294151622163492
-2.0,0.5957535880998227,0.3857700907149358,0.5957535880998227,45.26117706,0.4001598195136628,0.3101779686022508,0.4001598195136628,59.10224164,-0.0,-0.0,0.0,75.01305284,0.2391463819644626,0.2153608587998368,0.2391463819644626,-8.10648346,0.7160220478766257,0.3739348147445084,0.7160220478766257,1.1755,0.6287301996589715,0.3772798850024895,0.6287301996589715,0.0,0.7156556708710557,0.3745806789054515,0.7156556708710557,105.0,0.6994589508301571,0.3880680232893103,0.6994589508301571,1405.0,0.5328894869003463,0.3674815380164412,0.5328894869003463,14.65999985,0.7674720513561295,0.3529972369865186,0.7674720513561295,17.0,0.5040362661392637,0.3719186525984517,0.5040362661392637,-0.4805,0.6962398247358161,0.3833118987199261,0.6962398247358161,13.2223196,0.2294151622163492,0.1991118352327847,0.2294151622163492
-2.0999756,0.5950404124469512,0.3853733617856804,0.5950404124469512,36.02880096,0.3873211856706481,0.3047626405485947,0.3873211856706481,59.03093465,0.0187108472411671,0.0184838555983782,0.0187108472411671,78.04399797,0.2552379087961616,0.2267842915062521,0.2552379087961616,-9.2323761,0.7043118864539656,0.3759394730614389,0.7043118864539656,1.3981,0.6158915658159568,0.3767892429666126,0.6158915658159568,9.019607544,0.7044129760231598,0.3767522260080125,0.7044129760231598,103.0,0.6975072572597136,0.387971340227584,0.6975072572597136,1113.0,0.5207640287102034,0.3651620945275709,0.5207640287102034,10.93000031,0.7573886051948995,0.3568070152214515,0.7573886051948995,16.0,0.5092070858040479,0.3713961403740941,0.5092070858040479,-0.6172,0.6950805760491504,0.3828703463270548,0.6950805760491504,13.18479252,0.2294151622163492,0.1991118352327847,0.2294151622163492
-1.7999878,0.6067505738696112,0.3859619993622705,0.6067505738696112,28.14749908,0.3741713612391746,0.298813702875264,0.3741713612391746,58.82827263,0.0373538733281822,0.0364476285808721,0.0373538733281822,88.22611332,0.2711912574364222,0.2377020910793766,0.2711912574364222,-7.88130188,0.6959219406948406,0.3788120227332088,0.6959219406948406,1.6051,0.6098642546197108,0.3742124435269855,0.6098642546197108,20.0,0.6927028146004997,0.3784754176365556,0.6927028146004997,101.0,0.6942881311653728,0.3875996856747905,0.6942881311653728,1048.0,0.5153874638012015,0.3622834801210959,0.5153874638012015,5.980000019,0.7538031020949886,0.3561606975784964,0.7538031020949886,15.0,0.518222069394371,0.3762342824670939,0.518222069394371,-0.7851,0.6927028146004998,0.3819815748059089,0.6927028146004998,13.09142399,0.2200897435645055,0.1913560043964478,0.2200897435645055
-1.5999756,0.6179932687175071,0.386045895265407,0.6179932687175071,20.49137878,0.3659051530003711,0.2934089958298625,0.3659051530003711,58.4980086,0.0559278221714512,0.0538926949287165,0.0559278221714512,107.211598,0.2870011107650166,0.248115229249304,0.2870011107650166,-7.6561203,0.7010927603596248,0.3756540171343623,0.7010927603596248,1.7183,0.6085526849062661,0.3735213500621783,0.6085526849062661,22.74509811,0.6805773564103567,0.3797469397582683,0.6805773564103567,101.0,0.6978736342652838,0.3886359162856502,0.6978736342652838,904.0,0.5169541692131842,0.3632917850549685,0.5169541692131842,6.829999924,0.7518514085245452,0.356301522990342,0.7518514085245452,13.0,0.5250520850327404,0.380187761889743,0.5250520850327404,-0.832,0.6889673021694818,0.3806382133195689,0.6889673021694818,13.07979965,0.2022876281249183,0.1783258976344925,0.2022876281249183
-1.7999878,0.6287012850526457,0.3856203915432568,0.6287012850526457,13.73598003,0.3681548211536528,0.295143023403528,0.3681548211536528,58.0739196,0.0744313902734875,0.0708204515543843,0.0744313902734875,134.6643719,0.2873187938972988,0.2483835008880277,0.2873187938972988,-6.75539875,0.7010927603596248,0.3756540171343623,0.7010927603596248,1.8394,0.6065591658419475,0.3724743678528354,0.6065591658419475,23.52941132,0.6680782782661271,0.3805642224180922,0.6680782782661271,101.0,0.6995671346673886,0.3891656246058319,0.6995671346673886,888.0,0.5179901480368176,0.3639591714948557,0.5179901480368176,5.650000095,0.7518514085245451,0.356301522990342,0.7518514085245451,14.0,0.5198812653679562,0.3808724898533628,0.5198812653679562,-0.9062,0.6816390436900365,0.3787322477691633,0.6816390436900365,13.09825134,0.2022876281249183,0.1783258976344925,0.2022876281249183
