ENGINE_LOAD,ENGINE_LOAD_entropy,ENGINE_LOAD_complexity,ENGINE_LOAD_fisher,ENGINE_LOAD_shannon,ENGINE_RPM,ENGINE_RPM_entropy,ENGINE_RPM_complexity,ENGINE_RPM_fisher,ENGINE_RPM_shannon,INTAKE_MANIFOLD_PRESSURE,INTAKE_MANIFOLD_PRESSURE_entropy,INTAKE_MANIFOLD_PRESSURE_complexity,INTAKE_MANIFOLD_PRESSURE_fisher,INTAKE_MANIFOLD_PRESSURE_shannon,Short Term Fuel Trim Bank 1,Short Term Fuel Trim Bank 1_entropy,Short Term Fuel Trim Bank 1_complexity,Short Term Fuel Trim Bank 1_fisher,Short Term Fuel Trim Bank 1_shannon,MAF,MAF_entropy,MAF_complexity,MAF_fisher,MAF_shannon,SPEED,SPEED_entropy,SPEED_complexity,SPEED_fisher,SPEED_shannon,THROTTLE_POS,THROTTLE_POS_entropy,THROTTLE_POS_complexity,THROTTLE_POS_fisher,THROTTLE_POS_shannon
55.3,0.9639612293691023,0.04506182294555172,0.9639612293691023,0.044135553445877926,1742.0,0.9436782385057024,0.07022532338157773,0.9436782385057024,0.06835376500361828,63.0,0.9669531241505142,0.04191863727086031,0.9669531241505142,0.05223436352777425,6.2,0.9831048365575052,0.022122057152185154,0.9831048365575052,0.040017327062139965,19.48,0.9640708524652575,0.04582218054169042,0.9640708524652575,0.0512581357023144,54.0,0.8521525297289219,0.15301536013363293,0.8521525297289219,0.16438847713936158,33.7,0.9727042351954848,0.033877850756498594,0.9727042351954848,0.026985110086500105
58.8,0.9666603790421721,0.0421908665706114,0.9666603790421721,0.04207766702793432,1777.0,0.9463773881787721,0.06749194016312277,0.9463773881787721,0.06490489211379027,50.0,0.9669531241505142,0.04191863727086031,0.9669531241505142,0.051684406646022765,3.1,0.9813794030353027,0.024098823547449553,0.9813794030353027,0.04342299714088207,15.21,0.9648461583683002,0.04483942827029016,0.9648461583683002,0.05262898704197137,52.0,0.8547204074222328,0.1519659234141179,0.8547204074222328,0.1603017190938742,31.4,0.9738374959024293,0.03234109785827197,0.9738374959024293,0.026042230987057925
85.1,0.9663627037487896,0.04259527957495305,0.9663627037487896,0.04253457937251291,1657.0,0.9473506279445985,0.06633827821770912,0.9473506279445985,0.061777674497194936,51.0,0.9655419191102268,0.04423683745678684,0.9655419191102268,0.0544563022734625,-0.8,0.9805257682128931,0.02511497064485953,0.9805257682128931,0.0456128551763021,20.71,0.9648461583683002,0.04483942827029016,0.9648461583683002,0.05262898704197137,51.0,0.8607405871116216,0.14645336469500458,0.8607405871116216,0.14908888239229434,34.1,0.9738374959024293,0.03234109785827161,0.9738374959024293,0.02649925552303297
60.8,0.9661399053258061,0.04285690810184941,0.9661399053258061,0.04232531146232921,1699.0,0.9473506279445985,0.06633827821770912,0.9473506279445985,0.061777674497194936,18.0,0.967124361264885,0.042001322114057146,0.967124361264885,0.050396025998604085,2.3,0.979850203740449,0.025939463755256076,0.979850203740449,0.048436337899596185,15.66,0.9662573634085876,0.04252387062831137,0.9662573634085876,0.05159316525873918,50.0,0.8605787520665331,0.14657267488558062,0.8605787520665331,0.15451010348933086,31.8,0.9738374959024293,0.03234109785827161,0.9738374959024293,0.026956167867611566
38.4,0.9661399053258061,0.04285690810184941,0.9661399053258061,0.04232531146232921,1652.0,0.9473506279445985,0.06633827821770912,0.9473506279445985,0.061777674497194936,21.0,0.9685521194937053,0.04049243199935055,0.9685521194937053,0.047244261074023006,-1.6,0.9783409388207549,0.027906535138991242,0.9783409388207549,0.052721741756068884,9.1,0.9665121955952644,0.042202745972364404,0.9665121955952644,0.05410924923968305,39.0,0.8594149661993488,0.1475575575595231,0.8594149661993488,0.15675419968399237,27.8,0.9743900033824884,0.03160352565063647,0.9743900033824884,0.028793055069372683
87.8,0.9650066446188617,0.0443685672538878,0.9650066446188617,0.044973733796648804,1348.0,0.9473506279445985,0.06633827821770912,0.9473506279445985,0.061777674497194936,67.0,0.9687749179166887,0.04022955721043154,0.9687749179166887,0.04630611775976899,0.8,0.9783409388207549,0.027906535138991242,0.9783409388207549,0.052721741756068884,19.18,0.9678433901649922,0.04046759492596564,0.9678433901649922,0.05157406459475054,48.0,0.8571463687871663,0.1498580209042938,0.8571463687871663,0.15862229584570367,34.1,0.9741351711958115,0.03193022110188651,0.9741351711958115,0.03087534715847328
72.2,0.9650066446188617,0.0443685672538878,0.9650066446188617,0.0440551552276683,1700.0,0.9491310039620402,0.06397550131013907,0.9491310039620402,0.05825218206374868,35.0,0.9678659642361812,0.04119140097004708,0.9678659642361812,0.04668668992786766,1.6,0.9785190091707209,0.027717281256774157,0.9785190091707209,0.050717396928343636,17.5,0.9670362539133767,0.041719735517901244,0.9670362539133767,0.050513092646639335,53.0,0.85518265626682,0.15228555931233542,0.85518265626682,0.161862077702604,32.5,0.9729838610800194,0.03334188057307221,0.9729838610800194,0.03168301838147513
18.4,0.9650066446188617,0.0443685672538878,0.9650066446188617,0.0440551552276683,1299.0,0.9491310039620402,0.06397550131013907,0.9491310039620402,0.05825218206374868,21.0,0.9673134567561222,0.041918317856903864,0.9673134567561222,0.045779099182791515,10.2,0.9778633790734367,0.02867046334627455,0.9778633790734367,0.05158799453805345,3.77,0.9670362539133767,0.041719735517901244,0.9670362539133767,0.050513092646639335,42.0,0.8542094165009937,0.15321507125823178,0.8542094165009937,0.16497120946967106,20.4,0.9729838610800194,0.03334188057307221,0.9729838610800194,0.03168301838147513
23.1,0.9643204893613376,0.04506200921766891,0.9643204893613376,0.044587427831638916,1086.0,0.9472869672474521,0.06589401384370797,0.9472869672474521,0.05801881132078846,29.0,0.9663633291369619,0.04284069048863159,0.9663633291369619,0.04626956505570841,-2.3,0.9785389435458806,0.027849600201484442,0.9785389435458806,0.04989645781247924,3.69,0.9648775904659653,0.043949153752895584,0.9648775904659653,0.05134281420457351,30.0,0.8543577325006797,0.15311498344548446,0.8543577325006797,0.164570350712263,19.2,0.9712840971991648,0.03493482740073671,0.9712840971991648,0.03115312105698514
31.4,0.9640656571746606,0.04538159936423444,0.9640656571746606,0.04539869076637893,801.0,0.9453285208800444,0.06842300683826087,0.9453285208800444,0.06087222844072388,33.0,0.9659425968511948,0.04331974371116044,0.9659425968511948,0.0468260113704992,0.8,0.9780897620981668,0.02858789547926985,0.9780897620981668,0.05072984074381425,3.62,0.9626253191050518,0.046229832958436454,0.9626253191050518,0.05479011048904259,0.0,0.8533118952778681,0.15391986829274026,0.8533118952778681,0.1662852797498859,19.6,0.9716601014119143,0.03452772930645466,0.9716601014119143,0.031085958385389047
