ENGINE_LOAD,ENGINE_LOAD_entropy,ENGINE_LOAD_complexity,ENGINE_LOAD_fisher,ENGINE_LOAD_shannon,ENGINE_RPM,ENGINE_RPM_entropy,ENGINE_RPM_complexity,ENGINE_RPM_fisher,ENGINE_RPM_shannon,INTAKE_MANIFOLD_PRESSURE,INTAKE_MANIFOLD_PRESSURE_entropy,INTAKE_MANIFOLD_PRESSURE_complexity,INTAKE_MANIFOLD_PRESSURE_fisher,INTAKE_MANIFOLD_PRESSURE_shannon,Short Term Fuel Trim Bank 1,Short Term Fuel Trim Bank 1_entropy,Short Term Fuel Trim Bank 1_complexity,Short Term Fuel Trim Bank 1_fisher,Short Term Fuel Trim Bank 1_shannon,MAF,MAF_entropy,MAF_complexity,MAF_fisher,MAF_shannon,SPEED,SPEED_entropy,SPEED_complexity,SPEED_fisher,SPEED_shannon,THROTTLE_POS,THROTTLE_POS_entropy,THROTTLE_POS_complexity,THROTTLE_POS_fisher,THROTTLE_POS_shannon
55.3,0.9639612293691024,0.0450618229455517,0.9639612293691024,0.0441355534458779,1742.0,0.9436782385057024,0.0702253233815777,0.9436782385057024,0.0683537650036182,63.0,0.9669531241505142,0.0419186372708603,0.9669531241505142,0.0522343635277742,6.2,0.9831048365575052,0.0221220571521851,0.9831048365575052,0.0400173270621399,19.48,0.9640708524652576,0.0458221805416904,0.9640708524652576,0.0512581357023144,54.0,0.8521525297289219,0.1530153601336329,0.8521525297289219,0.1643884771393615,33.7,0.9727042351954848,0.0338778507564985,0.9727042351954848,0.0269851100865001
58.8,0.966660379042172,0.0421908665706114,0.966660379042172,0.0420776670279343,1777.0,0.946377388178772,0.0674919401631227,0.946377388178772,0.0649048921137902,50.0,0.9669531241505142,0.0419186372708603,0.9669531241505142,0.0516844066460227,3.1,0.9813794030353028,0.0240988235474495,0.9813794030353028,0.043422997140882,15.21,0.9648461583683002,0.0448394282702901,0.9648461583683002,0.0526289870419713,52.0,0.8547204074222328,0.1519659234141179,0.8547204074222328,0.1603017190938742,31.4,0.9738374959024292,0.0323410978582719,0.9738374959024292,0.0260422309870579
85.1,0.9663627037487896,0.042595279574953,0.9663627037487896,0.0425345793725129,1657.0,0.9473506279445983,0.0663382782177091,0.9473506279445983,0.0617776744971949,51.0,0.9655419191102268,0.0442368374567868,0.9655419191102268,0.0544563022734625,-0.8,0.9805257682128932,0.0251149706448595,0.9805257682128932,0.0456128551763021,20.71,0.9648461583683002,0.0448394282702901,0.9648461583683002,0.0526289870419713,51.0,0.8607405871116216,0.1464533646950045,0.8607405871116216,0.1490888823922943,34.1,0.9738374959024292,0.0323410978582716,0.9738374959024292,0.0264992555230329
60.8,0.966139905325806,0.0428569081018494,0.966139905325806,0.0423253114623292,1699.0,0.9473506279445983,0.0663382782177091,0.9473506279445983,0.0617776744971949,18.0,0.967124361264885,0.0420013221140571,0.967124361264885,0.050396025998604,2.3,0.979850203740449,0.025939463755256,0.979850203740449,0.0484363378995961,15.66,0.9662573634085876,0.0425238706283113,0.9662573634085876,0.0515931652587391,50.0,0.8605787520665331,0.1465726748855806,0.8605787520665331,0.1545101034893308,31.8,0.9738374959024292,0.0323410978582716,0.9738374959024292,0.0269561678676115
38.4,0.966139905325806,0.0428569081018494,0.966139905325806,0.0423253114623292,1652.0,0.9473506279445983,0.0663382782177091,0.9473506279445983,0.0617776744971949,21.0,0.9685521194937052,0.0404924319993505,0.9685521194937052,0.047244261074023,-1.6,0.9783409388207548,0.0279065351389912,0.9783409388207548,0.0527217417560688,9.1,0.9665121955952644,0.0422027459723644,0.9665121955952644,0.054109249239683,39.0,0.8594149661993488,0.1475575575595231,0.8594149661993488,0.1567541996839923,27.8,0.9743900033824884,0.0316035256506364,0.9743900033824884,0.0287930550693726
87.8,0.9650066446188617,0.0443685672538878,0.9650066446188617,0.0449737337966488,1348.0,0.9473506279445983,0.0663382782177091,0.9473506279445983,0.0617776744971949,67.0,0.9687749179166888,0.0402295572104315,0.9687749179166888,0.0463061177597689,0.8,0.9783409388207548,0.0279065351389912,0.9783409388207548,0.0527217417560688,19.18,0.9678433901649922,0.0404675949259656,0.9678433901649922,0.0515740645947505,48.0,0.8571463687871663,0.1498580209042938,0.8571463687871663,0.1586222958457036,34.1,0.9741351711958116,0.0319302211018865,0.9741351711958116,0.0308753471584732
72.2,0.9650066446188617,0.0443685672538878,0.9650066446188617,0.0440551552276683,1700.0,0.9491310039620402,0.063975501310139,0.9491310039620402,0.0582521820637486,35.0,0.9678659642361812,0.041191400970047,0.9678659642361812,0.0466866899278676,1.6,0.9785190091707208,0.0277172812567741,0.9785190091707208,0.0507173969283436,17.5,0.9670362539133768,0.0417197355179012,0.9670362539133768,0.0505130926466393,53.0,0.85518265626682,0.1522855593123354,0.85518265626682,0.161862077702604,32.5,0.9729838610800194,0.0333418805730722,0.9729838610800194,0.0316830183814751
18.4,0.9650066446188617,0.0443685672538878,0.9650066446188617,0.0440551552276683,1299.0,0.9491310039620402,0.063975501310139,0.9491310039620402,0.0582521820637486,21.0,0.9673134567561222,0.0419183178569038,0.9673134567561222,0.0457790991827915,10.2,0.9778633790734368,0.0286704633462745,0.9778633790734368,0.0515879945380534,3.77,0.9670362539133768,0.0417197355179012,0.9670362539133768,0.0505130926466393,42.0,0.8542094165009937,0.1532150712582317,0.8542094165009937,0.164971209469671,20.4,0.9729838610800194,0.0333418805730722,0.9729838610800194,0.0316830183814751
23.1,0.9643204893613376,0.0450620092176689,0.9643204893613376,0.0445874278316389,1086.0,0.947286967247452,0.0658940138437079,0.947286967247452,0.0580188113207884,29.0,0.966363329136962,0.0428406904886315,0.966363329136962,0.0462695650557084,-2.3,0.9785389435458806,0.0278496002014844,0.9785389435458806,0.0498964578124792,3.69,0.9648775904659652,0.0439491537528955,0.9648775904659652,0.0513428142045735,30.0,0.8543577325006797,0.1531149834454844,0.8543577325006797,0.164570350712263,19.2,0.9712840971991648,0.0349348274007367,0.9712840971991648,0.0311531210569851
31.4,0.9640656571746606,0.0453815993642344,0.9640656571746606,0.0453986907663789,801.0,0.9453285208800444,0.0684230068382608,0.9453285208800444,0.0608722284407238,33.0,0.9659425968511948,0.0433197437111604,0.9659425968511948,0.0468260113704992,0.8,0.9780897620981668,0.0285878954792698,0.9780897620981668,0.0507298407438142,3.62,0.9626253191050518,0.0462298329584364,0.9626253191050518,0.0547901104890425,0.0,0.8533118952778681,0.1539198682927402,0.8533118952778681,0.1662852797498859,19.6,0.9716601014119144,0.0345277293064546,0.9716601014119144,0.031085958385389
71.8,0.9638875868246948,0.0455646444651226,0.9638875868246948,0.0451441126927072,795.0,0.9436574209152616,0.0703989489403819,0.9436574209152616,0.0615101716685562,44.0,0.9659425968511948,0.0433197437111607,0.9659425968511948,0.0461964381298826,3.1,0.976309386080725,0.0310945340682083,0.976309386080725,0.0540298357562605,5.59,0.9626253191050518,0.0462298329584371,0.9626253191050518,0.0577443019323548,12.0,0.8554878692670512,0.1530999230749546,0.8554878692670512,0.1666987986314193,18.8,0.9716601014119144,0.0345277293064546,0.9716601014119144,0.0323896987691281
35.7,0.9651666184197824,0.0444816177831022,0.9651666184197824,0.0450138392656148,2300.0,0.944790681622206,0.0689542842824739,0.944790681622206,0.0585426756784929,65.0,0.966635323449991,0.0427062176693509,0.966635323449991,0.045205158295237,4.7,0.976309386080725,0.0310945340682083,0.976309386080725,0.0518233424812919,6.54,0.9632792457630948,0.0457438492996203,0.9632792457630948,0.0588229004489877,24.0,0.8559086015528183,0.1527342085213054,0.8559086015528183,0.1708549688731031,23.9,0.973359865292769,0.0329334074564028,0.973359865292769,0.0331398616000052
72.9,0.966986034384251,0.0422733423994976,0.966986034384251,0.0411032377444476,2296.0,0.9469109630347026,0.0662777671319629,0.9469109630347026,0.0551434442054098,24.0,0.9683607569721936,0.0407935934609753,0.9683607569721936,0.0423957685795954,-6.2,0.9749497423490502,0.0331039973037931,0.9749497423490502,0.0549446865634655,25.72,0.9637568763727552,0.0451643592670254,0.9637568763727552,0.0575533168326738,35.0,0.8519132115991667,0.1552479837148013,0.8519132115991667,0.1726174603433807,35.3,0.9728220260349308,0.0335023337738932,0.9728220260349308,0.0332098068852019
71.8,0.9676615988566952,0.0414715502366047,0.9676615988566952,0.0387006377207697,1775.0,0.9464617815869888,0.0669731191775137,0.9464617815869888,0.055352721867137,68.0,0.9688099384199074,0.0400685627350189,0.9688099384199074,0.0407360332757068,3.1,0.9742741778766064,0.0339180652668594,0.9742741778766064,0.0558958637908632,17.89,0.9632190371149172,0.0457204829317376,0.9632190371149172,0.0577243525264765,40.0,0.8496958913546322,0.1560616446058506,0.8496958913546322,0.1722892897792604,32.5,0.9714908314652028,0.0352565255404822,0.9714908314652028,0.0348735759577633
67.5,0.9663304042869668,0.0432049728694389,0.9663304042869668,0.0391640214974862,2017.0,0.9464617815869888,0.0669731191775137,0.9464617815869888,0.055352721867137,59.0,0.9697204007038684,0.0388091142387404,0.9697204007038684,0.0371248145034191,-0.8,0.9753789894216044,0.0322382458389801,0.9753789894216044,0.0541284101691721,19.13,0.9651827496352634,0.0426864225038463,0.9651827496352634,0.0507851036878703,43.0,0.8465292110255884,0.1575803822175555,0.8465292110255884,0.1725727066397828,32.9,0.9726421415809948,0.0338494198193301,0.9726421415809948,0.0323576006269362
59.6,0.9643758082194356,0.0450886367015357,0.9643758082194356,0.0404897831386602,2219.0,0.9464617815869888,0.0669731191775137,0.9464617815869888,0.055352721867137,19.0,0.9691678932238094,0.0395388720746098,0.9691678932238094,0.0399465633575659,-3.1,0.9753789894216044,0.0322382458389801,0.9753789894216044,0.0541284101691721,17.55,0.9640494889283188,0.0441966827558527,0.9640494889283188,0.055044435057835,41.0,0.8465292110255884,0.1575803822175555,0.8465292110255884,0.1725727066397828,32.2,0.9728400754437784,0.0336283807181061,0.9728400754437784,0.0328515125605388
