ENGINE_LOAD,ENGINE_LOAD_entropy,ENGINE_LOAD_complexity,ENGINE_LOAD_fisher,ENGINE_RPM,ENGINE_RPM_entropy,ENGINE_RPM_complexity,ENGINE_RPM_fisher,INTAKE_MANIFOLD_PRESSURE,INTAKE_MANIFOLD_PRESSURE_entropy,INTAKE_MANIFOLD_PRESSURE_complexity,INTAKE_MANIFOLD_PRESSURE_fisher,Short Term Fuel Trim Bank 1,Short Term Fuel Trim Bank 1_entropy,Short Term Fuel Trim Bank 1_complexity,Short Term Fuel Trim Bank 1_fisher,MAF,MAF_entropy,MAF_complexity,MAF_fisher,SPEED,SPEED_entropy,SPEED_complexity,SPEED_fisher,THROTTLE_POS,THROTTLE_POS_entropy,THROTTLE_POS_complexity,THROTTLE_POS_fisher,TIMING_ADVANCE,TIMING_ADVANCE_entropy,TIMING_ADVANCE_complexity,TIMING_ADVANCE_fisher
27.8,0.5067403271488534,0.3944763335596742,0.5067403271488534,2555.0,0.5610339336290877,0.4175917294781814,0.5610339336290877,73.0,0.5180072684790464,0.4020224890137377,0.5180072684790464,10.2,0.5610339336290877,0.4175917294781814,0.5610339336290877,12.31,0.542936064802343,0.4122936689729444,0.542936064802343,45.0,0.4749806033290052,0.3837194169064651,0.4749806033290052,25.9,0.5791318024558325,0.4223449472870395,0.5791318024558325,69.0,0.5610339336290877,0.4175917294781814,0.5610339336290877
46.3,0.5067403271488534,0.3944763335596742,0.5067403271488534,2529.0,0.5610339336290877,0.4175917294781814,0.5610339336290877,50.0,0.5180072684790464,0.4020224890137377,0.5180072684790464,7.8,0.5610339336290877,0.4175917294781814,0.5610339336290877,17.78,0.5610339336290877,0.4175917294781814,0.5610339336290877,55.0,0.4999093996523017,0.3955018101683494,0.4999093996523017,25.5,0.5791318024558325,0.4223449472870395,0.5791318024558325,77.3,0.542936064802343,0.4122936689729444,0.542936064802343
24.7,0.5067403271488534,0.3944763335596742,0.5067403271488534,1668.0,0.5610339336290877,0.4175917294781814,0.5610339336290877,24.0,0.5180072684790464,0.4020224890137377,0.5180072684790464,12.5,0.5610339336290877,0.4175917294781814,0.5610339336290877,11.31,0.5361051373057912,0.4079983251627484,0.5361051373057912,33.67243525896414,0.5248381959755982,0.4064507657713306,0.5248381959755982,23.9,0.5610339336290877,0.4175917294781814,0.5610339336290877,64.7,0.5248381959755982,0.4064507657713306,0.5248381959755982
87.8,0.5067403271488534,0.3944763335596742,0.5067403271488534,1998.0,0.5610339336290877,0.4175917294781814,0.5610339336290877,18.0,0.4886424583221087,0.3877432694765047,0.4886424583221087,5.5,0.5610339336290877,0.4175917294781814,0.5610339336290877,26.51,0.5361051373057912,0.4079983251627484,0.5361051373057912,17.0,0.5248381959755982,0.4064507657713306,0.5248381959755982,18.8,0.5361051373057912,0.4079983251627484,0.5361051373057912,64.3,0.5067403271488534,0.400063019873338,0.5067403271488534
92.9,0.5067403271488534,0.3944763335596742,0.5067403271488534,2189.0,0.5610339336290877,0.4175917294781814,0.5610339336290877,28.0,0.4886424583221087,0.3877432694765047,0.4886424583221087,-3.1,0.542936064802343,0.4122936689729451,0.542936064802343,30.43,0.5361051373057912,0.4079983251627484,0.5361051373057912,23.0,0.5067403271488534,0.400063019873338,0.5067403271488534,27.8,0.5180072684790464,0.4020224890137377,0.5180072684790464,63.5,0.5067403271488534,0.400063019873338,0.5067403271488534
92.2,0.5067403271488534,0.3944763335596742,0.5067403271488534,2329.0,0.5791318024558325,0.4223449472870395,0.5791318024558325,66.0,0.4886424583221087,0.3877432694765047,0.4886424583221087,-5.5,0.5248381959755982,0.4064507657713306,0.5248381959755982,31.57,0.5361051373057912,0.4079983251627484,0.5361051373057912,27.0,0.4886424583221087,0.3931304312789672,0.4886424583221087,29.4,0.5180072684790464,0.4020224890137377,0.5180072684790464,61.2,0.5067403271488534,0.400063019873338,0.5067403271488534
80.0,0.5067403271488534,0.3944763335596742,0.5067403271488534,2419.0,0.5791318024558325,0.4223449472870395,0.5791318024558325,78.0,0.4886424583221087,0.3877432694765047,0.4886424583221087,7.0,0.4999093996523017,0.3955018101683494,0.4999093996523017,24.71,0.5361051373057912,0.4079983251627484,0.5361051373057912,32.0,0.4818115308255569,0.3884362886265833,0.4818115308255569,31.4,0.5180072684790464,0.4020224890137377,0.5180072684790464,62.7,0.5248381959755982,0.4064507657713306,0.5248381959755982
62.7,0.5067403271488534,0.3944763335596742,0.5067403271488534,1963.0,0.5791318024558325,0.4223449472870395,0.5791318024558325,60.0,0.5180072684790464,0.4020224890137377,0.5180072684790464,2.3,0.5180072684790464,0.4020224890137381,0.5180072684790464,17.88,0.5361051373057912,0.4079983251627484,0.5361051373057912,39.0,0.4749806033290052,0.3837194169064651,0.4749806033290052,31.8,0.5180072684790464,0.4020224890137377,0.5180072684790464,54.1,0.542936064802343,0.4122936689729444,0.542936064802343
36.9,0.5067403271488534,0.3944763335596742,0.5067403271488534,2341.0,0.5791318024558325,0.4223449472870395,0.5791318024558325,68.0,0.5361051373057912,0.4079983251627484,0.5361051373057912,9.4,0.5180072684790464,0.4020224890137377,0.5180072684790464,11.71,0.5610339336290877,0.4175917294781814,0.5610339336290877,19.0,0.4999093996523017,0.3955018101683494,0.4999093996523017,22.0,0.542936064802343,0.4122936689729451,0.542936064802343,55.3,0.542936064802343,0.4122936689729444,0.542936064802343
17.6,0.5067403271488534,0.3944763335596742,0.5067403271488534,2565.0,0.5791318024558325,0.4223449472870395,0.5791318024558325,36.0,0.5361051373057912,0.4079983251627484,0.5361051373057912,-12.5,0.542936064802343,0.4122936689729444,0.542936064802343,12.5,0.542936064802343,0.4122936689729451,0.542936064802343,29.0,0.5067403271488534,0.400063019873338,0.5067403271488534,30.6,0.5610339336290877,0.4175917294781814,0.5610339336290877,58.8,0.542936064802343,0.4122936689729444,0.542936064802343
