ENGINE_LOAD,ENGINE_LOAD_entropy,ENGINE_LOAD_complexity,ENGINE_LOAD_fisher,ENGINE_LOAD_shannon,ENGINE_RPM,ENGINE_RPM_entropy,ENGINE_RPM_complexity,ENGINE_RPM_fisher,ENGINE_RPM_shannon,INTAKE_MANIFOLD_PRESSURE,INTAKE_MANIFOLD_PRESSURE_entropy,INTAKE_MANIFOLD_PRESSURE_complexity,INTAKE_MANIFOLD_PRESSURE_fisher,INTAKE_MANIFOLD_PRESSURE_shannon,Short Term Fuel Trim Bank 1,Short Term Fuel Trim Bank 1_entropy,Short Term Fuel Trim Bank 1_complexity,Short Term Fuel Trim Bank 1_fisher,Short Term Fuel Trim Bank 1_shannon,MAF,MAF_entropy,MAF_complexity,MAF_fisher,MAF_shannon,SPEED,SPEED_entropy,SPEED_complexity,SPEED_fisher,SPEED_shannon,THROTTLE_POS,THROTTLE_POS_entropy,THROTTLE_POS_complexity,THROTTLE_POS_fisher,THROTTLE_POS_shannon,TIMING_ADVANCE,TIMING_ADVANCE_entropy,TIMING_ADVANCE_complexity,TIMING_ADVANCE_fisher,TIMING_ADVANCE_shannon
28.6,0.9861257832538068,0.0173155092731975,0.9861257832538068,0.014802260444498,1453.0,0.9563943867033984,0.0542857236513816,0.9563943867033984,0.0372674335678024,47.0,0.9753195511511972,0.0310079716386278,0.9753195511511972,0.0262053815940334,-1.6,0.9941960120034008,0.0075978473784459,0.9941960120034008,0.0117241690018865,9.83,0.9832405226253154,0.0216573156267534,0.9832405226253154,0.0212901498198251,47.0,0.8467085014468765,0.1518684612366265,0.8467085014468765,0.1230023732736418,28.2,0.9863163260693532,0.0175597673144761,0.9863163260693532,0.0113132707643114,61.2,0.9767917658014904,0.0283746095267583,0.9767917658014904,0.0273887126166248
17.6,0.986457066619144,0.0169545924639983,0.986457066619144,0.0147434172820787,1524.0,0.9566185697437616,0.0541110297871799,0.9566185697437616,0.0373495367623763,20.0,0.9752436908612409,0.0311042377656022,0.9752436908612409,0.026286946944002,0.0,0.9941628713050918,0.0076434198469457,0.9941628713050918,0.0119443419678604,4.1,0.9836450508219248,0.0211394861772129,0.9836450508219248,0.0210629918206174,43.0,0.8481307052181353,0.1506960626349666,0.8481307052181353,0.1216672488933609,21.2,0.986434074640321,0.0173873892241358,0.986434074640321,0.0115300279640836,67.1,0.9769244355892291,0.0282078224093701,0.9769244355892291,0.0274546964785301
18.4,0.9865143988442868,0.016871655388621,0.9865143988442868,0.0147416189055071,1549.0,0.9565798194188438,0.0541543492402488,0.9565798194188438,0.037631556184146,22.0,0.9754263673390962,0.0308249497442294,0.9754263673390962,0.0260764455806178,0.0,0.9941628713050918,0.0076434198469457,0.9941628713050918,0.0119443419678604,4.31,0.9839288741886748,0.0207304085064131,0.9839288741886748,0.0203303290972645,36.0,0.8490491054459605,0.1501996613577275,0.8490491054459605,0.1215849885525389,22.4,0.9864940216992634,0.0172990010426964,0.9864940216992634,0.0111342366596946,74.9,0.976877365482084,0.0282687828965898,0.976877365482084,0.0277834031792259
34.5,0.9863400176875786,0.0171142770555073,0.9863400176875786,0.0150327127988204,916.0,0.9565065002755698,0.0542421685481661,0.9565065002755698,0.0378712886139681,76.0,0.9754525772852518,0.030794149177008,0.9754525772852518,0.0259393189335617,-2.3,0.9942709030538148,0.0074888971360226,0.9942709030538148,0.0117828042151712,4.21,0.9840290639343712,0.0205831537362715,0.9840290639343712,0.0204389422549531,22.0,0.8488249179851296,0.1503607000020546,0.8488249179851296,0.1223967991347446,19.2,0.9864125096210052,0.0174086077075675,0.9864125096210052,0.011224492575369,52.2,0.9768397238410116,0.0283121422867868,0.9768397238410116,0.0278690289193346
100.0,0.9861695684964412,0.017311930788753,0.9861695684964412,0.014940213076145,1303.0,0.9565065002755698,0.0542421685481658,0.9565065002755698,0.0376848877244165,72.0,0.9755013910670002,0.0307457925720218,0.9755013910670002,0.0255821015921098,0.8,0.9943418461509742,0.0073984485909311,0.9943418461509742,0.0116252961363671,22.5,0.9842192410316364,0.020366451260923,0.9842192410316364,0.0203636718772198,38.0,0.8488249179851296,0.1503607000020546,0.8488249179851296,0.1224166629793284,46.7,0.9867317779182054,0.0170080603696203,0.9867317779182054,0.0112181052346508,51.0,0.976669274649874,0.0285058807417859,0.976669274649874,0.0279168319774508
32.5,0.9861337188128134,0.0173622835540132,0.9861337188128134,0.0148779462799912,838.0,0.9568067005646425,0.0539304819414211,0.9568067005646425,0.0374067007771304,58.0,0.9754614647150598,0.0307931140706259,0.9754614647150598,0.0252452006808939,-6.2,0.9945165429083224,0.0071622314073288,0.9945165429083224,0.0112006967000141,3.72,0.9844398407977312,0.0200936246827545,0.9844398407977312,0.0199493080270798,39.0,0.8481288171315982,0.1511803192671054,0.8481288171315982,0.1236186762051738,20.0,0.9869923951882824,0.0166446313736933,0.9869923951882824,0.0109993603090373,59.6,0.9765969666598308,0.0285873218282856,0.9765969666598308,0.0286396861410928
20.4,0.9859520169888588,0.0176197262014215,0.9859520169888588,0.0149144497032753,1833.0,0.9573187777510456,0.0531443744582211,0.9573187777510456,0.0368192544590256,61.0,0.9753082157747776,0.0309562723742645,0.9753082157747776,0.0252904081881405,7.0,0.9945311740694732,0.0071432860837419,0.9945311740694732,0.0109301584846339,5.59,0.9844398407977312,0.0200936246827545,0.9844398407977312,0.0198073306905269,42.0,0.8467089110332932,0.1523516251597823,0.8467089110332932,0.1249573201831392,23.5,0.9869264294380358,0.01674594922261,0.9869264294380358,0.010789738033262,68.6,0.976478505430383,0.0287124885820977,0.976478505430383,0.0288645479346544
22.4,0.9857564571143294,0.0178470575418339,0.9857564571143294,0.0151440675106384,1880.0,0.9568027673111352,0.0538521857522324,0.9568027673111352,0.0379135659110384,48.0,0.9754734658841092,0.0307138572951114,0.9754734658841092,0.0250035543297358,-0.8,0.994356477312125,0.0073795101080501,0.994356477312125,0.0112784170384592,5.05,0.984590730067008,0.0198771716335494,0.984590730067008,0.0196886436418901,47.0,0.8457691265282099,0.1528641844141205,0.8457691265282099,0.1250683640093546,22.7,0.987022226180606,0.0166070539183833,0.987022226180606,0.0107232032369768,56.5,0.9763041242736747,0.0289504660505195,0.9763041242736747,0.0292618456000415
61.2,0.985770173520114,0.0178301759747062,0.985770173520114,0.0150392316408206,1818.0,0.9562118724283812,0.0547263734271811,0.9562118724283812,0.038696970435371,21.0,0.975670328485206,0.0304811683841066,0.975670328485206,0.0245216789077402,-3.9,0.9942637338763268,0.0075029752347175,0.9942637338763268,0.0113992084496616,16.21,0.9844762959692424,0.0200307394229101,0.9844762959692424,0.0198339375088294,53.0,0.8451989254642375,0.1530591059409175,0.8451989254642375,0.1250828942309305,31.8,0.9870510163634172,0.0165706343209378,0.9870510163634172,0.0105704206002917,68.6,0.9764952042046264,0.0286660262195821,0.9764952042046264,0.0292130433067885
17.6,0.9857247298042852,0.0178890319611392,0.9857247298042852,0.0150630010728423,1676.0,0.955599353276624,0.0554948439741608,0.955599353276624,0.0398638811904754,75.0,0.975734281738193,0.0303978076115216,0.975734281738193,0.0246078508450272,1.6,0.9943213763456532,0.0074289173815807,0.9943213763456532,0.0114840791301765,4.32,0.9844213596813104,0.0201083728051831,0.9844213596813104,0.0202018607094079,49.0,0.845186016145915,0.1530701579706744,0.845186016145915,0.123911568027581,22.0,0.987174724786088,0.0163975051405879,0.987174724786088,0.0105784107768524,63.1,0.9768231997412588,0.028169127560154,0.9768231997412588,0.0283463498489398
78.0,0.9859636204287362,0.0175893051427421,0.9859636204287362,0.0147894960511497,1669.0,0.9551332828703544,0.056037027541564,0.9551332828703544,0.0402062863468824,51.0,0.9757870145676624,0.0303258899260159,0.9757870145676624,0.0245017367240732,3.1,0.994011559315226,0.0078453367954413,0.994011559315226,0.0120686174356323,18.18,0.9843464686308964,0.0202152723985738,0.9843464686308964,0.0209379693668245,53.0,0.8462384001781965,0.1524308814256751,0.8462384001781965,0.1235865356878689,32.5,0.9872784784462764,0.0162537767535614,0.9872784784462764,0.0109697173875439,65.9,0.9773427341662374,0.0276170859141359,0.9773427341662374,0.027822575004806
40.4,0.9864382262482736,0.0170177582426008,0.9864382262482736,0.0143342244451088,882.0,0.9549326116707118,0.05623053876814,0.9549326116707118,0.0399320399849239,34.0,0.9760281762229632,0.0300921255781533,0.9760281762229632,0.0242727667419047,-2.3,0.9939539168458996,0.0079193471553366,0.9939539168458996,0.0119837467551175,4.45,0.9847512943087868,0.0196665910240358,0.9847512943087868,0.020806841202646,23.0,0.8473931913723457,0.1507422093410118,0.8473931913723457,0.122120600296987,20.4,0.9876155675872502,0.0158442521984919,0.9876155675872502,0.0107908905527152,64.3,0.9777681797247616,0.0271896049537433,0.9777681797247616,0.0279445103155085
38.0,0.9864795625542362,0.0169742789693175,0.9864795625542362,0.0141767485690945,796.0,0.9548050368355112,0.0563457023367563,0.9548050368355112,0.0399981312689736,31.0,0.9760281762229632,0.0300921255781533,0.9760281762229632,0.0242727667419047,0.0,0.9939539168458996,0.0079193471553376,0.9939539168458996,0.0120237536106926,4.05,0.9849102220699372,0.0194744689481228,0.9849102220699372,0.0206206442474009,9.0,0.8470641699716795,0.1510410173570091,0.8470641699716795,0.1221505063259774,20.0,0.98749095080988,0.0159831292471992,0.98749095080988,0.0106867406531401,56.9,0.9778577564205028,0.0270761610568502,0.9778577564205028,0.0282762987494099
38.4,0.9862176264821788,0.0172918449036213,0.9862176264821788,0.0144966532687959,787.0,0.954380988116251,0.0568115359496708,0.954380988116251,0.0399977685586413,34.0,0.9761239729655334,0.0299561099118171,0.9761239729655334,0.0239194881379473,-1.6,0.9939392856847484,0.0079382699365257,0.9939392856847484,0.0120482903349679,4.23,0.9847967380246152,0.019607876816515,0.9847967380246152,0.0209819258305568,0.0,0.8470082387558019,0.1510748569456728,0.8470082387558019,0.1218494390588752,20.8,0.987275393597894,0.0162770053106752,0.987275393597894,0.0108056601802373,57.3,0.9777548790969284,0.0272054485614775,0.9777548790969284,0.0283708544971335
68.6,0.9860753169569684,0.0174805949282408,0.9860753169569684,0.0147059351717243,1449.0,0.9548099096215312,0.0562876286917079,0.9548099096215312,0.039505928182936,46.0,0.9761239729655334,0.0299561099118171,0.9761239729655334,0.0239194881379473,1.6,0.9937269472863278,0.008219119577036,0.9937269472863278,0.0124481615884928,13.23,0.9846640682368768,0.0197772281911497,0.9846640682368768,0.0211161898105066,18.0,0.8471322574226561,0.1509552259163784,0.8471322574226561,0.1218191899692164,30.2,0.9870571939978388,0.0165229360448161,0.9870571939978388,0.0111396607005408,58.0,0.977825822194088,0.027117950845405,0.977825822194088,0.0285642558817183
93.3,0.9858478228560238,0.0177504336983455,0.9858478228560238,0.0149523823108942,1921.0,0.9547159243440088,0.0563868223203717,0.9547159243440088,0.0397966502739362,81.0,0.9757995355292364,0.0303104454355784,0.9757995355292364,0.024325111141774,-7.0,0.993874627010058,0.0080167288267202,0.993874627010058,0.0122852274045625,26.56,0.984307024333421,0.0202134235031146,0.984307024333421,0.0217114650130831,32.0,0.8470278222641222,0.1510391897737768,0.8470278222641222,0.1233604515297925,36.1,0.9868872937553246,0.0167279276402672,0.9868872937553246,0.0113887182081386,64.3,0.9774160533095114,0.027525177133717,0.9774160533095114,0.028545537383859
100.0,0.9857967334465948,0.0178037409191986,0.9857967334465948,0.0148332097309511,1730.0,0.9546595807075589,0.0564447832160649,0.9546595807075589,0.0393184469323941,90.0,0.9754328190351188,0.0307177599696648,0.9754328190351188,0.0246411867570512,-3.1,0.993943617391995,0.0079200838224947,0.993943617391995,0.0120139889446843,32.07,0.9839201179215326,0.0206891251512848,0.9839201179215326,0.0224219665332044,47.0,0.845975438231841,0.1516811462425554,0.845975438231841,0.1236655100093903,41.2,0.986706688706695,0.0169443458248753,0.986706688706695,0.0117528640848442,58.4,0.9777681797247616,0.0271896049537433,0.9777681797247616,0.0279445103155085
19.6,0.9860531476796428,0.0175329697881791,0.9860531476796428,0.0145477016354125,1863.0,0.9546351873988882,0.0564814750596934,0.9546351873988882,0.0387925060722995,67.0,0.9754474501962694,0.0306995355898351,0.9754474501962694,0.0244576688125115,5.5,0.9939307080736726,0.0079357272448188,0.9939307080736726,0.0121367456945492,13.01,0.9841590085459836,0.0203906426582891,0.9841590085459836,0.0221833104836238,51.0,0.8453102260741839,0.1519402741241959,0.8453102260741839,0.1233196164620501,34.1,0.9868222960059048,0.0168212546812842,0.9868222960059048,0.0119877784578836,62.7,0.9782565202813404,0.0266723826034161,0.9782565202813404,0.0274635480619534
70.2,0.986490265004352,0.017008647001697,0.986490265004352,0.0139857886039915,1979.0,0.9546351873988882,0.0564814750596934,0.9546351873988882,0.0387925060722995,54.0,0.9755370268920108,0.0305866950867667,0.9755370268920108,0.0239063010238626,-3.9,0.9939683497147452,0.007890799726806,0.9939683497147452,0.0122043315622683,20.64,0.9842871237524562,0.0202388610216945,0.9842871237524562,0.021807699610761,62.0,0.8453102260741839,0.1519402741241959,0.8453102260741839,0.1233196164620501,33.3,0.9866746254972352,0.0169859329524835,0.9866746254972352,0.0119236723530273,67.8,0.9787028299142936,0.0262088057152857,0.9787028299142936,0.0271635305761717
