ENGINE_COOLANT_TEMP,ENGINE_LOAD,ENGINE_RPM,INTAKE_MANIFOLD_PRESSURE,Short Term Fuel Trim Bank 1,MAF,SPEED,THROTTLE_POS,TIMING_ADVANCE,entropy_joint,complexity_joint,fisher_joint
84.0,34.5,788.0,35.0,1.6,3.77,8.0,20.0,58.0,0.7227811698000722,0.35250415316081773,0.7227811698000722
84.0,32.9,800.0,38.0,2.3,3.88,0.0,20.4,54.9,0.7248678687989709,0.35233895755552275,0.7248678687989709
84.0,40.4,813.0,31.0,3.9,4.17,0.0,20.4,52.2,0.7263756731678495,0.35144286373493777,0.7263756731678495
84.0,37.6,811.0,33.0,-0.8,3.94,0.0,20.0,60.4,0.7275682131198606,0.3512056093084231,0.7275682131198606
84.0,40.8,770.0,35.0,2.3,4.54,0.0,21.2,53.3,0.7296944671239728,0.35043134720413793,0.7296944671239728
84.0,39.6,808.0,36.0,0.6281760546208243,4.65,0.0,20.8,56.1,0.7306433723869918,0.35014892421646854,0.7306433723869918
84.0,41.6,812.0,34.0,0.8,4.63,0.0,20.8,52.5,0.7326025791668159,0.349734342635718,0.7326025791668159
83.0,42.4,809.0,33.0,0.6281760546208243,4.71,0.0,20.8,53.3,0.7340584773226995,0.3494919038504744,0.7340584773226995
83.0,42.0,801.0,36.0,0.0,4.64,0.0,20.8,54.9,0.734083518358248,0.34923131583755523,0.734083518358248
83.0,40.4,792.0,34.0,1.6,4.69,0.0,21.2,53.7,0.7334859470390998,0.349764909751325,0.7334859470390998
84.0,40.8,793.0,33.0,-3.1,4.46,0.0,20.8,54.5,0.7329161004256096,0.3495370085390398,0.7329161004256096
84.0,42.7,800.0,35.0,0.8,4.7,0.0,21.2,55.3,0.7290764010329769,0.3516530342726349,0.7290764010329769
84.0,41.6,798.0,34.0,0.8,4.34,0.0,20.8,52.9,0.7265175806012274,0.352667717344416,0.7265175806012274
85.0,42.0,791.0,35.0,-3.1,4.6,0.0,21.2,53.7,0.7246713797076959,0.3530343930248704,0.7246713797076959
85.0,42.0,793.0,33.0,-3.1,4.61,0.0,20.8,56.1,0.7237856682569043,0.35315495772691446,0.7237856682569043
85.0,42.4,797.0,36.0,1.6,4.5,0.0,20.8,54.1,0.7220450597908593,0.35336787715230245,0.7220450597908593
86.0,40.8,802.0,34.0,1.6,4.44,0.0,20.8,51.4,0.7212275918587037,0.3533541520213559,0.7212275918587037
86.0,41.6,784.0,37.0,-3.1,4.69,0.0,21.2,54.1,0.7182822989042489,0.3549864247399419,0.7182822989042489
87.0,58.0,1004.0,42.0,3.1,8.69,11.0,27.8,57.6,0.7160127765967856,0.35556892724116507,0.7160127765967856
87.0,16.5,1549.0,41.0,-0.8,3.01,18.0,24.3,60.8,0.7177358396433726,0.35525643321714534,0.7177358396433726
87.0,48.6,1755.0,20.0,0.8,12.7,22.0,30.2,70.2,0.7149708915230263,0.35585220845762705,0.7149708915230263
88.0,36.9,809.0,32.0,3.1,4.07,4.0,20.4,56.1,0.7118139139963909,0.35633154861108773,0.7118139139963909
88.0,40.4,789.0,33.0,1.6,4.38,0.0,20.8,53.7,0.7088167539971376,0.3571162208414003,0.7088167539971376
88.0,36.5,814.0,33.0,2.3,4.18,0.0,20.4,54.9,0.705843783960952,0.3584096213590234,0.705843783960952
89.0,36.5,802.0,31.0,3.9,3.98,0.0,20.0,56.9,0.701205981110602,0.3604646427638663,0.701205981110602
89.0,35.3,808.0,32.0,4.7,3.81,0.0,20.0,56.5,0.7060225458252919,0.3561586038177538,0.7060225458252919
89.0,37.3,795.0,32.0,2.3,4.15,0.0,20.4,56.5,0.7053138296313964,0.3562873305933209,0.7053138296313964
89.0,38.0,779.0,32.0,1.6,4.25,33.67127381397086,20.4,57.6,0.7043164691719477,0.35645674551542134,0.7043164691719477
90.0,38.8,784.0,33.0,2.3,4.0,0.0,20.4,55.3,0.7048188610107513,0.35645154367353077,0.7048188610107513
90.0,38.8,794.0,33.0,2.3,4.02,0.0,20.4,57.3,0.7045325575174592,0.35653734999025777,0.7045325575174592
90.0,38.0,797.0,33.0,1.6,3.94,0.0,20.4,55.7,0.7045325575174592,0.35653734999025777,0.7045325575174592
91.0,36.9,808.0,33.0,2.3,4.2,0.0,20.4,57.6,0.7040805719134066,0.35664914406778964,0.7040805719134066
91.0,34.5,792.0,34.0,2.3,4.15,0.0,20.4,55.7,0.7016325802423562,0.35831098978956655,0.7016325802423562
91.0,36.9,799.0,32.0,3.1,4.0,0.0,20.4,58.4,0.6969350859202135,0.358929821622126,0.6969350859202135
92.0,37.6,789.0,31.0,3.9,3.91,0.0,20.4,54.9,0.6927452797972276,0.36021701797900263,0.6927452797972276
92.0,36.9,793.0,32.0,2.3,4.14,0.0,20.4,55.3,0.6891977437052949,0.3619028362121122,0.6891977437052949
93.0,38.0,790.0,33.0,-2.3,4.23,0.0,20.4,58.4,0.6843401359661632,0.3638072727256823,0.6843401359661632
93.0,38.4,793.0,34.0,-2.3,4.07,0.0,20.4,56.5,0.679816806050149,0.3652354326316643,0.679816806050149
93.0,38.0,804.0,32.0,-3.1,4.08,0.0,20.4,57.6,0.6722462378786098,0.3687843044183392,0.6722462378786098
93.0,36.5,804.0,35.0,-2.3,4.27,0.0,20.4,56.5,0.6608896412979778,0.3757394982828974,0.6608896412979778
94.0,40.0,793.0,38.0,2.3,4.39,1.0,20.8,52.5,0.6548316378027145,0.3779168181535105,0.6548316378027145
94.0,74.1,795.0,26.0,-10.2,8.35,14.0,28.2,51.8,0.656778215591631,0.37651282251440815,0.656778215591631
94.0,52.2,1798.0,19.0,-4.7,13.72,23.0,29.4,70.6,0.6571246231822864,0.3762768215238289,0.6571246231822864
95.0,32.5,867.0,33.0,-6.2,4.39,7.0,20.8,68.2,0.6553492169849982,0.3787527357369998,0.6553492169849982
95.0,36.9,786.0,35.0,1.6,4.1,0.0,20.4,58.0,0.6491685637746181,0.38295570495253317,0.6491685637746181
95.0,40.8,802.0,34.0,0.8,4.56,0.0,21.2,51.8,0.6475306115121852,0.38279415507788367,0.6475306115121852
96.0,37.6,801.0,32.0,1.6,4.14,0.0,20.4,55.7,0.6457135757195542,0.3826124155632688,0.6457135757195542
96.0,38.0,801.0,33.0,-3.1,3.98,0.0,20.4,58.4,0.6443686644710321,0.38253647812865654,0.6443686644710321
96.0,36.9,809.0,33.0,-2.3,4.04,0.0,20.4,56.1,0.6428185596758095,0.3824722548350566,0.6428185596758095
96.0,38.4,800.0,31.0,1.6,4.06,0.0,20.4,57.6,0.6403749736437715,0.3823653421515472,0.6403749736437715
97.0,36.1,815.0,33.0,-2.3,4.01,0.0,20.4,57.3,0.634342558777254,0.3848267176699467,0.634342558777254
97.0,36.1,814.0,33.0,2.3,3.99,0.0,20.4,54.5,0.6258643905583205,0.3874210699525574,0.6258643905583205
97.0,36.5,817.0,31.0,1.6,4.09,0.0,20.4,54.5,0.6177461602617939,0.3889521310445199,0.6177461602617939
97.0,36.5,804.0,32.0,1.6,4.1,0.0,20.4,56.5,0.6134146283723383,0.3889309293758693,0.6134146283723383
97.0,37.3,810.0,32.0,2.3,4.24,0.0,20.4,55.7,0.6073187391867355,0.38949025731198106,0.6073187391867355
98.0,37.3,799.0,31.0,1.6,3.89,0.0,20.4,56.5,0.6039757781421068,0.38915646708293944,0.6039757781421068
98.0,37.3,791.0,34.0,2.3,3.96,0.0,20.4,55.7,0.5993442010863076,0.38880635307099526,0.5993442010863076
98.0,37.6,794.0,33.0,-2.3,4.15,0.0,20.0,57.6,0.5899476435294725,0.3917067760210468,0.5899476435294725
98.0,37.6,807.0,33.0,-1.6,4.26,0.0,20.4,56.9,0.5840087778832371,0.3922173116246133,0.5840087778832371
98.0,36.5,811.0,33.0,1.6,4.09,0.0,20.4,55.3,0.5782218350854105,0.3921640701686818,0.5782218350854105
99.0,35.3,797.0,39.0,1.6,3.97,0.0,20.4,57.3,0.575583278069414,0.39171407833625993,0.575583278069414
99.0,45.5,773.0,36.0,-2.3,4.7,0.0,22.0,51.4,0.5742926416497255,0.3917533743416898,0.5742926416497255
99.0,43.9,812.0,43.0,0.8,4.61,0.0,21.2,53.3,0.5742926416497255,0.3917533743416898,0.5742926416497255
99.0,45.1,827.0,52.0,-2.3,4.93,5.0,22.0,48.2,0.5787566368120911,0.39209031874383915,0.5787566368120911
100.0,63.9,1274.0,21.0,4.7,11.39,22.0,30.2,56.1,0.5846207095823391,0.39275228723382255,0.5846207095823391
99.0,54.1,1899.0,20.0,0.8,14.76,25.0,31.4,70.6,0.5870217329334267,0.3930975182820473,0.5870217329334267
98.0,43.5,850.0,33.0,0.8,5.0,8.0,21.2,64.3,0.5891106903784797,0.3934635438714146,0.5891106903784797
97.0,42.4,805.0,36.0,0.0,4.7,0.0,21.6,57.3,0.590198957907296,0.39383901384220993,0.590198957907296
97.0,43.1,809.0,38.0,0.8,4.67,0.0,21.6,52.5,0.5894657984368509,0.39360358046293775,0.5894657984368509
97.0,45.1,802.0,39.0,1.6,4.81,0.0,21.6,52.5,0.5894657984368509,0.39360358046293775,0.5894657984368509
96.0,43.5,810.0,36.0,2.3,4.74,0.0,21.6,51.8,0.5886244184171636,0.39333712046678443,0.5886244184171636
96.0,40.0,792.0,35.0,-3.1,4.47,0.0,20.8,56.9,0.5894657984368509,0.39360358046293775,0.5894657984368509
95.0,39.6,804.0,33.0,0.8,4.32,0.0,20.8,56.5,0.5894657984368509,0.39360358046293775,0.5894657984368509
94.0,40.4,798.0,33.0,-5.5,4.42,0.0,20.8,54.5,0.5894657984368509,0.39360358046293775,0.5894657984368509
94.0,39.6,806.0,32.0,0.0,4.46,0.0,20.4,57.6,0.5894657984368509,0.39360358046293775,0.5894657984368509
93.0,36.5,803.0,33.0,2.3,4.04,0.0,20.4,57.3,0.5894657984368509,0.39360358046293775,0.5894657984368509
92.0,36.5,809.0,33.0,3.9,4.12,0.0,20.4,56.9,0.5894657984368509,0.39360358046293775,0.5894657984368509
91.0,38.0,787.0,33.0,2.3,4.12,0.0,20.4,54.9,0.585538513639491,0.3929890427129268,0.585538513639491
90.0,37.6,795.0,33.0,1.6,4.15,0.0,20.4,56.9,0.5785049675658875,0.39394306183432465,0.5785049675658875
90.0,38.0,802.0,32.0,1.6,4.09,0.0,20.4,55.7,0.5739610916999832,0.3932726420877151,0.5739610916999832
89.0,37.6,789.0,34.0,1.6,4.03,0.0,20.4,56.9,0.571441900161607,0.3928196554327974,0.571441900161607
89.0,38.8,786.0,32.0,-2.3,4.12,0.0,20.4,58.0,0.571441900161607,0.3928196554327974,0.571441900161607
89.0,40.8,791.0,31.0,-3.1,4.34,0.0,20.8,61.2,0.572386509766012,0.39315721246319424,0.572386509766012
90.0,38.4,808.0,33.0,-3.1,4.21,0.0,20.4,57.3,0.5732260317182899,0.393461006928424,0.5732260317182899
90.0,38.4,793.0,33.0,-4.7,4.32,0.0,20.8,57.3,0.5739636294899262,0.39373076180732114,0.5739636294899262
90.0,40.8,804.0,36.0,1.6,4.1,0.0,20.8,54.5,0.5667274405115189,0.3966315131780772,0.5667274405115189
91.0,71.8,1114.0,21.0,1.6,12.01,21.0,30.2,51.8,0.5718261916662165,0.39739892174159236,0.5718261916662165
91.0,80.0,1939.0,37.0,3.1,23.25,37.0,34.9,67.8,0.5727651059175194,0.39864929035659014,0.5727651059175194
92.0,64.3,1825.0,71.0,-2.3,16.26,44.0,32.2,72.5,0.5823307986225169,0.39710908592087996,0.5823307986225169
92.0,23.5,1872.0,56.0,-3.1,7.11,49.0,29.8,54.1,0.5919950760483031,0.39611347303730976,0.5919950760483031
92.0,71.0,1698.0,48.0,-8.6,17.64,54.0,32.5,67.1,0.5981190992366139,0.39567008508408574,0.5981190992366139
92.0,18.4,1758.0,19.0,0.0,4.7,44.0,22.4,63.1,0.6066001694123148,0.3950052190929308,0.6066001694123148
92.0,18.4,1396.0,30.0,3.9,3.65,37.0,20.8,61.2,0.6179033227713392,0.39132531656378594,0.6179033227713392
92.0,39.6,805.0,34.0,-0.8,4.25,30.0,20.4,55.7,0.621362283235573,0.3910708015337491,0.621362283235573
92.0,42.4,856.0,60.0,3.9,4.89,34.0,23.9,58.8,0.6272304762328784,0.3910234926006187,0.6272304762328784
92.0,100.0,1174.0,99.0,-0.8,19.47,39.0,52.9,50.6,0.6316031951479436,0.3901422911190555,0.6316031951479436
91.0,100.0,1369.0,98.0,-0.8,22.19,45.0,56.5,52.2,0.6349888680217569,0.38996737471056775,0.6349888680217569
91.0,100.0,1556.0,98.0,-1.6,25.8,50.0,58.4,54.1,0.6378985585472104,0.39000952294086433,0.6378985585472104
90.0,100.0,1731.0,97.0,-1.6,30.21,57.0,61.2,56.1,0.639755238048824,0.3900458748688376,0.639755238048824
90.0,100.0,1972.0,69.0,-4.7,31.88,63.0,38.8,60.4,0.64589028853254,0.38660120792211267,0.64589028853254
90.0,19.2,2008.0,27.0,0.0,5.61,55.0,23.5,63.5,0.6524019632214878,0.3840332177219974,0.6524019632214878
90.0,18.0,1699.0,30.0,0.0,4.46,39.0,22.0,63.5,0.6533366652869866,0.3851219679614784,0.6533366652869866
89.0,89.8,1324.0,84.0,0.0,16.59,41.0,32.5,62.0,0.6551585323830112,0.38443603311409896,0.6551585323830112
89.0,100.0,1397.0,54.0,2.3,21.64,44.0,36.5,55.7,0.6569040053791155,0.3828960903029861,0.6569040053791155
89.0,13.7,1413.0,32.0,-1.6,3.3,33.0,20.4,74.5,0.6618541689730149,0.3830672975278891,0.6618541689730149
89.0,34.9,808.0,33.0,-2.3,3.96,13.0,20.0,55.7,0.6638883292407612,0.3830133991291691,0.6638883292407612
89.0,36.9,798.0,33.0,0.8,4.06,0.0,20.0,57.3,0.6643074603969991,0.38309896399267124,0.6643074603969991
89.0,40.0,805.0,32.0,1.6,4.31,33.67127381397086,20.4,52.9,0.664956213498106,0.3830331307737008,0.664956213498106
90.0,34.5,821.0,31.0,3.9,3.84,0.0,20.0,57.6,0.6717913927100685,0.3785465632364566,0.6717913927100685
90.0,35.7,808.0,31.0,2.3,4.09,0.0,20.0,54.9,0.6717913927100685,0.3785465632364566,0.6717913927100685
90.0,37.3,798.0,33.0,1.6,4.07,0.0,20.4,56.5,0.6713432899267984,0.3785430267531672,0.6713432899267984
90.0,36.9,807.0,34.0,1.6,4.03,0.0,20.4,56.9,0.6713432899267984,0.3785430267531672,0.6713432899267984
90.0,37.3,798.0,32.0,2.3,4.26,0.0,20.4,56.1,0.6713432899267984,0.3785430267531672,0.6713432899267984
91.0,36.5,794.0,32.0,1.6,4.18,0.0,20.4,55.7,0.6713432899267984,0.3785430267531672,0.6713432899267984
91.0,36.5,796.0,31.0,2.3,4.05,0.0,20.4,55.7,0.6713432899267984,0.3785430267531672,0.6713432899267984
91.0,36.9,788.0,32.0,-1.6,3.82,0.0,20.4,62.7,0.6717913927100685,0.3785465632364566,0.6717913927100685
92.0,39.6,793.0,32.0,2.3,4.04,0.0,20.4,56.5,0.6717913927100685,0.3785465632364566,0.6717913927100685
92.0,41.2,789.0,98.0,-1.6,4.52,5.0,20.8,59.6,0.6763935778057617,0.3759766917799499,0.6763935778057617
93.0,63.1,1405.0,49.0,5.5,13.54,18.0,31.4,58.4,0.6786737942334481,0.3760397758259138,0.6786737942334481
93.0,67.1,1712.0,21.0,-7.0,17.16,27.0,32.5,67.8,0.6810482018248813,0.3759175933530057,0.6810482018248813
93.0,22.4,1048.0,34.0,-3.1,2.69,23.0,18.8,58.0,0.6843543520053521,0.37540223524410105,0.6843543520053521
94.0,37.3,780.0,32.0,-3.9,4.14,15.0,20.4,55.3,0.6850918055733904,0.37542114844358476,0.6850918055733904
94.0,38.8,790.0,32.0,-0.8,3.91,16.0,20.0,57.3,0.6848828788690926,0.3754482065307781,0.6848828788690926
95.0,37.6,812.0,34.0,-0.8,4.03,0.0,20.4,57.3,0.6822961423449089,0.375286746944824,0.6822961423449089
95.0,39.6,788.0,34.0,0.8,4.26,0.0,21.2,53.7,0.6812141549696695,0.375474892488708,0.6812141549696695
95.0,41.6,803.0,35.0,2.3,4.47,0.0,20.8,56.1,0.6798182900864739,0.37577111471996744,0.6798182900864739
96.0,38.0,810.0,33.0,-1.6,4.02,0.0,20.4,56.1,0.679502686575168,0.37568386217038585,0.679502686575168
96.0,37.3,805.0,31.0,-1.6,4.14,0.0,20.4,57.3,0.679502686575168,0.37568386217038585,0.679502686575168
96.0,36.5,805.0,33.0,-2.3,4.13,0.0,20.4,56.9,0.679830113292544,0.37566153389211054,0.679830113292544
97.0,36.1,803.0,33.0,-2.3,4.0,0.0,20.4,57.3,0.6800219728131506,0.37563647025941865,0.6800219728131506
97.0,35.7,807.0,31.0,-2.3,4.09,0.0,20.4,57.6,0.6800807139242461,0.37560675692577356,0.6800807139242461
97.0,36.1,808.0,32.0,2.3,4.09,0.0,20.4,58.0,0.6800219728131506,0.37563647025941865,0.6800219728131506
98.0,36.5,809.0,33.0,2.3,4.0,0.0,20.4,55.7,0.6800219728131506,0.37563647025941865,0.6800219728131506
98.0,35.7,801.0,36.0,2.3,4.02,0.0,20.4,57.6,0.6816665559269516,0.3757872050034216,0.6816665559269516
98.0,37.6,799.0,33.0,4.7,4.17,0.0,20.8,53.3,0.6855871782646338,0.37380033190139444,0.6855871782646338
99.0,40.0,814.0,37.0,1.6,4.44,0.0,20.8,52.5,0.6855871782646338,0.37380033190139444,0.6855871782646338
99.0,43.9,799.0,38.0,-2.3,4.71,0.0,21.6,55.3,0.685857054994216,0.3737677884378061,0.685857054994216
99.0,41.2,807.0,38.0,1.6,4.65,0.0,21.2,52.5,0.685857054994216,0.3737677884378061,0.685857054994216
100.0,42.4,806.0,36.0,1.6,4.68,0.0,21.6,53.7,0.685857054994216,0.3737677884378061,0.685857054994216
100.0,38.0,791.0,36.0,1.6,4.47,0.0,20.8,58.8,0.685857054994216,0.3737677884378061,0.685857054994216
100.0,40.4,783.0,36.0,-4.7,4.58,0.0,20.8,56.9,0.6859883818263554,0.37373505144474106,0.6859883818263554
100.0,42.4,802.0,32.0,-4.7,4.49,0.0,20.8,55.3,0.6859883818263554,0.37373505144474106,0.6859883818263554
99.0,39.6,811.0,33.0,0.8,4.38,0.0,20.8,57.3,0.685857054994216,0.3737677884378061,0.685857054994216
99.0,40.4,802.0,36.0,0.8,4.44,0.0,20.8,56.9,0.6855871782646338,0.37380033190139444,0.6855871782646338
98.0,41.6,805.0,50.0,3.1,4.64,5.0,21.2,53.3,0.6872901571221219,0.37395744460952457,0.6872901571221219
97.0,37.6,806.0,36.0,-0.8,5.31,12.0,23.1,62.7,0.6860915704397539,0.37407206057197484,0.6860915704397539
96.0,46.7,2318.0,32.0,5.5,7.4,20.0,25.9,71.8,0.6829889742122336,0.3748418548784375,0.6829889742122336
95.0,36.5,1720.0,24.0,1.6,9.38,23.0,27.8,72.9,0.6816768762275071,0.3741361994879228,0.6816768762275071
94.0,18.0,1217.0,32.0,-3.9,3.47,19.0,18.8,62.7,0.6819715347825118,0.37395076678795036,0.6819715347825118
93.0,37.3,801.0,34.0,-4.7,4.1,10.0,20.4,56.1,0.6780867170090333,0.37539056072638316,0.6780867170090333
93.0,38.0,782.0,35.0,-4.7,3.85,0.0,20.4,57.3,0.6750914491303558,0.37565868566903743,0.6750914491303558
92.0,42.0,794.0,33.0,-3.1,4.66,0.0,21.2,53.7,0.66929905795793,0.3771601558484301,0.66929905795793
92.0,36.5,816.0,32.0,1.6,4.02,33.67127381397086,20.4,56.1,0.6630323155189628,0.38110332804649355,0.6630323155189628
92.0,35.7,800.0,31.0,-2.3,4.08,0.0,20.4,56.9,0.6609344198424332,0.38238595197965464,0.6609344198424332
91.0,37.3,793.0,31.0,-1.6,4.02,0.0,20.4,59.6,0.658677534523887,0.3821663523803622,0.658677534523887
91.0,35.3,806.0,33.0,-2.3,3.95,0.0,20.4,60.8,0.656338526285608,0.3821871496398897,0.656338526285608
91.0,37.6,796.0,34.0,2.3,4.18,0.0,20.4,60.0,0.6535130949527269,0.38235846251485345,0.6535130949527269
91.0,38.0,793.0,35.0,3.1,4.21,0.0,20.4,57.6,0.6501623637108245,0.3828153439019288,0.6501623637108245
91.0,36.1,808.0,34.0,3.9,4.1,0.0,20.4,55.7,0.6464683804662722,0.38431919914620244,0.6464683804662722
92.0,38.4,794.0,34.0,2.3,4.06,0.0,20.4,58.4,0.6374720046048808,0.38786440812558726,0.6374720046048808
92.0,36.1,808.0,31.0,-1.6,4.09,0.0,20.4,56.5,0.631262918888146,0.38796871619150536,0.631262918888146
92.0,36.9,811.0,34.0,1.6,4.12,0.0,20.4,55.7,0.6253445273996945,0.38871177650055144,0.6253445273996945
93.0,37.3,809.0,33.0,1.6,4.3,0.0,20.4,57.3,0.6207360528871958,0.3888663880232152,0.6207360528871958
93.0,36.9,802.0,32.0,1.6,4.17,0.0,20.4,54.5,0.6128025928887573,0.39073538857373685,0.6128025928887573
93.0,35.3,808.0,34.0,2.3,3.99,0.0,20.4,57.6,0.6074530172772918,0.39049554260618374,0.6074530172772918
94.0,37.3,792.0,33.0,1.6,4.15,0.0,20.4,56.9,0.6062574064339187,0.39022542167760765,0.6062574064339187
94.0,38.4,797.0,33.0,2.3,4.07,0.0,20.4,56.9,0.6062574064339187,0.39022542167760765,0.6062574064339187
94.0,41.6,784.0,58.0,-2.3,4.32,8.0,20.8,56.9,0.6068625734259423,0.3900121755608572,0.6068625734259423
95.0,72.9,2104.0,61.0,3.1,24.7,23.0,34.9,67.1,0.6068649854041092,0.3906500472387865,0.6068649854041092
95.0,73.3,2178.0,21.0,0.0,24.65,29.0,34.9,67.5,0.6133908327592267,0.38880233392417185,0.6133908327592267
96.0,41.6,846.0,34.0,3.9,4.46,18.0,20.4,63.9,0.6143717502924982,0.3890199252727389,0.6143717502924982
96.0,36.1,814.0,32.0,-3.9,4.12,10.0,27.23629611591379,56.5,0.6151675715664763,0.3891997376332335,0.6151675715664763
97.0,36.9,805.0,32.0,0.8,4.06,2.0,20.4,56.1,0.6156780606537097,0.3893491330905847,0.6156780606537097
97.0,36.9,797.0,33.0,1.6,4.07,0.0,20.4,55.7,0.6156780606537097,0.3893491330905847,0.6156780606537097
97.0,38.8,780.0,31.0,-2.3,4.15,0.0,20.4,56.5,0.6158992192831496,0.38940370207031183,0.6158992192831496
97.0,38.0,793.0,33.0,-2.3,4.11,0.0,20.4,60.0,0.6158992192831496,0.38940370207031183,0.6158992192831496
97.0,38.4,778.0,34.0,-3.1,4.2,0.0,20.4,57.3,0.6141004946138983,0.39037655641112384,0.6141004946138983
97.0,38.4,816.0,31.0,-2.3,4.17,0.0,20.4,57.6,0.6076801794841308,0.3909104514980335,0.6076801794841308
98.0,37.3,795.0,33.0,-2.3,4.07,0.0,20.4,56.5,0.6034719954172971,0.39086173923781903,0.6034719954172971
98.0,38.0,809.0,34.0,2.3,4.14,0.0,20.4,56.5,0.5966844948530088,0.392372571107499,0.5966844948530088
98.0,36.5,805.0,34.0,2.3,3.99,0.0,20.4,56.5,0.5912897609062048,0.39224375777759823,0.5912897609062048
99.0,40.0,795.0,32.0,1.6,4.15,0.0,20.4,56.5,0.5901683109040897,0.39196959066455533,0.5901683109040897
99.0,41.2,787.0,36.0,2.3,4.3,0.0,20.8,59.2,0.5888260209417785,0.39165570196063515,0.5888260209417785
99.0,37.6,794.0,35.0,0.8,4.4,0.0,20.8,54.9,0.5886162058200268,0.3915853036896852,0.5886162058200268
99.0,38.8,803.0,34.0,1.6,4.37,0.0,20.8,57.3,0.5886162058200268,0.3915853036896852,0.5886162058200268
100.0,38.8,793.0,34.0,0.8,4.34,0.0,20.8,57.3,0.5886162058200268,0.3915853036896852,0.5886162058200268
100.0,42.7,793.0,34.0,-4.7,4.55,0.0,21.2,56.1,0.5886162058200268,0.3915853036896852,0.5886162058200268
100.0,40.0,796.0,34.0,-3.1,4.51,0.0,20.8,57.6,0.5886162058200268,0.3915853036896852,0.5886162058200268
99.0,40.0,804.0,32.0,0.8,4.44,0.0,20.8,56.5,0.5883090043729717,0.3914825226349533,0.5883090043729717
99.0,40.0,807.0,33.0,-3.1,4.44,0.0,20.8,56.9,0.5883090043729717,0.3914825226349533,0.5883090043729717
98.0,40.8,804.0,36.0,0.8,4.5,0.0,20.8,57.6,0.5879033352119809,0.3913474589745152,0.5879033352119809
98.0,42.4,812.0,37.0,-2.3,4.64,1.0,21.2,51.4,0.5883090043729717,0.3914825226349533,0.5883090043729717
97.0,79.6,703.0,21.0,3.1,9.86,14.0,30.2,54.5,0.5923990117241726,0.39132866296197943,0.5923990117241726
96.0,72.5,1396.0,62.0,-3.9,15.64,28.0,32.9,62.4,0.5948946556366467,0.3915239902325109,0.5948946556366467
95.0,43.1,1662.0,53.0,3.9,12.68,30.0,30.6,75.7,0.5924260666903761,0.395558736429005,0.5924260666903761
