ENGINE_LOAD,ENGINE_LOAD_entropy,ENGINE_LOAD_complexity,ENGINE_LOAD_fisher,ENGINE_LOAD_shannon,ENGINE_RPM,ENGINE_RPM_entropy,ENGINE_RPM_complexity,ENGINE_RPM_fisher,ENGINE_RPM_shannon,INTAKE_MANIFOLD_PRESSURE,INTAKE_MANIFOLD_PRESSURE_entropy,INTAKE_MANIFOLD_PRESSURE_complexity,INTAKE_MANIFOLD_PRESSURE_fisher,INTAKE_MANIFOLD_PRESSURE_shannon,Short Term Fuel Trim Bank 1,Short Term Fuel Trim Bank 1_entropy,Short Term Fuel Trim Bank 1_complexity,Short Term Fuel Trim Bank 1_fisher,Short Term Fuel Trim Bank 1_shannon,MAF,MAF_entropy,MAF_complexity,MAF_fisher,MAF_shannon,SPEED,SPEED_entropy,SPEED_complexity,SPEED_fisher,SPEED_shannon,THROTTLE_POS,THROTTLE_POS_entropy,THROTTLE_POS_complexity,THROTTLE_POS_fisher,THROTTLE_POS_shannon
100.0,0.941450888525536,0.0744007094980454,0.941450888525536,0.1224104255347721,1251.0,0.9358569913734636,0.0853217411795716,0.9358569913734636,0.094736727723578,79.0,0.9576392696183316,0.0525052862289186,0.9576392696183316,0.0505765364776181,9.4,0.9742960146756838,0.0347667618314936,0.9742960146756838,0.0680730794959369,19.5,0.9555515771897852,0.0552291975056326,0.9555515771897852,0.0468832481358629,44.0,0.8463436506829582,0.1686662748386425,0.8463436506829582,0.1384010269410446,35.7,0.9472594832800731,0.0689530636622458,0.9472594832800731,0.1101229291831386
95.7,0.9447821064637648,0.0715840839880911,0.9447821064637648,0.1160346418389188,1511.0,0.9383850656791604,0.0830230532617924,0.9383850656791604,0.0972792983712499,68.0,0.959774169551074,0.0495604641150111,0.959774169551074,0.0436952415828128,0.0,0.973754493305678,0.0354339152426837,0.973754493305678,0.0693236174349663,21.09,0.9547157325404652,0.0560862356769247,0.9547157325404652,0.0507111665000306,51.0,0.8502252841019707,0.1670578484392137,0.8502252841019707,0.1400870602181678,34.5,0.9457871461984388,0.0703219125708228,0.9457871461984388,0.1126048199909076
79.6,0.9427252095363594,0.0739164229239281,0.9427252095363594,0.1186025638263059,1718.0,0.9373932150191664,0.0840945947231079,0.9373932150191664,0.100374891980211,65.0,0.9581807909883372,0.0518594787644785,0.9581807909883372,0.0467548114405788,2.3,0.9723771272863524,0.036991397022592,0.9723771272863524,0.0758347697729841,20.28,0.9521305033177344,0.0594781398420942,0.9521305033177344,0.0553961881847092,54.0,0.8502252841019707,0.1670578484392137,0.8502252841019707,0.1400870602181678,33.7,0.9444097801791131,0.0717808666667908,0.9444097801791131,0.1122785412988951
85.9,0.9410107894925204,0.0756536511316501,0.9410107894925204,0.1216022162916322,1847.0,0.9332717621507326,0.0885596329835513,0.9332717621507326,0.1065440111877266,66.0,0.9570078923145038,0.0530247960549628,0.9570078923145038,0.0482699801837259,-3.1,0.9703202303589472,0.0394741666384885,0.9703202303589472,0.0811517967757162,23.76,0.9505371247549976,0.0617409006424446,0.9505371247549976,0.059547769705738,56.0,0.8470662200668033,0.1681730625975867,0.8470662200668033,0.1440611924534819,34.9,0.943495932524456,0.0731258410158688,0.943495932524456,0.1139291682032917
79.2,0.9415523108625258,0.0750334122000864,0.9415523108625258,0.1192831349714284,2077.0,0.9298397814502518,0.091815356264199,0.9298397814502518,0.1104660551977149,62.0,0.9603156909210796,0.0489114240267935,0.9603156909210796,0.0423946024084877,-2.3,0.9712340780136044,0.0380553277441099,0.9712340780136044,0.0775447271149585,24.7,0.9488227047111584,0.0635167315046817,0.9488227047111584,0.0650027849210657,66.0,0.8430885167741117,0.1697768627160432,0.8430885167741117,0.1436466054026451,34.9,0.9429544111544504,0.0737486339144652,0.9429544111544504,0.114851189655779
33.7,0.939958932299789,0.0772424415473028,0.939958932299789,0.1190443501162414,1859.0,0.9298397814502516,0.0918153562641986,0.9298397814502516,0.1090165504384794,30.0,0.9586443093530058,0.0509571757261925,0.9586443093530058,0.0406465070360313,6.2,0.9695626964455304,0.0401449879661617,0.9695626964455304,0.0799024765527851,9.34,0.9508796016385638,0.0611447178238592,0.9508796016385638,0.0605588021502287,66.0,0.8364328284767778,0.1739536546863839,0.8364328284767778,0.146558001482404,27.8,0.9438682588091076,0.0724051156255806,0.9438682588091076,0.1132005627513825
62.7,0.9372655429400696,0.0800688078309416,0.9372655429400696,0.1233965179428471,1649.0,0.9314331600129884,0.089657872448137,0.9314331600129884,0.103021418234538,57.0,0.9569298893091668,0.0527693587520571,0.9569298893091668,0.0429815979533798,-4.7,0.973940656448004,0.0337030105546224,0.973940656448004,0.0657025591807004,15.16,0.9487447017058214,0.0640341244791766,0.9487447017058214,0.0619439137823415,60.0,0.8328907131236244,0.1780912179325917,0.8328907131236244,0.1517065091000888,31.8,0.9408975142270448,0.0760711252407239,0.9408975142270448,0.1178712435457028
19.6,0.9367240215700636,0.0806829180162461,0.9367240215700636,0.1230345134539938,1617.0,0.9290392090610696,0.0921913853427175,0.9290392090610696,0.1065554746833763,30.0,0.9576094202172462,0.0518625485412548,0.9576094202172462,0.0421242754695429,3.1,0.9730268087933468,0.0351300902707955,0.9730268087933468,0.0703390340857729,3.57,0.947523649427736,0.0655540333470521,0.947523649427736,0.0635350956737014,61.0,0.8317178144497908,0.1789083506640838,0.8317178144497908,0.1530121520978592,21.6,0.9393041356643084,0.078276681572196,0.9393041356643084,0.1192399920064996
36.1,0.938858921502806,0.0778716533340232,0.938858921502806,0.1174142738529929,1698.0,0.9283596781529904,0.0930393933047621,0.9283596781529904,0.1072133213626255,20.0,0.9586012708772406,0.0507307422179688,0.9586012708772406,0.0397004291420569,0.0,0.9730268087933468,0.0351300902707955,0.9730268087933468,0.0714519624801563,9.1,0.946531798767742,0.0666560093065107,0.946531798767742,0.0624315571917873,62.0,0.8334322344936299,0.1776194549532704,0.8334322344936299,0.1510091107372752,27.8,0.9460330081429352,0.0658562485388679,0.9460330081429352,0.062667493596835
19.6,0.9395384524108856,0.0770015524961415,0.9395384524108856,0.1180279214574757,1155.0,0.927445830498333,0.0943381792558909,0.927445830498333,0.1125417039604496,48.0,0.9576874232225832,0.0521180872476887,0.9576874232225832,0.0404559732369093,0.8,0.9708919088606044,0.0381503538887791,0.9708919088606044,0.077522007163913,3.71,0.9481251773304789,0.0644119146114939,0.9481251773304789,0.0642052755359324,43.0,0.8328907131236244,0.1780912179325917,0.8328907131236244,0.1491268171772736,19.6,0.94750534522457,0.064480037445119,0.94750534522457,0.0629948894990587
63.9,0.9425091969929482,0.073344456715736,0.9425091969929482,0.115733860619551,1205.0,0.92835967815299,0.0930393933047628,0.92835967815299,0.1085076848295345,20.0,0.9593588047906572,0.0500765773421808,0.9593588047906572,0.0387699975415467,-2.3,0.968835011933199,0.0406266284618202,0.968835011933199,0.0827529279401058,10.58,0.9481251773304789,0.0644119146114939,0.9481251773304789,0.0674955066488116,35.0,0.8369611721982273,0.1765561338754618,0.8369611721982273,0.1482212333877131,29.0,0.9488827112438954,0.0630050104764023,0.9488827112438954,0.0645907966036392
32.9,0.9463405204969298,0.0697338434903655,0.9463405204969298,0.1085424313789461,848.0,0.9304165750803955,0.0907898350161124,0.9304165750803955,0.1021094402890484,37.0,0.9637046331457954,0.0451468688721513,0.9637046331457954,0.0355088922195344,3.1,0.968835011933199,0.0406266284618206,0.968835011933199,0.0821731554106828,3.57,0.9528703484891174,0.0593700660538215,0.9528703484891174,0.0626545031417056,16.0,0.836324679765913,0.1769339802269154,0.836324679765913,0.1560822988421492,19.6,0.953627882402534,0.0579516043505886,0.953627882402534,0.0602429584676035
44.7,0.9499477575113068,0.0654866107180498,0.9499477575113068,0.1013853546508976,807.0,0.9304165750803955,0.0907898350161121,0.9304165750803955,0.1029493329736149,36.0,0.966232707451492,0.0426610745210466,0.966232707451492,0.0359811698193707,-2.3,0.966249782710468,0.0441145493821476,0.966249782710468,0.0922626271342723,4.78,0.9554555777118484,0.0559749896197842,0.9554555777118484,0.0589399925581532,20.0,0.8346102597220738,0.1782312977902009,0.8346102597220738,0.1582121273867149,23.1,0.9556847793299396,0.0555542107643293,0.9556847793299396,0.0547695704524518
19.2,0.9499477575113068,0.0654866107180498,0.9499477575113068,0.1013853546508976,1142.0,0.9282816751476533,0.0935429185865609,0.9282816751476533,0.1088319814743659,23.0,0.9650116551734068,0.044239057967782,0.9650116551734068,0.0367524295365292,-0.8,0.9657994534204796,0.044607545967305,0.9657994534204796,0.0929471646709774,5.8,0.9566766299899336,0.0544287242322162,0.9566766299899336,0.058336565808199,23.0,0.836324679765913,0.1769339802269154,0.836324679765913,0.1565220551364849,25.9,0.95500524842186,0.0564564240808721,0.95500524842186,0.0568677820916876
18.4,0.9478128575785644,0.0683631520246499,0.9478128575785644,0.1002303050619158,1100.0,0.9315894737542288,0.0897081255282361,0.9315894737542288,0.1010430472301519,33.0,0.9635393180917724,0.0456752896464926,0.9635393180917724,0.0379249011622971,-5.5,0.9650768840366346,0.0453001586860935,0.9650768840366346,0.0961263853025621,3.47,0.9566766299899336,0.0544287242322158,0.9566766299899336,0.0568890071892619,0.0,0.8353328291059188,0.1777572174819592,0.8353328291059188,0.1557785547829381,18.4,0.9566766299899336,0.0544287242322158,0.9566766299899336,0.0542795937497158
40.0,0.9487267052332214,0.067006791390807,0.9487267052332214,0.0984240727304953,777.0,0.93417470297696,0.0864801252592641,0.93417470297696,0.095605156593795,57.0,0.964218848999852,0.0447567018922654,0.964218848999852,0.0395190227639448,-2.3,0.9656184054066403,0.0446448361161917,0.9656184054066403,0.0938073039823582,4.67,0.9546197330625282,0.0568312794732361,0.9546197330625282,0.062847939163551,6.0,0.8379180583286497,0.1751886643168229,0.8379180583286497,0.1557779931101324,20.8,0.9578495286637672,0.0532655760201915,0.9578495286637672,0.0524259243394097
50.6,0.94917703452321,0.0665338795887447,0.94917703452321,0.0989854551559645,1470.0,0.9377168183301132,0.0813203519657602,0.9377168183301132,0.0882454674642416,31.0,0.9651326966545092,0.0433522516420411,0.9651326966545092,0.0399820894387225,3.9,0.9642410393873144,0.0461753058986846,0.9642410393873144,0.094663554797128,10.21,0.9540782116925228,0.057471646809734,0.9540782116925228,0.0670355387405256,1.0,0.8439673998991971,0.1657049910748541,0.8439673998991971,0.1584504512032448,26.7,0.9595209102318412,0.0512256926812549,0.9595209102318412,0.0490451895026365
40.0,0.9515950431762706,0.0645062256741381,0.9515950431762706,0.0932031294023046,758.0,0.9347162243469656,0.0858713000965744,0.9347162243469656,0.0918540801716943,53.0,0.966726075217246,0.0410212938354757,0.966726075217246,0.0383238543141223,-1.6,0.9632190315956686,0.0471174080545688,0.9632190315956686,0.0944375184532101,4.3,0.9560458910555948,0.0558911216279685,0.9560458910555948,0.0686032953027107,6.0,0.8460242968266024,0.163875885669897,0.8460242968266024,0.1503536480448606,20.8,0.9624804402549072,0.0484828822789355,0.9624804402549072,0.046191361196091
73.3,0.9550270238767516,0.0610604699438386,0.9550270238767516,0.0865880787912316,1336.0,0.9377168183301132,0.0813203519657584,0.9377168183301132,0.0891523916906153,47.0,0.966726075217246,0.0410212938354757,0.966726075217246,0.0395057809771769,0.0,0.961841665576343,0.0486402167090901,0.961841665576343,0.1008255134267989,16.83,0.9565874124256004,0.0552484047433033,0.9565874124256004,0.0708520989168226,14.0,0.8496164847599624,0.1625135534382522,0.8496164847599624,0.1534653825242965,32.5,0.9624804402549074,0.0484828822789348,0.9624804402549074,0.0465493653872013
93.3,0.9565632475224544,0.0597635265027627,0.9565632475224544,0.0826613032643785,1441.0,0.9360454367620396,0.0832560536956393,0.9360454367620396,0.0945642863420644,64.0,0.9650546936491722,0.0430955003742014,0.9650546936491722,0.0395013665976446,1.6,0.962755513231,0.0472431247614014,0.962755513231,0.0972184437660412,20.7,0.9545735539739604,0.0572947835903064,0.9545735539739604,0.0732058528773991,31.0,0.8456387814672709,0.164153460672844,0.8456387814672709,0.155330426271117,34.5,0.9620301109649187,0.0489717501526151,0.9620301109649187,0.0431682803801067
18.8,0.958156626085191,0.0574818436676658,0.958156626085191,0.0760679463084846,2186.0,0.9350997651906134,0.0838716584550834,0.9350997651906134,0.0937358245207997,79.0,0.9650546936491722,0.0430955003742014,0.9650546936491722,0.0395013665976446,3.9,0.9654489025907198,0.0442359484235122,0.9654489025907198,0.0912507591112414,6.06,0.9545735539739604,0.0572947835903061,0.9545735539739604,0.0742211580861034,38.0,0.8389830931699369,0.1683953756910707,0.8389830931699369,0.1615183564938295,23.5,0.96157978167493,0.0494601391079005,0.96157978167493,0.0433321088492479
