ENGINE_LOAD,ENGINE_RPM,INTAKE_MANIFOLD_PRESSURE,Short Term Fuel Trim Bank 1,MAF,SPEED,THROTTLE_POS,mv_entropy,mv_complexity,mv_fisher,mv_shannon
14.1,1264.0,31.0,-1.6,3.38,39.0,18.8,0.9546119221390986,0.06244717403935211,0.9546119221390986,0.07452602778213199
38.8,778.0,33.0,-3.9,4.32,6.0,20.8,0.9498476347744849,0.0682613829154417,0.9498476347744849,0.08798790476421903
39.6,788.0,48.0,2.3,4.48,10.0,21.2,0.9498476347744849,0.0682613829154417,0.9498476347744849,0.08930424152996415
61.2,1951.0,46.0,3.1,18.95,17.0,32.9,0.95124246137528,0.06705064294653501,0.95124246137528,0.0860067634421739
55.7,1546.0,31.0,3.9,12.95,18.0,30.6,0.9645226212130996,0.046425599787263114,0.9645226212130996,0.06040023905980799
42.4,730.0,34.0,5.5,4.52,13.0,20.8,0.9645226212130996,0.046425599787263114,0.9645226212130996,0.06040023905980799
38.0,800.0,32.0,1.6,4.67,5.0,21.2,0.9645226212130996,0.046425599787263114,0.9645226212130996,0.06040023905980799
40.4,798.0,34.0,3.1,4.55,3.0,20.8,0.9626468286588035,0.04846372413203317,0.9626468286588035,0.060203535831692724
42.7,784.0,70.0,2.3,4.83,4.0,21.2,0.9578825412941898,0.054401560277777615,0.9578825412941898,0.06445134699088528
61.6,1052.0,37.0,3.1,10.07,10.0,28.6,0.9549940464838724,0.058285082107309615,0.9549940464838724,0.07164769031665592
72.2,1041.0,23.0,3.9,12.2,22.0,30.6,0.942576976944328,0.07842466184673268,0.942576976944328,0.09006677896164997
66.7,1082.0,59.0,5.5,11.06,27.0,29.8,0.9425769769443277,0.07842466184673265,0.9425769769443277,0.08735848961322444
69.0,1438.0,20.0,-3.9,14.98,29.0,31.4,0.9473412643089413,0.07271135545092296,0.9473412643089413,0.08034793364798727
52.2,1011.0,33.0,3.1,3.7,23.0,17.6,0.9521055516735549,0.0669365962320493,0.9521055516735549,0.07044255332296816
67.8,1739.0,20.0,3.9,19.21,25.0,32.9,0.9444527694986241,0.081246503339032,0.9444527694986241,0.053411390949444505
70.2,1246.0,73.0,5.5,14.67,29.0,31.8,0.9444527694986241,0.081246503339032,0.9444527694986241,0.055183680676350544
87.1,1530.0,70.0,-0.8,19.95,35.0,33.7,0.9400706064787846,0.08513325176273648,0.9400706064787846,0.05973352658936124
43.5,1785.0,56.0,-2.3,6.46,33.0,23.1,0.9477233886537154,0.07092694696305964,0.9477233886537154,0.07144494557970583
71.4,1093.0,51.0,4.7,11.5,35.0,29.8,0.9553761708286463,0.056480020397132145,0.9553761708286463,0.059850625539415496
54.5,1185.0,38.0,-1.6,9.48,36.0,27.8,0.9415642746883068,0.07783609388839521,0.9415642746883068,0.07672716417115856
64.7,1412.0,32.0,3.9,13.96,18.0,27.8,0.936799987323693,0.08348396800783,0.936799987323693,0.09421421756569813
44.7,750.0,36.0,6.2,4.6,13.0,22.0,0.9342936168581497,0.08543240870648289,0.9342936168581497,0.0943303803471713
40.4,810.0,33.0,-2.3,4.48,2.0,20.8,0.935405160722898,0.08464881993312982,0.935405160722898,0.08912896841348851
41.6,798.0,54.0,-3.1,4.53,7.0,21.2,0.9367999873236932,0.08348396800783003,0.9367999873236932,0.09616137878555585
48.6,1589.0,28.0,0.0,12.29,12.0,30.2,0.9367999873236932,0.08348396800783037,0.9367999873236932,0.0938516858454261
59.6,1279.0,44.0,0.8,11.38,16.0,29.0,0.9286049693719807,0.09154340467971524,0.9286049693719807,0.10336668117640462
52.5,1316.0,43.0,-5.5,9.98,15.0,28.6,0.9180636923867321,0.10882833396522257,0.9180636923867321,0.09627464806631954
53.7,1265.0,57.0,3.1,10.46,22.0,29.4,0.9209521871970499,0.10526745002285043,0.9209521871970499,0.09723135420703866
69.4,2098.0,48.0,0.0,22.9,29.0,34.5,0.9223470137978447,0.10415572565351942,0.9223470137978447,0.09681298797774904
71.4,1546.0,67.0,-1.6,17.29,38.0,32.9,0.9209521871970495,0.10526745002285072,0.9209521871970495,0.09604821728358473
54.9,1375.0,49.0,4.7,11.16,41.0,29.8,0.9238406820073669,0.10168208135365227,0.9238406820073669,0.08007994413325267
58.4,1481.0,45.0,-0.8,12.88,48.0,30.6,0.9224458554065716,0.10279985366472466,0.9224458554065716,0.08658701504730856
59.6,1390.0,64.0,3.9,12.28,51.0,30.2,0.9339114925133758,0.09188566793224968,0.9339114925133758,0.0706555853797196
76.5,1439.0,50.0,0.0,16.38,55.0,32.2,0.9353063191141708,0.09073388488709636,0.9353063191141708,0.08003108804373374
40.0,788.0,34.0,-3.9,4.3,52.0,20.4,0.9381948139244883,0.08703772798653527,0.9381948139244883,0.06637250783353148
52.2,1456.0,40.0,3.1,10.94,45.0,29.4,0.9381948139244883,0.08703772798653527,0.9381948139244883,0.06211565367354402
47.5,1592.0,36.0,-8.6,11.08,48.0,29.0,0.9305420317495574,0.10095700101605039,0.9305420317495574,0.05910560323049472
40.0,1599.0,45.0,0.8,9.78,49.0,28.2,0.9305420317495574,0.10095700101605039,0.9305420317495574,0.05910560323049472
42.7,877.0,34.0,-4.7,4.58,47.0,20.8,0.9305420317495574,0.10095700101605039,0.9305420317495574,0.05910560323049472
36.5,811.0,33.0,-4.7,4.06,19.0,20.4,0.9257777443849438,0.10641074718498364,0.9257777443849438,0.06442534661367377
63.9,928.0,20.0,-3.1,9.01,13.0,28.2,0.9243829177841488,0.10752438586877335,0.9243829177841488,0.06750145058308409
55.3,1254.0,59.0,3.9,11.41,26.0,29.8,0.9243829177841488,0.10752438586877265,0.9243829177841488,0.0708740327464054
69.0,1658.0,61.0,-0.8,17.55,40.0,32.5,0.9056466228471878,0.13199367541037504,0.9056466228471878,0.0719099007767528
19.6,1571.0,59.0,2.3,5.09,44.0,27.1,0.9175827264332312,0.11415420873679699,0.9175827264332312,0.06631090562134351
56.5,1643.0,48.0,0.0,13.91,51.0,31.0,0.9128184390686177,0.11944855325466175,0.9128184390686177,0.08981892703026584
60.0,1723.0,43.0,0.8,15.63,52.0,31.4,0.9175827264332312,0.11415420873679732,0.9175827264332312,0.07830421126803652
47.8,1688.0,54.0,3.9,12.3,52.0,29.8,0.9200007547643091,0.10974848274059602,0.9200007547643091,0.0650532699725403
53.7,1433.0,49.0,-0.8,12.27,53.0,30.2,0.9138416407989003,0.1161668432163448,0.9138416407989003,0.08408860409148776
47.1,1428.0,40.0,4.7,10.04,51.0,28.2,0.9014245712593558,0.1345734417497532,0.9014245712593558,0.08107855364843848
48.2,1420.0,43.0,3.9,10.22,52.0,28.6,0.8995487787050598,0.13628230768263785,0.8995487787050598,0.08904581575439476
46.3,1443.0,39.0,3.9,9.64,53.0,28.2,0.9119658482446041,0.1179447505789524,0.9119658482446041,0.0856045451805942
15.3,846.0,32.0,-0.8,4.51,50.0,22.4,0.9086952290895128,0.12078322842382314,0.9086952290895128,0.08241000181659842
61.2,749.0,50.0,-1.6,6.4,12.0,24.7,0.9005002111378003,0.13646667098497564,0.9005002111378003,0.07952301130593067
77.3,2241.0,68.0,3.9,20.19,31.0,26.7,0.9005002111378003,0.13646667098497564,0.9005002111378003,0.08377986546591813
83.9,1655.0,67.0,-4.7,21.09,40.0,34.1,0.9081529933127312,0.12334916440836906,0.9081529933127312,0.09276225354127766
80.8,2113.0,63.0,3.9,8.42,42.0,26.3,0.9134595164541265,0.11929506694074121,0.9134595164541265,0.08629395868701391
81.6,1430.0,67.0,-4.7,17.11,43.0,32.5,0.910953145988583,0.12108528541666819,0.910953145988583,0.09502105448195107
85.5,1416.0,35.0,-0.8,17.78,40.0,32.9,0.9027581280368704,0.12854108163108027,0.9027581280368704,0.11294544791721896
61.6,1859.0,72.0,5.5,18.73,41.0,33.3,0.9080646511782656,0.12455001023999153,0.9080646511782656,0.10228795908498782
82.4,2084.0,68.0,2.3,25.87,47.0,35.3,0.9013633014360755,0.12958471411350264,0.9013633014360755,0.10511847257136198
68.2,2350.0,27.0,-4.7,24.7,48.0,34.5,0.9019938793473226,0.12957296114657021,0.9019938793473226,0.1067527451099647
56.9,1560.0,48.0,-1.6,13.0,45.0,30.6,0.8947232215171657,0.13637869056533708,0.8947232215171657,0.11838847707696325
20.4,1137.0,33.0,0.0,3.41,42.0,17.6,0.890341058497326,0.13974891054466657,0.890341058497326,0.13283770078717838
38.8,783.0,30.0,-7.0,4.25,39.0,20.4,0.890341058497326,0.13974891054466657,0.890341058497326,0.13283770078717838
35.3,812.0,32.0,-3.9,4.01,32.0,20.0,0.8821460405456135,0.1468125975810263,0.8821460405456135,0.14726725647899144
44.3,1397.0,27.0,-3.9,9.84,25.0,29.4,0.8759869265802047,0.15264434118278558,0.8759869265802047,0.1500870118106022
56.9,1276.0,58.0,4.7,12.24,35.0,30.2,0.8769112867017602,0.15219887095245785,0.8769112867017602,0.15326272844268374
70.6,1885.0,55.0,3.9,19.78,42.0,31.0,0.8769112867017602,0.15219887095245785,0.8769112867017602,0.15326272844268374
47.1,1427.0,20.0,0.8,9.62,41.0,28.2,0.8780228305665085,0.15156086845227695,0.8780228305665085,0.15578032936130498
46.3,812.0,33.0,-0.8,4.42,34.0,20.4,0.8759869265802047,0.15264434118278558,0.8759869265802047,0.15070531538750295
51.0,1047.0,69.0,7.0,9.62,36.0,28.6,0.8750354941474642,0.16045519960097906,0.8750354941474642,0.12407666584031088
86.3,1272.0,68.0,-2.3,16.19,42.0,32.5,0.8716047635603652,0.16245505635087135,0.8716047635603652,0.13055423877334887
77.3,1462.0,52.0,-7.8,14.54,45.0,31.4,0.873640667546669,0.16140346140811385,0.873640667546669,0.12886825328204402
58.8,1477.0,57.0,-5.5,13.12,43.0,30.6,0.8716047635603653,0.16245505635087137,0.8716047635603653,0.1257855434459883
36.9,914.0,33.0,3.1,4.38,40.0,20.0,0.8655069194182371,0.1662999382901619,0.8655069194182371,0.13634430589558236
36.1,728.0,36.0,6.2,4.19,46.0,20.8,0.8626184246079197,0.16940099044594678,0.8626184246079197,0.1457460319457972
37.3,824.0,31.0,3.1,4.44,45.0,20.4,0.8673827119725332,0.16474257284990973,0.8673827119725332,0.1502975614965018
43.1,1412.0,47.0,4.7,8.74,43.0,24.7,0.8750354941474642,0.15243946694213745,0.8750354941474642,0.15260725443663153
62.4,1395.0,59.0,0.8,13.75,43.0,31.0,0.869728971006069,0.15606128308177353,0.869728971006069,0.16693340726202588
38.4,761.0,33.0,-3.9,4.34,10.0,20.8,0.8750354941474642,0.1524394669421368,0.8750354941474642,0.16399774612007081
67.8,1092.0,57.0,-3.1,10.15,16.0,28.2,0.8779239889577816,0.14922174786339565,0.8779239889577816,0.156368309796762
18.0,1571.0,56.0,3.9,11.35,24.0,29.8,0.8702712067828506,0.1616026992968717,0.8702712067828506,0.156368309796762
18.4,1616.0,31.0,9.4,3.93,19.0,20.8,0.8811333382895924,0.15286562982253757,0.8811333382895924,0.15119406871055532
38.4,802.0,33.0,-3.1,4.26,5.0,20.4,0.8811333382895924,0.15286562982253757,0.8811333382895924,0.143481062750716
61.6,1333.0,54.0,4.7,14.02,13.0,31.4,0.8687162687500479,0.16997131024526949,0.8687162687500479,0.14967603512976627
66.7,2752.0,57.0,3.9,9.11,22.0,27.1,0.8794176571673037,0.1536408494616199,0.8794176571673037,0.15234367342257568
76.1,2139.0,22.0,-3.9,24.6,32.0,34.9,0.8794176571673037,0.1536408494616199,0.8794176571673037,0.14914783561899292
29.4,1566.0,53.0,4.7,10.07,34.0,29.4,0.8688763801820555,0.16914156026791763,0.8688763801820555,0.11126994608114843
61.2,1741.0,61.0,-3.9,16.09,41.0,32.2,0.8723071107691545,0.16717834228842066,0.8723071107691545,0.1041789848696956
23.1,1803.0,70.0,8.6,4.66,42.0,22.4,0.8723071107691545,0.16717834228842096,0.8723071107691545,0.11152736661758028
89.4,1470.0,74.0,3.9,19.92,48.0,34.1,0.8797114393776119,0.1568140624297753,0.8797114393776119,0.13701478836598033
62.7,1434.0,47.0,0.0,13.39,53.0,30.6,0.8902527163628602,0.14092409881773055,0.8902527163628602,0.13470509542585055
83.1,1454.0,66.0,-0.8,17.69,52.0,32.9,0.8950170037274738,0.13590601931580776,0.8950170037274738,0.1276945394606134
67.5,1377.0,53.0,-3.1,13.95,48.0,31.0,0.9076825268334918,0.12390838271307822,0.9076825268334918,0.10317951244621024
76.5,1419.0,71.0,3.1,16.03,55.0,32.2,0.8854884289982468,0.1503378814724055,0.8854884289982468,0.11139748352842875
64.3,1535.0,40.0,0.0,13.11,56.0,30.2,0.8849461932214652,0.14916432656979733,0.8849461932214652,0.09915692590874231
47.8,1546.0,47.0,4.7,10.74,57.0,29.4,0.8998696332265531,0.12963743250658472,0.8998696332265531,0.10780306759017545
17.3,1262.0,53.0,10.2,3.31,55.0,18.0,0.9085351176575052,0.12166232631953873,0.9085351176575052,0.1094349170891338
74.5,1555.0,63.0,5.5,17.99,60.0,32.9,0.9312714512695317,0.09486268522301197,0.9312714512695317,0.09932455359820476
77.3,1671.0,58.0,-6.2,19.12,64.0,33.3,0.925494461648897,0.10677783086965224,0.925494461648897,0.07794130489716286
20.0,1551.0,26.0,1.6,4.29,63.0,20.8,0.9287650808039882,0.10382167268466741,0.9287650808039882,0.07728753463148308
37.3,811.0,31.0,-2.3,4.11,64.0,20.4,0.9243829177841486,0.1075243858687733,0.9243829177841486,0.08734291128820629
36.5,810.0,30.0,-1.6,4.05,61.0,20.0,0.9161878998324361,0.11524335045624429,0.9161878998324361,0.09800040012043743
71.0,1489.0,33.0,-10.9,14.34,53.0,31.0,0.9115224540765495,0.11459615834424285,0.9115224540765495,0.12491816072205084
35.3,801.0,34.0,3.1,3.72,57.0,19.6,0.9115224540765497,0.11459615834424289,0.9115224540765497,0.11894582308974058
33.7,808.0,32.0,1.6,3.83,53.0,20.0,0.9197174720282623,0.1069208121703655,0.9197174720282623,0.10910116007303802
36.9,800.0,42.0,3.9,4.31,26.0,20.4,0.9144109488868671,0.11108373289536849,0.9144109488868671,0.11894582308974055
61.2,1387.0,26.0,3.1,12.5,34.0,30.6,0.9144109488868671,0.11108373289536849,0.9144109488868671,0.12475640934168863
19.6,1110.0,34.0,-0.8,3.07,29.0,17.3,0.9205700628522756,0.10462619086680103,0.9205700628522756,0.1200236640644762
42.4,799.0,62.0,2.3,4.88,6.0,22.0,0.9205700628522756,0.10462619086679967,0.9205700628522756,0.11576680990448873
59.2,1441.0,42.0,1.6,12.77,11.0,30.6,0.9129172806773449,0.11810857473927307,0.9129172806773449,0.11576680990448876
68.2,1090.0,57.0,-3.1,11.06,21.0,29.8,0.9129172806773449,0.11810857473927307,0.9129172806773449,0.11576680990448876
29.0,1787.0,67.0,7.8,4.79,24.0,21.6,0.9143121072781398,0.1170289467895646,0.9143121072781398,0.11374917201917645
74.5,1302.0,61.0,2.3,14.79,31.0,31.4,0.9110414881230486,0.11988020718205167,0.9110414881230486,0.11027239929934092
73.3,1643.0,45.0,0.0,17.66,34.0,32.5,0.921582765108297,0.10287294583464603,0.921582765108297,0.12074889672864333
67.8,1143.0,64.0,-1.6,11.55,36.0,30.2,0.9321240420935453,0.08544488694275777,0.9321240420935453,0.1406620101157687
81.6,1244.0,72.0,3.1,15.57,42.0,32.2,0.9321240420935453,0.08544488694275777,0.9321240420935453,0.14066201011576868
88.6,1417.0,65.0,-4.7,18.65,46.0,33.7,0.9307292154927501,0.08659973672778097,0.9307292154927501,0.14006516576384356
77.6,1549.0,69.0,0.0,17.82,48.0,32.9,0.9282228450272068,0.08852421834141247,0.9282228450272068,0.14663433319986044
85.9,1637.0,62.0,2.3,21.37,51.0,34.1,0.9408000259987587,0.07655148912512243,0.9408000259987587,0.12589687330900487
32.2,1742.0,51.0,0.8,4.96,53.0,22.0,0.9451821890185984,0.07262115161875007,0.9451821890185984,0.1076758331322977
55.3,1689.0,40.0,6.2,12.79,63.0,30.2,0.9484528081736897,0.06946827824976938,0.9484528081736897,0.10238067602757181
58.8,1660.0,53.0,0.0,14.79,59.0,31.4,0.951723427328781,0.06629192722050908,0.951723427328781,0.09891736944762478
52.5,1617.0,40.0,3.9,9.95,57.0,27.1,0.9578825412941896,0.05922311610306416,0.9578825412941896,0.08410517559760516
53.7,1630.0,31.0,5.5,5.22,53.0,22.0,0.9578825412941898,0.059223116103064175,0.9578825412941898,0.0941934421879117
40.0,800.0,33.0,-0.8,4.41,31.0,20.4,0.9506118834640327,0.06711412313953956,0.9506118834640327,0.10644214473230863
38.8,793.0,47.0,-2.3,4.14,17.0,17.6,0.9424168655123202,0.07545602868956505,0.9424168655123202,0.1310761226568712
64.3,1663.0,20.0,3.1,16.73,26.0,32.2,0.9286049693719804,0.09621759019458492,0.9286049693719804,0.12274659504177071
66.7,1356.0,65.0,-0.8,13.8,35.0,31.4,0.9286049693719804,0.09621759019458492,0.9286049693719804,0.12274659504177071
79.2,1864.0,48.0,1.6,22.65,41.0,34.5,0.9253343502168893,0.09919989284502212,0.9253343502168893,0.1289278970099496
60.4,1458.0,50.0,-3.9,12.77,51.0,30.6,0.9253343502168893,0.09919989284502212,0.9253343502168893,0.13300987967698538
17.6,1660.0,32.0,7.0,4.38,55.0,21.6,0.9335293681686018,0.09124207779300343,0.9335293681686018,0.10837590175242282
37.6,795.0,35.0,-3.9,4.16,53.0,20.0,0.9176815680419583,0.11280653224711304,0.9176815680419583,0.11164863584894152
61.6,1803.0,55.0,3.1,16.87,57.0,32.2,0.9132994050221187,0.11641015439227527,0.9132994050221187,0.11333013921907692
66.3,1915.0,42.0,-0.8,19.57,60.0,32.9,0.9100287858670275,0.11925953178491502,0.9100287858670275,0.11507796232670119
18.4,1428.0,28.0,5.5,3.59,54.0,20.4,0.9161878998324361,0.11289522824901424,0.9161878998324361,0.10924815655204113
36.5,794.0,29.0,3.1,4.11,51.0,20.0,0.9161878998324361,0.11289522824901392,0.9161878998324361,0.10415327846493454
31.8,820.0,30.0,-1.6,3.41,47.0,19.6,0.910090055690308,0.11738186930502503,0.910090055690308,0.12014669994132389
54.1,1575.0,31.0,4.7,14.06,50.0,31.0,0.9018950377385955,0.12486181073261696,0.9018950377385955,0.12795176058566818
36.5,806.0,34.0,0.0,4.19,43.0,20.4,0.9018950377385955,0.12486181073261696,0.9018950377385955,0.12795176058566818
33.3,827.0,31.0,3.1,3.76,41.0,19.6,0.9047835325489129,0.12142694349818846,0.9047835325489129,0.13406525581987055
36.1,804.0,34.0,2.3,4.32,0.0,20.4,0.9072015608799907,0.12085432607041995,0.9072015608799907,0.13512451801251735
37.3,783.0,33.0,2.3,4.36,1.0,20.8,0.9090773534342868,0.11909424261525993,0.9090773534342868,0.12687620133113692
47.8,750.0,36.0,3.9,2.64,3.0,23.1,0.9152364673996954,0.11273711131792544,0.9152364673996954,0.12095124800075759
42.7,782.0,34.0,-3.1,4.57,0.0,21.2,0.9152364673996954,0.11273711131792544,0.9152364673996954,0.12095124800075759
30.6,760.0,36.0,-1.6,4.85,1.0,23.1,0.8932295533076434,0.13951562543681667,0.8932295533076434,0.13265914550079788
39.6,794.0,35.0,1.6,4.48,0.0,20.8,0.910090055690308,0.1197143631861781,0.910090055690308,0.13371303369105295
41.6,792.0,54.0,3.1,4.64,9.0,21.2,0.9039309417248993,0.12597970165938632,0.9039309417248993,0.13834342005070577
35.7,1985.0,36.0,3.9,10.63,26.0,29.0,0.9014245712593558,0.12772578542073323,0.9014245712593558,0.1459371499569967
79.2,1376.0,72.0,-2.3,16.06,35.0,32.2,0.8932295533076434,0.13501950407495417,0.8932295533076434,0.16255797538860156
86.3,2164.0,67.0,1.6,28.49,43.0,35.7,0.85989004122961,0.1649965972413917,0.85989004122961,0.168147977140851
82.7,1641.0,62.0,-6.2,20.16,52.0,33.7,0.85989004122961,0.1649965972413917,0.85989004122961,0.14942486121608056
62.7,1754.0,51.0,3.9,16.44,51.0,31.8,0.8570015464192926,0.16807459607389744,0.8570015464192926,0.15404424709634007
80.8,1712.0,57.0,-2.3,20.46,49.0,27.1,0.8473233597323193,0.1749978520632367,0.8473233597323193,0.16733125258547538
88.2,1345.0,75.0,5.5,17.28,51.0,32.9,0.8393660758265992,0.17905312213674995,0.8393660758265992,0.1867987105623822
89.8,1435.0,21.0,-3.1,18.46,55.0,33.3,0.8393660758265992,0.17905312213675056,0.8393660758265992,0.18147896717920314
38.8,865.0,33.0,-4.7,4.59,54.0,20.4,0.8364775810162818,0.18198220907697368,0.8364775810162818,0.1914180964426417
39.6,792.0,33.0,3.1,4.18,0.0,20.4,0.8460944978799744,0.18344633840289887,0.8460944978799744,0.19106239705204298
70.6,971.0,51.0,6.2,10.96,18.0,30.2,0.8645930587709428,0.16433029154017864,0.8645930587709428,0.19736276032413758
68.2,2271.0,19.0,-5.5,23.82,30.0,34.5,0.8701215948251044,0.16164027500667455,0.8701215948251044,0.18392546962050374
64.3,1489.0,63.0,-1.6,15.78,34.0,31.8,0.8735523254122033,0.15964276924304308,0.8735523254122033,0.1736523669153748
75.3,1742.0,65.0,-0.8,20.18,40.0,33.3,0.8735523254122033,0.15964276924304338,0.8735523254122033,0.17773434958241058
76.5,2085.0,24.0,3.9,24.18,41.0,34.5,0.8702817062571121,0.16216865438435799,0.8702817062571121,0.17993812565119574
36.1,845.0,30.0,3.1,4.06,27.0,20.0,0.8645554869854963,0.16607851335909493,0.8645554869854963,0.1707604367323971
36.5,1628.0,48.0,1.6,5.35,36.0,22.0,0.8670618574510397,0.1645444635343403,0.8670618574510397,0.16414633064947443
49.0,1244.0,34.0,3.9,7.41,39.0,25.5,0.8546447879114952,0.1811359606130181,0.8546447879114952,0.16839414180866702
43.5,1318.0,20.0,3.1,8.63,42.0,27.5,0.837313819049591,0.19934348575077365,0.837313819049591,0.17195251133252185
32.9,925.0,21.0,0.0,4.52,45.0,24.7,0.835918992448796,0.20016345635015798,0.835918992448796,0.1711084459554035
32.2,818.0,34.0,3.1,4.51,33.0,21.2,0.8455971791357693,0.19367756405812506,0.8455971791357693,0.15727312138546262
34.5,796.0,31.0,6.2,3.71,21.0,20.0,0.8545835180882149,0.1871952525246373,0.8545835180882149,0.14081289302047556
56.1,1598.0,42.0,0.0,14.71,19.0,31.4,0.8566194220745187,0.18623803652353763,0.8566194220745187,0.14251820427213704
54.5,1904.0,20.0,-5.5,15.96,27.0,31.8,0.8513128989331235,0.1895343406885615,0.8513128989331235,0.15042124011649707
40.8,1365.0,19.0,-1.6,8.36,28.0,27.1,0.8578541372433062,0.17831601242777217,0.8578541372433062,0.16120129434346514
45.1,785.0,51.0,-0.8,4.97,26.0,21.6,0.8611247563983974,0.17590512374084963,0.8611247563983974,0.1498522028024097
82.7,1549.0,68.0,-4.7,19.13,39.0,33.3,0.8549656424329888,0.18133921905785233,0.8549656424329888,0.16165434620938
