ENGINE_LOAD,ENGINE_RPM,INTAKE_MANIFOLD_PRESSURE,Short Term Fuel Trim Bank 1,MAF,SPEED,THROTTLE_POS,mv_entropy,mv_complexity,mv_fisher,mv_shannon
20.0,1605.0,21.0,0.0,5.93,28.0,22.4,0.8765904321802671,0.15641687343792,0.8765904321802671,0.0989409274976187
19.6,1313.0,95.0,8.6,3.56,27.0,20.4,0.8922168510516223,0.142561669246291,0.8922168510516223,0.0831319196048339
100.0,1515.0,45.0,7.8,21.55,37.0,35.3,0.8947232215171657,0.1408823303904205,0.8947232215171657,0.0804261853243554
23.5,1803.0,20.0,0.0,4.42,31.0,21.6,0.8976117163274829,0.1375327851436903,0.8976117163274829,0.0804261853243554
18.0,1376.0,32.0,8.6,3.67,2.0,20.4,0.9019938793473226,0.1341131982381274,0.9019938793473226,0.0803935075676013
38.4,789.0,31.0,1.6,4.27,0.0,20.8,0.8972295919827091,0.1391913392403164,0.8972295919827091,0.0957675712501263
37.6,808.0,62.0,3.9,4.06,6.0,20.4,0.8817020147200809,0.1429149944708939,0.8817020147200809,0.0937964291019973
44.7,1292.0,32.0,1.6,1.97,0.0,19.2,0.87404923254515,0.1554156544292753,0.87404923254515,0.0805571868666503
52.5,1633.0,81.0,3.1,3.0,9.0,20.8,0.8817020147200809,0.1429149944708942,0.8817020147200809,0.0835672373096995
62.7,2349.0,72.0,5.5,6.77,24.0,24.7,0.8849726338751721,0.1402688056365311,0.8849726338751721,0.0842454741946611
86.3,2267.0,55.0,3.1,26.24,30.0,34.9,0.8802859691245432,0.1423429698860749,0.8802859691245432,0.0811326741177171
65.1,1548.0,43.0,-0.8,14.44,34.0,31.0,0.8882432530302633,0.1375991391418891,0.8882432530302633,0.0824976510870369
