ENGINE_LOAD,ENGINE_RPM,INTAKE_MANIFOLD_PRESSURE,Short Term Fuel Trim Bank 1,MAF,SPEED,THROTTLE_POS,mv_entropy,mv_complexity,mv_fisher,mv_shannon
46.7,2202.0,21.0,5.5,15.03,67.0,31.4,0.8320685657314764,0.16913833724189467,0.8320685657314764,0.259298192766659
33.7,2199.0,20.0,0.0,10.32,61.0,29.0,0.85271822500818,0.1497680210074679,0.85271822500818,0.24398269546477444
19.2,1951.0,36.0,3.9,5.48,58.0,23.5,0.8426098427167247,0.15446302676187534,0.8426098427167247,0.2529065171594935
19.2,1860.0,18.0,3.1,5.17,54.0,23.1,0.8216149387507028,0.1734188535188231,0.8216149387507028,0.2682906289907625
18.4,1719.0,20.0,0.0,4.54,37.0,22.0,0.8127121923575298,0.17616390417471495,0.8127121923575298,0.28310758607209807
37.6,804.0,29.0,3.1,4.12,5.0,20.0,0.8016268112641497,0.18016980099492885,0.8016268112641497,0.29630213424738266
37.3,792.0,31.0,1.6,4.01,0.0,20.4,0.7921265455199797,0.18268316502115808,0.7921265455199797,0.3118593796603843
28.2,2120.0,100.0,7.8,20.58,46.0,33.7,0.83114351347993,0.16470943642862018,0.83114351347993,0.24337614554970463
100.0,2468.0,91.0,2.3,45.44,58.0,44.3,0.843882129670959,0.17141001644994905,0.843882129670959,0.19546809535792672
79.2,2254.0,21.0,-4.7,26.55,70.0,35.3,0.8471527488260503,0.16903376631500408,0.8471527488260503,0.22758539476077808
17.3,2283.0,19.0,0.0,5.93,64.0,24.3,0.8564981927653299,0.1645634786868721,0.8564981927653299,0.20297162074231503
36.5,1930.0,19.0,7.0,10.45,58.0,29.0,0.8621479581286801,0.16251535624820512,0.8621479581286801,0.19898674431071536
18.4,1816.0,40.0,3.1,4.97,54.0,22.4,0.87060778243757,0.15799499371846015,0.87060778243757,0.1841519520129667
18.4,1761.0,37.0,3.9,4.63,52.0,22.4,0.872002609038365,0.15704634866002018,0.872002609038365,0.16870190649873956
55.7,1731.0,59.0,-3.9,14.34,54.0,31.0,0.8748911038486825,0.15385849431466922,0.8748911038486825,0.16231023089157404
72.5,1803.0,23.0,-0.8,19.4,53.0,33.3,0.8748911038486825,0.15385849431466986,0.8748911038486825,0.16913499949627775
15.7,1475.0,20.0,7.0,3.52,42.0,21.2,0.8835565882796346,0.13970059097112264,0.8835565882796346,0.1706181929826388
36.9,1384.0,21.0,-2.3,7.66,40.0,28.2,0.869744692139295,0.15799811858177917,0.869744692139295,0.14970888355361203
19.2,1198.0,32.0,4.7,3.59,16.0,19.2,0.869800740303611,0.15466179362906132,0.869800740303611,0.1570555693073098
42.7,791.0,51.0,-0.8,4.43,23.0,22.0,0.8458296915227971,0.18132369765822792,0.8458296915227971,0.17398114969722747
76.9,2283.0,20.0,-3.1,26.3,37.0,35.3,0.8439538989685008,0.1827875591711865,0.8439538989685008,0.17183728524925448
36.5,1911.0,44.0,-4.7,11.37,46.0,29.8,0.8516066811434317,0.17105676027190936,0.8516066811434317,0.17609413940924196
18.8,2146.0,35.0,7.0,5.95,42.0,24.7,0.8516066811434317,0.17105676027190936,0.8516066811434317,0.1677643455830136
20.4,1848.0,29.0,7.8,5.31,16.0,22.7,0.8497308885891355,0.1725587370333975,0.8497308885891355,0.16714546522494195
40.8,777.0,64.0,3.9,5.22,20.0,25.9,0.8338830884624922,0.19034324197648472,0.8338830884624922,0.16055566653937808
80.0,2015.0,68.0,-2.3,24.48,35.0,34.9,0.8200711923221525,0.20650212393700013,0.8200711923221525,0.16810095578636092
21.2,2311.0,57.0,8.6,6.71,36.0,24.7,0.8200711923221525,0.20650212393700013,0.8200711923221525,0.1693955227570874
26.7,1801.0,21.0,0.0,5.88,26.0,22.7,0.8314195114413598,0.1999961324391608,0.8314195114413598,0.15143014451404288
19.2,1169.0,28.0,1.6,4.61,22.0,23.1,0.8314195114413598,0.1999961324391608,0.8314195114413598,0.15143014451404288
28.6,1714.0,32.0,0.0,7.81,23.0,26.7,0.8393767953470801,0.19621147737274788,0.8393767953470801,0.1364678318613325
47.8,1317.0,21.0,7.8,10.07,16.0,28.6,0.8423989609356982,0.19525449835982497,0.8423989609356982,0.13496082505245915
52.5,2187.0,20.0,-12.5,17.42,24.0,32.2,0.8249955911187737,0.2140662854601554,0.8249955911187737,0.15698406441339605
