ENGINE_LOAD,ENGINE_RPM,INTAKE_MANIFOLD_PRESSURE,Short Term Fuel Trim Bank 1,MAF,SPEED,THROTTLE_POS,mv_entropy,mv_complexity,mv_fisher,mv_shannon
48.2,869.0,48.0,6.2,8.8,12.0,28.6,0.9473412643089413,0.07271135545092262,0.9473412643089413,0.12182551762675645
17.6,1635.0,42.0,3.1,12.22,20.0,30.6,0.9578825412941898,0.054401560277776914,0.9578825412941898,0.08566586610452437
19.6,1143.0,40.0,-3.9,3.54,19.0,20.4,0.9597583338484859,0.052386067358818,0.9597583338484859,0.07983342544574613
51.4,958.0,57.0,4.7,6.52,18.0,25.5,0.9597583338484859,0.052386067358818,0.9597583338484859,0.07344174983858061
85.5,888.0,91.0,3.9,10.22,19.0,29.8,0.961153160449281,0.051137561835129575,0.961153160449281,0.07191366038245033
47.1,894.0,21.0,2.3,8.2,15.0,27.5,0.9640416552595986,0.047205326032024986,0.9640416552595986,0.07135442543406302
67.8,1383.0,74.0,3.9,14.26,27.0,31.4,0.9688059426242122,0.04119047535173755,0.9688059426242122,0.06391077647128769
98.0,2693.0,73.0,3.1,40.72,39.0,39.2,0.9560067487398936,0.061220872358966776,0.9560067487398936,0.06997697201537063
93.3,2096.0,79.0,-6.2,28.86,51.0,36.5,0.9535003782743501,0.06327681458919734,0.9535003782743501,0.07693051745504166
23.9,2338.0,68.0,3.1,9.28,55.0,31.8,0.9473412643089415,0.07028338946168093,0.9473412643089415,0.0904263745393161
82.4,1896.0,20.0,-0.8,23.44,58.0,34.5,0.942576976944328,0.07600890637562249,0.942576976944328,0.09467418569850866
51.8,1610.0,45.0,-3.1,11.92,59.0,30.2,0.9287650808039883,0.09676632464278516,0.9287650808039883,0.10050399147316871
44.3,1640.0,30.0,4.7,10.76,61.0,29.0,0.9258765859936711,0.10038953832302352,0.9258765859936711,0.10477176150073796
17.6,1626.0,20.0,0.0,4.22,53.0,21.6,0.910953145988583,0.1210852854166685,0.910953145988583,0.09329530242783318
35.7,1414.0,40.0,10.2,7.52,52.0,26.3,0.9473412643089415,0.07028338946167989,0.9473412643089415,0.11177116228005056
18.0,1405.0,20.0,14.8,3.64,43.0,20.8,0.8995487787050596,0.13999466390516274,0.8995487787050596,0.11830675003239777
34.1,872.0,31.0,-4.7,3.55,17.0,19.6,0.903300363813652,0.13658411973549314,0.903300363813652,0.11248335237441442
36.1,797.0,41.0,3.9,3.83,9.0,20.0,0.9061888586239694,0.13318015871081723,0.9061888586239694,0.10290675483124792
78.4,2257.0,47.0,3.1,27.37,33.0,35.7,0.9080646511782656,0.13144810782247998,0.9080646511782656,0.10290675483124792
59.2,1731.0,41.0,0.0,14.51,39.0,31.0,0.895647581638721,0.1495076263699597,0.895647581638721,0.08429096295813862
48.2,1379.0,31.0,3.1,9.69,44.0,28.2,0.9161878998324363,0.11524335045624365,0.9161878998324363,0.11753555585183681
17.3,1485.0,19.0,12.5,3.79,41.0,21.2,0.9291472051487623,0.09740928652206798,0.9291472051487623,0.11781298339671614
19.6,1337.0,31.0,16.4,3.89,37.0,20.4,0.9339114925133758,0.09188566793225106,0.9339114925133758,0.11274958865133669
60.4,1299.0,73.0,3.9,12.12,44.0,31.4,0.9382936555332154,0.08806115575350586,0.9382936555332154,0.10490989834821263
85.9,1538.0,51.0,-3.9,18.93,50.0,33.3,0.9335293681686018,0.09363464490821968,0.9335293681686018,0.12049442028153587
16.5,1635.0,19.0,0.0,4.02,45.0,22.4,0.9330484022151008,0.09436346795398985,0.9330484022151008,0.11374296749738784
18.8,1444.0,46.0,3.1,3.91,43.0,21.2,0.9101888972990351,0.12904899709579923,0.9101888972990351,0.10528621890239445
38.8,1457.0,37.0,6.2,8.15,44.0,26.7,0.9120646898533313,0.12729837674024136,0.9120646898533313,0.10528621890239445
50.2,1401.0,43.0,1.6,10.34,44.0,29.0,0.9120646898533313,0.12729837674024136,0.9120646898533313,0.10316231332279818
18.4,1422.0,28.0,12.5,3.57,36.0,21.2,0.909176195043014,0.13074860379298248,0.909176195043014,0.10929764029216413
35.7,774.0,31.0,6.2,3.95,30.0,20.0,0.9153353090084225,0.12446956227887193,0.9153353090084225,0.0867976253375115
38.4,802.0,33.0,-3.9,4.04,11.0,20.4,0.9080646511782656,0.13144810782247998,0.9080646511782656,0.09904632788190842
35.7,807.0,35.0,0.8,3.95,0.0,20.0,0.903300363813652,0.1365841197354935,0.903300363813652,0.10024629759519751
40.4,801.0,61.0,1.6,4.31,6.0,20.8,0.903300363813652,0.1365841197354935,0.903300363813652,0.10368756816899807
70.6,1679.0,53.0,3.1,20.22,19.0,34.1,0.9044119076784002,0.13589629313360307,0.9044119076784002,0.09303743174618603
83.9,1656.0,59.0,1.6,18.81,41.0,33.3,0.903300363813652,0.13658411973549447,0.903300363813652,0.08363731235163026
57.6,1361.0,67.0,-5.5,12.41,45.0,30.2,0.9014245712593558,0.13829353919802123,0.9014245712593558,0.09114862149642566
87.8,1581.0,53.0,1.6,21.07,49.0,34.5,0.9043130660696733,0.13490391484377226,0.9043130660696733,0.0929209112233317
36.1,1335.0,23.0,0.0,2.65,44.0,20.4,0.9148543430549214,0.11821639631448748,0.9148543430549214,0.09461172380538982
25.9,843.0,40.0,3.9,3.58,40.0,20.0,0.9043130660696731,0.1349039148437719,0.9043130660696731,0.0825843107675613
69.0,1391.0,22.0,-12.5,12.12,37.0,29.0,0.9167301356092177,0.11643189350719343,0.9167301356092177,0.08686583581781344
19.2,1209.0,66.0,-1.6,7.56,39.0,26.3,0.927271412594466,0.09926283075908668,0.927271412594466,0.09136999561480562
37.6,1537.0,51.0,-8.6,8.16,45.0,26.7,0.9286662391952609,0.09813227856057044,0.9286662391952609,0.08774487571435143
18.0,1524.0,21.0,0.0,4.13,43.0,21.6,0.9272714125944658,0.09926283075908698,0.9272714125944658,0.09341450863539029
43.5,1440.0,49.0,4.7,9.12,46.0,27.8,0.9243829177841485,0.10287145228882125,0.9243829177841485,0.09749649130242607
59.2,1541.0,40.0,-3.1,13.69,49.0,31.0,0.9138416407989003,0.11993818478439802,0.9138416407989003,0.09831207488861296
45.5,1647.0,29.0,-4.7,10.7,50.0,29.0,0.9124468141981051,0.12101263196948771,0.9124468141981051,0.10282554389752786
33.7,1657.0,37.0,3.9,9.58,51.0,28.2,0.9124468141981051,0.12101263196948771,0.9124468141981051,0.10282554389752788
15.7,1702.0,19.0,0.0,4.23,43.0,22.0,0.9105710216438089,0.12277712897119672,0.9105710216438089,0.10521671398250554
18.4,1358.0,29.0,3.1,3.52,31.0,20.4,0.9130773921093522,0.12099259540816763,0.9130773921093522,0.09937062558452253
40.4,791.0,35.0,-3.1,4.49,0.0,20.8,0.9058067342791953,0.12797657185072617,0.9058067342791953,0.11368285640123318
51.4,645.0,50.0,-2.3,6.79,12.0,25.9,0.9025361151241041,0.13075384523995517,0.9025361151241041,0.11472010298859445
29.0,2128.0,52.0,6.2,5.61,22.0,22.4,0.9085351176575052,0.1239908350088693,0.9085351176575052,0.11541813019440438
76.9,2161.0,47.0,0.0,25.15,33.0,34.9,0.90714029105671,0.12505067780593543,0.90714029105671,0.12136862154333257
57.6,1689.0,20.0,-7.0,13.95,37.0,31.0,0.912446814198105,0.12101263196948771,0.912446814198105,0.10239535199523574
55.7,1278.0,21.0,1.6,10.17,32.0,28.6,0.919717472028262,0.11390743020701975,0.919717472028262,0.09434675929638799
37.3,852.0,48.0,3.1,4.03,26.0,20.4,0.919717472028262,0.11390743020701975,0.919717472028262,0.09434675929638799
60.0,1352.0,67.0,-1.6,11.69,32.0,29.8,0.919717472028262,0.11390743020701975,0.919717472028262,0.09434675929638799
78.8,1673.0,69.0,-6.2,19.27,39.0,33.3,0.919717472028262,0.11390743020701975,0.919717472028262,0.09434675929638799
100.0,1988.0,70.0,0.8,30.53,45.0,37.6,0.9104109102118014,0.12223391201640547,0.9104109102118014,0.09592858869213491
69.4,2206.0,66.0,-0.8,22.68,49.0,34.1,0.9085351176575052,0.12399083500886962,0.9085351176575052,0.08755142511219409
87.8,2462.0,51.0,-3.1,7.33,47.0,25.9,0.9085351176575052,0.12399083500886962,0.9085351176575052,0.08434467144102953
60.0,1560.0,52.0,3.9,12.81,46.0,30.2,0.90714029105671,0.12505067780593676,0.90714029105671,0.09597475983848267
62.4,1527.0,34.0,-1.6,13.58,47.0,31.0,0.8998696332265531,0.13194373219661298,0.8998696332265531,0.10703340298037971
18.0,1500.0,27.0,4.7,3.54,33.0,20.8,0.8708134425596321,0.16938273040560994,0.8708134425596321,0.1133118319784481
38.4,805.0,40.0,-1.6,4.21,29.0,20.4,0.8673827119725331,0.17133163077743319,0.8673827119725331,0.13004583445128517
56.9,1453.0,47.0,-0.8,12.1,34.0,30.2,0.8673827119725331,0.17133163077743319,0.8673827119725331,0.13064004391909212
58.8,1752.0,41.0,-3.9,15.75,39.0,31.8,0.8740840617147234,0.16024169478704414,0.8740840617147234,0.14171752425787465
53.7,1362.0,51.0,-1.6,10.52,46.0,29.0,0.8558287327312638,0.17985152747158006,0.8558287327312638,0.1462470605257307
62.0,1607.0,21.0,2.3,14.72,50.0,31.4,0.8682458022708083,0.1632115054287506,0.8682458022708083,0.16505051262616036
35.7,894.0,64.0,-5.5,4.19,41.0,19.6,0.8779239889577816,0.1558908824211395,0.8779239889577816,0.1504105203376144
84.7,2111.0,51.0,-0.8,28.0,46.0,36.5,0.8808124837680988,0.15267062101696763,0.8808124837680988,0.14810082739748465
87.5,1600.0,49.0,-3.9,21.01,51.0,34.1,0.8827495461456756,0.14616280397117856,0.8827495461456756,0.17932474746126145
17.6,1675.0,60.0,3.1,4.54,49.0,22.0,0.8918959965301287,0.13787989514449578,0.8918959965301287,0.15853652473743626
37.3,810.0,38.0,-3.9,4.2,0.0,20.4,0.8855872706069738,0.14163337223460246,0.8855872706069738,0.1660728585802172
53.3,812.0,51.0,7.0,5.48,2.0,22.0,0.8855872706069738,0.14163337223460246,0.8855872706069738,0.16607285858021723
64.3,782.0,48.0,-1.6,7.1,12.0,27.1,0.8993991667473134,0.12266265723645459,0.8993991667473134,0.1628152106325873
45.1,865.0,42.0,8.6,5.23,11.0,22.4,0.8993991667473134,0.12266265723645459,0.8993991667473134,0.1628152106325873
54.1,2223.0,44.0,1.6,18.29,19.0,32.5,0.9061888586239694,0.11799519856778563,0.9061888586239694,0.15279460422430083
60.4,1787.0,29.0,3.9,16.06,13.0,32.2,0.9090773534342868,0.11451835045716115,0.9090773534342868,0.14150252320881151
54.9,1429.0,24.0,0.0,10.62,19.0,29.4,0.9123479725893779,0.11165577899631905,0.9123479725893779,0.1324063183533026
17.6,1399.0,42.0,4.7,3.42,23.0,20.0,0.9099404437325617,0.11285068445782222,0.9099404437325617,0.143453170869557
54.1,2187.0,19.0,0.0,17.78,29.0,32.5,0.9055582807127222,0.1164144011213454,0.9055582807127222,0.1499501780024254
36.5,863.0,33.0,3.1,4.29,28.0,20.4,0.9026697859024048,0.11986887234383625,0.9026697859024048,0.15634185360959094
42.0,1465.0,58.0,-3.9,9.64,37.0,29.0,0.9026697859024048,0.11986887234383625,0.9026697859024048,0.15333180316654163
85.9,2012.0,69.0,0.8,26.51,53.0,35.7,0.9051761563679481,0.11809758847672167,0.9051761563679481,0.1632005403763371
47.8,1736.0,20.0,-3.9,16.07,57.0,31.8,0.9066698245774705,0.1156992609645902,0.9066698245774705,0.15210791713225263
18.4,1724.0,31.0,3.9,4.77,47.0,22.4,0.9066698245774705,0.1156992609645902,0.9066698245774705,0.15686842556704436
38.0,784.0,39.0,-0.8,4.23,42.0,20.4,0.9066698245774705,0.1156992609645902,0.9066698245774705,0.15686842556704436
53.7,2331.0,26.0,-6.2,18.54,46.0,32.5,0.8905011699293336,0.13731666045168545,0.8905011699293336,0.15151780744790683
46.7,2156.0,44.0,-0.8,16.67,46.0,32.2,0.8923769624836299,0.13563286493806062,0.8923769624836299,0.1470951247957626
18.4,1128.0,32.0,0.0,3.33,37.0,17.6,0.9061888586239694,0.11639258088098718,0.9061888586239694,0.15485087229354355
40.0,787.0,33.0,-3.1,4.18,24.0,20.4,0.9080646511782656,0.114625780047097,0.9080646511782656,0.14625379129026728
60.8,1983.0,73.0,-3.9,18.08,16.0,31.4,0.9019055372128568,0.12090797184619785,0.9019055372128568,0.1537990805372501
98.0,2795.0,78.0,0.0,43.19,41.0,39.6,0.8927590868284037,0.13627047219591124,0.8927590868284037,0.13617347753215153
94.1,2154.0,84.0,-6.2,31.7,53.0,37.3,0.8979054985377911,0.1250270844005866,0.8979054985377911,0.152867835433045
71.0,2523.0,72.0,-3.1,28.0,58.0,34.9,0.8840936023974516,0.14392312147172026,0.8840936023974516,0.15266732130426297
93.3,1993.0,42.0,-6.2,27.98,61.0,36.5,0.8661479968037457,0.16392839597011188,0.8661479968037457,0.16528007301750808
19.6,2017.0,21.0,0.0,5.15,53.0,23.1,0.8581907128980254,0.16824888425107026,0.8581907128980254,0.1830204589911074
85.5,1825.0,67.0,8.6,23.83,59.0,34.9,0.8593022567627737,0.1676535948030974,0.8593022567627737,0.18074495042414798
58.8,1949.0,18.0,0.0,13.64,51.0,30.6,0.8560316376076823,0.17008793165738856,0.8560316376076823,0.17542638305751748
36.1,1641.0,63.0,5.5,15.02,47.0,31.8,0.8698435337480219,0.1523485888918439,0.8698435337480219,0.1691974305762798
63.1,1579.0,68.0,3.1,15.75,51.0,32.2,0.8774963159229529,0.139893643092623,0.8774963159229529,0.17817981865163937
100.0,2007.0,90.0,2.3,33.35,68.0,39.6,0.8807669350780443,0.13725382887106669,0.8807669350780443,0.17034168420358975
19.6,2467.0,34.0,1.6,7.22,72.0,25.9,0.8836554298883618,0.133958741967805,0.8836554298883618,0.1718357935575326
37.6,2383.0,19.0,0.0,12.55,68.0,30.2,0.8817796373340655,0.1356239940235732,0.8817796373340655,0.1648309371764242
32.5,2008.0,47.0,-2.3,12.25,62.0,30.2,0.8751956055794717,0.1388235336580434,0.8751956055794717,0.18258860318824546
82.0,2105.0,86.0,-3.1,28.04,68.0,36.1,0.8803848107332704,0.1366227854361104,0.8803848107332704,0.17707138986438567
76.5,2301.0,68.0,-1.6,24.55,70.0,34.5,0.8803848107332704,0.1366227854361101,0.8803848107332704,0.17109905223207542
80.8,2327.0,20.0,0.0,23.54,66.0,33.3,0.8742256967678617,0.14250997965390047,0.8742256967678617,0.17524059569698403
22.0,1046.0,32.0,10.9,3.04,50.0,18.8,0.8484632862456251,0.16509164874421053,0.8484632862456251,0.2218052361044392
40.8,789.0,33.0,-5.5,4.23,41.0,20.4,0.8362293474960278,0.17244049253048227,0.8362293474960278,0.24022905327256006
48.6,1655.0,42.0,3.1,11.7,8.0,28.6,0.8362293474960278,0.17244049253048196,0.8362293474960278,0.25784272301632755
36.5,1457.0,34.0,3.9,4.61,2.0,21.6,0.848463286245625,0.16509164874420929,0.848463286245625,0.24569674032446376
36.9,826.0,61.0,-1.6,4.51,5.0,20.4,0.8495748301103732,0.16450392713125103,0.8495748301103732,0.24076059292213756
69.8,1315.0,46.0,-9.4,13.46,18.0,30.6,0.8723071107691545,0.1398268177133932,0.8723071107691545,0.21514410754035088
77.3,1853.0,76.0,4.7,20.84,34.0,34.9,0.8675428234045408,0.1446581852333405,0.8675428234045408,0.22200259003611417
60.0,2370.0,85.0,-3.1,27.65,44.0,36.5,0.8737019373699495,0.13884628649448014,0.8737019373699495,0.20697993793529643
100.0,2368.0,24.0,-6.2,42.71,56.0,43.5,0.878084100389789,0.13556010590384207,0.878084100389789,0.19828854855737713
65.9,1845.0,54.0,-3.9,16.06,66.0,31.8,0.8894324195089965,0.1272951139808058,0.8894324195089965,0.18440370164058634
69.0,1836.0,55.0,-4.7,18.71,71.0,32.5,0.907930980399965,0.10565656129828384,0.907930980399965,0.17369936269458042
68.6,1980.0,52.0,-3.1,20.36,76.0,33.3,0.91822380381874,0.09698481895087877,0.91822380381874,0.16018173581528733
32.9,2061.0,18.0,0.0,6.44,70.0,22.7,0.9250134956953959,0.09199230949181171,0.9250134956953959,0.15097671299318777
34.1,894.0,33.0,-5.5,3.87,62.0,19.6,0.9221250008850783,0.0956133097889236,0.9221250008850783,0.15083555539129567
46.7,916.0,46.0,3.9,6.98,56.0,26.7,0.9240007934393746,0.09376484106441502,0.9240007934393746,0.15276086220432322
60.0,1912.0,52.0,-5.5,17.0,59.0,32.2,0.9258765859936706,0.09190807758452216,0.9258765859936706,0.14983228890612182
51.4,1987.0,50.0,-3.1,15.01,60.0,31.4,0.9134595164541263,0.110927352342254,0.9134595164541263,0.1472662473281925
52.5,2103.0,19.0,0.0,16.36,62.0,31.8,0.9211122986290571,0.09737569330512888,0.9211122986290571,0.156842844871359
17.3,1653.0,30.0,10.2,3.74,27.0,20.4,0.9134595164541263,0.110927352342254,0.9134595164541263,0.15453315193122927
39.6,903.0,64.0,4.7,5.77,30.0,26.3,0.9086952290895127,0.1162092597101802,0.9086952290895127,0.15976237516876549
81.2,1679.0,66.0,0.0,20.14,42.0,33.7,0.9075836852247643,0.11692600893664014,0.9075836852247643,0.16358879934425102
50.2,1405.0,55.0,3.9,10.45,46.0,29.0,0.91657002417721,0.10892369240025938,0.91657002417721,0.14482518104485798
61.6,1617.0,39.0,-3.1,14.88,56.0,31.4,0.9165700241772101,0.10892369240025904,0.9165700241772101,0.14890716371189375
46.7,1932.0,45.0,3.1,13.21,61.0,30.6,0.9136815293668926,0.1124529024650698,0.9136815293668926,0.1482068062089742
31.0,1943.0,32.0,7.0,5.38,60.0,22.7,0.9104109102118014,0.11531799111732154,0.9104109102118014,0.14804408308304637
34.5,809.0,35.0,3.9,3.95,53.0,20.0,0.9132994050221187,0.11181301029925982,0.9132994050221187,0.1427243396998673
38.8,798.0,32.0,1.6,4.02,34.0,20.4,0.9104721800350819,0.11343926824969588,0.9104721800350819,0.14762956919471387
32.9,800.0,38.0,2.3,3.88,0.0,20.4,0.9007939933481085,0.12161143457534862,0.9007939933481085,0.1644730713409171
58.0,1004.0,42.0,3.1,8.69,11.0,27.8,0.9104721800350819,0.11343926824969588,0.9104721800350819,0.14542605933705657
16.5,1549.0,41.0,-0.8,3.01,18.0,24.3,0.9177428378652388,0.10629300516339167,0.9177428378652388,0.1346119053487297
48.6,1755.0,20.0,0.8,12.7,22.0,30.2,0.9177428378652388,0.10629300516339132,0.9177428378652388,0.13160185490568044
36.9,809.0,32.0,3.1,4.07,4.0,20.4,0.9100900556903079,0.1197143631861781,0.9100900556903079,0.12734500074569294
40.4,789.0,33.0,1.6,4.38,0.0,20.8,0.9039309417248993,0.12597970165938566,0.9039309417248993,0.13263752296630063
40.0,793.0,38.0,2.3,4.39,1.0,20.8,0.9058067342791956,0.12423838961313025,0.9058067342791956,0.12938306798149268
74.1,795.0,26.0,-10.2,8.35,14.0,28.2,0.9058067342791956,0.12423838961312958,0.9058067342791956,0.12743590676163497
52.2,1798.0,19.0,-4.7,13.72,23.0,29.4,0.9100287858670275,0.12159186863601638,0.9100287858670275,0.11768808083355403
32.5,867.0,33.0,-6.2,4.39,7.0,20.8,0.9114236124678226,0.12052213326262907,0.9114236124678226,0.11765410073136662
36.9,786.0,35.0,1.6,4.1,0.0,20.4,0.9161878998324361,0.11524335045624362,0.9161878998324361,0.10958065554293783
45.1,827.0,52.0,-2.3,4.93,5.0,22.0,0.9161878998324361,0.11524335045624362,0.9161878998324361,0.10958065554293783
63.9,1274.0,21.0,4.7,11.39,22.0,30.2,0.9161878998324361,0.11524335045624362,0.9161878998324361,0.11044988300474418
54.1,1899.0,20.0,0.8,14.76,25.0,31.4,0.9136815293668926,0.11705197000253943,0.9136815293668926,0.1080357332969724
42.4,805.0,36.0,0.0,4.7,0.0,21.6,0.9118057368125966,0.11882766440390954,0.9118057368125966,0.11423070567602268
80.0,1939.0,37.0,3.1,23.25,37.0,34.9,0.9223470137978449,0.10179181809016137,0.9223470137978449,0.11823121119821056
64.3,1825.0,71.0,-2.3,16.26,44.0,32.2,0.9223470137978449,0.10179181809016137,0.9223470137978449,0.11823121119821056
23.5,1872.0,56.0,-3.1,7.11,49.0,29.8,0.9218765473186051,0.10937577916777634,0.9218765473186051,0.09568743188268315
71.0,1698.0,48.0,-8.6,17.64,54.0,32.5,0.9262587103384449,0.10569462020985561,0.9262587103384449,0.08313467938684325
18.4,1758.0,19.0,0.0,4.7,44.0,22.4,0.9320356999590794,0.09376184359507952,0.9320356999590794,0.09765944559212188
39.6,805.0,34.0,-0.8,4.25,30.0,20.4,0.9272714125944658,0.09926283075908665,0.9272714125944658,0.10424784709906924
42.4,856.0,60.0,3.9,4.89,34.0,23.9,0.9225071252298525,0.10470236510002982,0.9225071252298525,0.11576256286129859
100.0,1174.0,99.0,-0.8,19.47,39.0,52.9,0.9243829177841485,0.10287145228882226,0.9243829177841485,0.10435403018154173
19.2,2008.0,27.0,0.0,5.61,55.0,23.5,0.926889288249692,0.1009957907384112,0.926889288249692,0.10245170299130828
100.0,1397.0,54.0,2.3,21.64,44.0,36.5,0.9316535756143054,0.0955063858325725,0.9316535756143054,0.09480041226116931
13.7,1413.0,32.0,-1.6,3.3,33.0,20.4,0.9364178629789192,0.08995552810366948,0.9364178629789192,0.08477980585288286
34.9,808.0,33.0,-2.3,3.96,13.0,20.0,0.9364178629789192,0.08995552810366948,0.9364178629789192,0.07892277891565147
41.2,789.0,98.0,-1.6,4.52,5.0,20.8,0.9302587490135104,0.09664545907657408,0.9302587490135104,0.09072492232262175
63.1,1405.0,49.0,5.5,13.54,18.0,31.4,0.9283829564592143,0.09850323611038554,0.9283829564592143,0.09116893118774172
67.1,1712.0,21.0,-7.0,17.16,27.0,32.5,0.9389242334444624,0.08088121410979796,0.9389242334444624,0.09567309098473387
22.4,1048.0,34.0,-3.1,2.69,23.0,18.8,0.9364178629789192,0.08284204583296077,0.9364178629789192,0.0944041666498377
37.3,780.0,32.0,-3.9,4.14,15.0,20.4,0.9364178629789192,0.08284204583296077,0.9364178629789192,0.0944041666498377
41.6,805.0,50.0,3.1,4.64,5.0,21.2,0.9320356999590796,0.08668165035075678,0.9320356999590796,0.1044027370519777
37.6,806.0,36.0,-0.8,5.31,12.0,23.1,0.9214944229738314,0.10409386665595297,0.9214944229738314,0.10521832063816458
46.7,2318.0,32.0,5.5,7.4,20.0,25.9,0.9186059281635139,0.10766092173180665,0.9186059281635139,0.10947517479815205
36.5,1720.0,24.0,1.6,9.38,23.0,27.8,0.9211122986290574,0.10581351095248633,0.9211122986290574,0.10441198432375548
18.0,1217.0,32.0,-3.9,3.47,19.0,18.8,0.9258765859936711,0.10038953832302455,0.9258765859936711,0.09370380914691817
37.3,801.0,34.0,-4.7,4.1,10.0,20.4,0.9272714125944662,0.09926283075908807,0.9272714125944662,0.09813438691222678
41.6,784.0,58.0,-2.3,4.32,8.0,20.8,0.9247650421289227,0.10114417722239837,0.9247650421289227,0.10600905173477049
72.9,2104.0,61.0,3.1,24.7,23.0,34.9,0.9247650421289227,0.10114417722239837,0.9247650421289227,0.10520251114937848
41.6,846.0,34.0,3.9,4.46,18.0,20.4,0.9200007547643091,0.10655647242425606,0.9200007547643091,0.11699540728457097
42.4,812.0,37.0,-2.3,4.64,1.0,21.2,0.9086952290895128,0.1245333312175235,0.9086952290895128,0.11179434617382755
79.6,703.0,21.0,3.1,9.86,14.0,30.2,0.9033887059481177,0.12852830125440073,0.9033887059481177,0.12394594436000153
72.5,1396.0,62.0,-3.9,15.64,28.0,32.9,0.9033887059481177,0.12852830125440073,0.9033887059481177,0.12566142783232434
43.1,1662.0,53.0,3.9,12.68,30.0,30.6,0.8961180481179606,0.13535628892955381,0.8961180481179606,0.13023485446699565
50.6,1483.0,20.0,-3.9,11.15,26.0,29.4,0.9134595164541265,0.11929506694074121,0.9134595164541265,0.10360637298850275
17.3,1251.0,31.0,9.4,3.51,22.0,20.0,0.9159658869196697,0.11749319617057895,0.9159658869196697,0.10522791873288173
41.2,880.0,30.0,1.6,4.62,3.0,20.4,0.9159658869196697,0.11749319617057895,0.9159658869196697,0.10654425549862688
37.6,781.0,35.0,0.8,4.31,0.0,21.2,0.9098067729542613,0.12382466041154562,0.9098067729542613,0.11992374553044528
45.1,1557.0,33.0,0.8,3.67,7.0,21.2,0.9086952290895128,0.12453333121752315,0.9086952290895128,0.12789171317083942
48.6,1566.0,56.0,6.2,10.56,18.0,28.6,0.8962781595499684,0.14270256583401167,0.8962781595499684,0.13133298374463995
23.1,1840.0,26.0,-1.6,4.96,26.0,22.7,0.8841819445319173,0.15241977294894016,0.8841819445319173,0.15161357274546589
34.9,803.0,35.0,3.9,3.94,22.0,20.4,0.8769112867017602,0.15886031253484506,0.8769112867017602,0.16011803379366302
50.2,765.0,60.0,9.4,5.28,7.0,23.5,0.8679249477493147,0.16590625267864273,0.8679249477493147,0.16824216532669797
58.8,1622.0,63.0,3.1,15.36,18.0,32.2,0.8679249477493147,0.16590625267864303,0.8679249477493147,0.16979308093522405
82.7,1942.0,36.0,1.6,25.41,31.0,35.3,0.870431318214858,0.16436200382329938,0.870431318214858,0.15954910043453283
53.3,1557.0,33.0,-1.6,12.01,35.0,30.2,0.8837998201871433,0.15404530222832308,0.8837998201871433,0.13076681745222696
49.4,1773.0,28.0,1.6,14.82,36.0,31.4,0.8928474289628692,0.14484935787792463,0.8928474289628692,0.09595747979369702
38.8,810.0,62.0,3.1,4.54,39.0,20.8,0.8962781595499684,0.14270256583401264,0.8962781595499684,0.09016747562920986
