ENGINE_LOAD,ENGINE_RPM,INTAKE_MANIFOLD_PRESSURE,Short Term Fuel Trim Bank 1,MAF,SPEED,THROTTLE_POS,mv_entropy,mv_complexity,mv_fisher,mv_shannon
18.8,1675.0,57.0,2.3,9.88,47.0,28.2,0.9378126895797145,0.08639350356062989,0.9378126895797145,0.06254714001542312
65.1,1590.0,53.0,-7.0,15.28,51.0,31.8,0.9378126895797145,0.08639350356062954,0.9378126895797145,0.06716652589568262
16.1,1931.0,19.0,0.0,4.97,58.0,23.1,0.9349241947693968,0.09008991594126851,0.9349241947693968,0.06893881562258863
17.3,1496.0,27.0,6.2,3.74,26.0,20.8,0.9349241947693968,0.0900899159412675,0.9349241947693968,0.06485683295555286
88.6,1325.0,54.0,-5.5,15.77,32.0,32.2,0.9396884821340106,0.08448865455694454,0.9396884821340106,0.06316602037349475
62.4,1675.0,52.0,-8.6,15.53,39.0,31.8,0.9415642746883066,0.08257551079787459,0.9415642746883066,0.060690498941208225
39.6,1989.0,31.0,0.0,11.17,41.0,29.4,0.9477233886537155,0.07569736612024407,0.9477233886537155,0.05085728654911428
54.1,2282.0,49.0,-1.6,18.75,48.0,32.9,0.952487676018329,0.06993500595250157,0.952487676018329,0.041652263727014714
59.2,2388.0,37.0,-4.7,20.97,50.0,33.3,0.9495991812080116,0.0737476270448226,0.9495991812080116,0.051228861270181225
36.1,2444.0,53.0,3.1,13.24,49.0,30.6,0.9477233886537155,0.07569736612024372,0.9477233886537155,0.05697078178331664
60.4,1319.0,51.0,4.7,11.14,50.0,29.8,0.9458475960994192,0.07763881044028191,0.9458475960994192,0.055642500921530565
44.3,1349.0,21.0,0.0,8.02,46.0,25.1,0.9477233886537155,0.07569736612024372,0.9477233886537155,0.05778636536950354
20.4,1138.0,30.0,3.9,3.57,23.0,18.8,0.9429591012891018,0.08139827346492079,0.9429591012891018,0.07319540357144823
100.0,1671.0,73.0,0.0,28.68,44.0,39.2,0.9320356999590796,0.10084203683940297,0.9320356999590796,0.062101990181114466
59.6,2219.0,78.0,-0.8,6.66,48.0,23.5,0.9334305265598746,0.099706518705811,0.9334305265598746,0.06471544418989278
78.8,1691.0,65.0,2.3,19.39,50.0,33.3,0.9410833087348055,0.08572901366848928,0.9410833087348055,0.0753549309562509
17.3,1577.0,24.0,3.9,4.14,35.0,20.8,0.9410833087348055,0.08572901366848928,0.9410833087348055,0.0731732528337572
74.9,1260.0,43.0,6.2,14.88,48.0,31.8,0.9381948139244882,0.08944225229610872,0.9381948139244882,0.0701632023907079
43.1,1682.0,19.0,0.0,5.29,54.0,21.6,0.9429591012891018,0.08381500829262578,0.9429591012891018,0.07079299861636133
17.3,1518.0,20.0,3.9,3.53,30.0,21.2,0.9415642746883066,0.08498867078758206,0.9415642746883066,0.07273053840822422
36.9,831.0,46.0,7.0,4.2,27.0,20.4,0.9429591012891018,0.08381500829262717,0.9429591012891018,0.07297467673885503
89.8,1482.0,70.0,0.8,21.43,41.0,34.9,0.9477233886537154,0.07812631146607989,0.9477233886537154,0.05931609652865273
76.9,2146.0,53.0,3.1,23.69,45.0,34.1,0.9477233886537154,0.07812631146608023,0.9477233886537154,0.0565046221805056
60.0,1519.0,75.0,-8.6,18.77,48.0,32.9,0.9371821116684671,0.09596303320652637,0.9371821116684671,0.05988624734462184
17.6,1630.0,20.0,0.0,4.3,45.0,21.6,0.9371821116684671,0.09596303320652604,0.9371821116684671,0.05925645111896841
19.6,1246.0,52.0,10.2,3.52,18.0,19.2,0.9353063191141711,0.09783892333386068,0.9353063191141711,0.06358386655622197
100.0,1414.0,82.0,0.0,24.99,43.0,40.8,0.9353063191141711,0.09783892333386068,0.9353063191141711,0.06208975720227913
98.0,2288.0,45.0,-7.0,33.33,52.0,37.6,0.9353063191141711,0.09783892333386068,0.9353063191141711,0.058893919398696364
69.4,1777.0,67.0,-3.9,17.28,57.0,32.5,0.9334305265598748,0.09970651870581138,0.9334305265598748,0.06835529085859554
80.0,1948.0,65.0,-5.5,23.57,61.0,34.5,0.9334305265598748,0.09970651870581068,0.9334305265598748,0.06984940021253838
54.1,1939.0,49.0,5.5,15.7,60.0,31.8,0.9353063191141708,0.09783892333385998,0.9353063191141708,0.07110899266384524
58.4,2012.0,48.0,0.8,17.31,64.0,32.2,0.9381948139244883,0.09416470883469245,0.9381948139244883,0.06479879420152762
56.9,2128.0,40.0,0.0,16.85,65.0,31.8,0.9381948139244882,0.09416470883469312,0.9381948139244882,0.07144681844649274
19.2,1187.0,28.0,10.9,3.55,19.0,18.4,0.9320356999590794,0.10084203683940329,0.9320356999590794,0.08713705777581805
40.4,1678.0,23.0,7.0,11.26,26.0,29.4,0.9334305265598746,0.09970651870581135,0.9334305265598746,0.0767665618296718
60.8,1403.0,57.0,-1.6,14.21,33.0,31.8,0.9439718035451229,0.08199129031404596,0.9439718035451229,0.07800432254581506
70.2,1655.0,38.0,-3.1,17.01,36.0,32.5,0.9439718035451229,0.08199129031404596,0.9439718035451229,0.07932168754001934
28.2,1719.0,59.0,5.5,7.05,35.0,25.5,0.9407011843900317,0.08508355440591461,0.9407011843900317,0.08836108614094501
54.5,1797.0,21.0,0.0,10.69,25.0,28.2,0.935936897025418,0.09068879524354946,0.935936897025418,0.09436839829267493
20.8,1067.0,77.0,-1.6,2.95,23.0,18.4,0.9326662778703266,0.09371938853784942,0.9326662778703266,0.10362917101198055
83.5,1289.0,50.0,-0.8,15.86,33.0,32.2,0.935936897025418,0.09068879524354981,0.935936897025418,0.10247555737216323
51.0,1741.0,24.0,-3.9,12.8,39.0,30.2,0.9502297591192589,0.06890567914709574,0.9502297591192589,0.10393185305158534
18.8,1891.0,20.0,0.0,5.28,38.0,23.1,0.9502297591192589,0.06890567914709574,0.9502297591192589,0.10950794507256398
20.4,879.0,32.0,12.5,3.83,12.0,20.4,0.951723427328781,0.061501373642928604,0.951723427328781,0.08066311487755527
60.8,1552.0,51.0,-3.9,14.29,18.0,31.8,0.9411821503435328,0.07960572408667727,0.9411821503435328,0.10779448793742638
20.4,1961.0,21.0,-1.6,11.16,15.0,29.0,0.9440706451538501,0.07584876175642435,0.9440706451538501,0.09011073131477156
20.4,1257.0,26.0,4.7,3.95,19.0,22.4,0.9367999873236932,0.08348396800783141,0.9367999873236932,0.09793774562425646
35.3,1733.0,33.0,0.0,10.53,25.0,29.4,0.9488349325184637,0.07011219567484081,0.9488349325184637,0.09342293617081036
19.6,1203.0,33.0,11.7,3.83,14.0,20.0,0.9364178629789194,0.08995552810366984,0.9364178629789194,0.0888620547310465
0.0,0.0,100.0,0.0,0.0,0.0,29.4,0.9454654717546452,0.07223464846927836,0.9454654717546452,0.0904034795283335
47.5,873.0,39.0,3.9,5.79,4.0,23.9,0.9487360909097364,0.06907934603767941,0.9487360909097364,0.08195829039521477
43.9,747.0,39.0,-4.7,4.54,11.0,21.6,0.9453053603226376,0.07168079439701175,0.9453053603226376,0.08968759562173609
76.5,993.0,98.0,0.0,11.63,20.0,30.6,0.9405410729580239,0.0773853770174911,0.9405410729580239,0.09694545722397796
61.2,1045.0,48.0,-2.3,9.18,22.0,27.8,0.9372704538029327,0.08048030791453388,0.9372704538029327,0.10218105353083104
83.1,1143.0,75.0,-5.5,13.93,23.0,32.2,0.9267291768176844,0.09807222795762922,0.9267291768176844,0.0976768937338389
45.5,1173.0,82.0,6.2,1.98,17.0,17.3,0.9209521871970497,0.1099031148267935,0.9209521871970497,0.08942857705245844
95.7,1608.0,84.0,-6.2,22.64,28.0,35.7,0.9209521871970497,0.1099031148267935,0.9209521871970497,0.08942857705245844
100.0,2645.0,66.0,3.1,40.81,31.0,39.2,0.9070414494479829,0.1309469014934544,0.9070414494479829,0.08988617171663825
85.5,1570.0,70.0,-6.2,19.49,36.0,33.7,0.9008823354825743,0.13710938128989014,0.9008823354825743,0.10397623826871966
88.6,1871.0,74.0,-0.8,24.66,45.0,35.3,0.9037708302928917,0.13371852506935467,0.9037708302928917,0.09718482587253002
89.0,2404.0,32.0,3.1,6.83,49.0,25.5,0.9072015608799907,0.13148980576269798,0.9072015608799907,0.09472194895229702
18.4,1609.0,20.0,0.0,4.32,40.0,22.0,0.9072015608799907,0.13148980576269761,0.9072015608799907,0.09596875266923516
22.7,943.0,43.0,12.5,3.16,25.0,21.6,0.9058067342791956,0.1325360011627445,0.9058067342791956,0.1007603401109683
96.5,1201.0,85.0,0.0,18.13,22.0,34.5,0.9029182394688782,0.13594021766749698,0.9029182394688782,0.11205242112645758
26.7,1194.0,65.0,-2.3,1.97,16.0,18.8,0.9047940320231744,0.13422213066970212,0.9047940320231744,0.10304700262771932
98.4,1615.0,21.0,4.7,23.83,25.0,35.7,0.9153353090084225,0.11751623326860329,0.9153353090084225,0.10800421429062634
30.2,894.0,44.0,7.8,3.92,16.0,19.2,0.9291472051487623,0.09740928652206798,0.9291472051487623,0.1090421664124254
49.8,1441.0,20.0,6.2,10.47,20.0,29.4,0.9316535756143057,0.09550638583257287,0.9316535756143057,0.10671995094905479
44.7,865.0,35.0,-0.8,4.74,16.0,21.2,0.9316535756143055,0.09550638583257284,0.9316535756143055,0.09883416598794642
40.0,797.0,32.0,-2.3,4.39,2.0,20.8,0.9243829177841486,0.10287145228882126,0.9243829177841486,0.10485400066291717
38.8,796.0,33.0,-4.7,4.13,0.0,20.4,0.927271412594466,0.09926283075908703,0.927271412594466,0.10051566935808179
43.1,827.0,35.0,-8.6,4.55,13.0,21.2,0.9301599074047834,0.0956297245025275,0.9301599074047834,0.10051566935808179
37.3,821.0,29.0,-2.3,4.27,20.0,20.4,0.9320356999590794,0.09376184359507952,0.9320356999590794,0.101156381451317
41.2,775.0,34.0,-7.0,4.61,18.0,21.2,0.942576976944328,0.07600890637562145,0.942576976944328,0.10515688697350489
40.4,1535.0,36.0,0.8,8.77,23.0,27.5,0.942576976944328,0.07600890637562145,0.942576976944328,0.10284719403337511
39.2,1965.0,33.0,-7.0,11.46,27.0,29.8,0.942576976944328,0.07600890637562145,0.942576976944328,0.10090003281351742
37.3,2336.0,20.0,-5.5,12.74,28.0,30.6,0.9364178629789194,0.08284204583296044,0.9364178629789194,0.1108501625563493
27.1,2245.0,31.0,7.0,9.32,27.0,27.8,0.9353063191141711,0.08362884644033344,0.9353063191141711,0.10964889840347321
45.1,2377.0,39.0,-1.6,15.93,33.0,31.8,0.9299997959727758,0.08801568400292223,0.9299997959727758,0.11320535309268275
20.0,2323.0,53.0,-0.8,6.03,36.0,25.9,0.9320356999590794,0.08668165035075608,0.9320356999590794,0.11410556115780486
67.5,1903.0,57.0,-4.7,18.96,44.0,33.3,0.9381948139244883,0.07991074713837774,0.9381948139244883,0.10556691573643744
67.1,2264.0,55.0,3.1,22.5,51.0,34.1,0.9393063577892363,0.07911650190019202,0.9393063577892363,0.10615865954374921
63.9,2598.0,53.0,-2.3,24.48,58.0,34.5,0.9358756272021376,0.08165034060445377,0.9358756272021376,0.10678654093475735
61.2,2955.0,49.0,5.5,26.94,67.0,35.3,0.9114236124678226,0.12052213326262907,0.9114236124678226,0.10816235656464222
39.6,2383.0,38.0,0.8,14.23,72.0,31.0,0.9033887059481177,0.12852830125439907,0.9033887059481177,0.12659496515433977
42.4,2388.0,20.0,3.1,15.38,66.0,31.4,0.9001180867930265,0.1312936616025687,0.9001180867930265,0.13320830376267967
19.2,1316.0,27.0,10.9,3.57,17.0,19.6,0.9005002111378003,0.12962603654179936,0.9005002111378003,0.11173763634856358
45.9,1243.0,56.0,7.8,10.23,24.0,29.8,0.8943410971723917,0.1357398901280132,0.8943410971723917,0.11587917981347216
63.9,2173.0,50.0,-0.8,20.5,35.0,33.3,0.8943410971723917,0.1357398901280132,0.8943410971723917,0.12083639147637917
23.1,2900.0,44.0,6.2,7.76,38.0,25.9,0.9005002111378005,0.12962603654179938,0.9005002111378005,0.10147768228601162
55.7,1948.0,47.0,-8.6,16.47,43.0,31.8,0.9052644985024141,0.12447351057488905,0.9052644985024141,0.08818163379608136
54.1,2171.0,46.0,-7.8,17.4,47.0,32.5,0.9052644985024141,0.12447351057488905,0.9052644985024141,0.08818163379608136
55.3,2322.0,47.0,-1.6,19.31,50.0,32.9,0.9005002111378005,0.12962603654179974,0.9005002111378005,0.0966862991152614
19.2,2438.0,19.0,0.0,6.8,32.0,25.5,0.893771789084425,0.14209044236442783,0.893771789084425,0.09666009282780788
18.8,1210.0,45.0,10.9,3.37,20.0,18.0,0.8928474289628696,0.1425610555809839,0.8928474289628696,0.09949445687251479
60.8,1785.0,58.0,-2.3,17.32,28.0,32.5,0.9010424469145821,0.1353407043846532,0.9010424469145821,0.08380138071772968
67.1,2468.0,53.0,-7.8,24.5,33.0,34.5,0.8977718277594907,0.13807170414687264,0.8977718277594907,0.08574590705346921
21.2,3234.0,22.0,0.0,9.22,25.0,27.8,0.912535156332571,0.11746677198520139,0.912535156332571,0.08080336095414727
57.3,2041.0,55.0,6.2,18.94,32.0,32.9,0.9096466615222537,0.12095032136202293,0.9096466615222537,0.09848711757680213
58.4,2952.0,34.0,-3.9,27.06,44.0,35.3,0.9048823741576401,0.12615271789382815,0.9048823741576401,0.1159741709713417
24.7,3720.0,20.0,0.0,14.11,46.0,31.0,0.9048823741576401,0.12615271789382781,0.9048823741576401,0.11983759600343208
23.1,2431.0,21.0,6.2,8.52,50.0,27.5,0.9023760036920968,0.12790090134732324,0.9023760036920968,0.12059616906405285
18.4,2371.0,20.0,0.0,6.8,40.0,25.5,0.9042517962463928,0.12616747139746481,0.9042517962463928,0.11828647612392308
31.8,848.0,29.0,1.6,3.25,14.0,18.8,0.9067581667119363,0.12440938601201817,0.9067581667119363,0.11955540045881925
46.7,1389.0,45.0,2.3,9.58,25.0,28.2,0.9067581667119363,0.12440938601201817,0.9067581667119363,0.11955540045881925
20.4,2540.0,54.0,7.0,7.3,37.0,25.5,0.9067581667119363,0.12440938601201817,0.9067581667119363,0.11955540045881925
66.7,1919.0,57.0,-10.9,19.22,45.0,32.9,0.9066593251032091,0.12341576207498489,0.9066593251032091,0.11780857176842721
64.7,2305.0,54.0,-0.8,22.32,52.0,34.1,0.9024372735153771,0.12603975013833904,0.9024372735153771,0.11929447323991334
63.9,2650.0,50.0,4.7,9.28,57.0,27.5,0.9057078926704683,0.12324579855140794,0.9057078926704683,0.10977723222363674
58.4,1933.0,46.0,0.8,16.62,61.0,32.2,0.9119658482446041,0.11794475057895341,0.9119658482446041,0.09779652608221942
19.6,2034.0,19.0,0.0,5.92,51.0,24.3,0.8981539521042645,0.13730880511775756,0.8981539521042645,0.09229220516628234
42.4,1083.0,36.0,0.8,8.74,40.0,29.0,0.893389664739651,0.14234220142645,0.893389664739651,0.10231281157456884
40.0,2001.0,20.0,-8.6,11.88,34.0,29.8,0.8809725952001064,0.15320313434833013,0.8809725952001064,0.1350529849896856
17.6,1466.0,36.0,4.7,3.54,1.0,20.8,0.8748134812346978,0.15897964952500873,0.8748134812346978,0.138472401156656
37.3,809.0,33.0,-3.1,4.28,0.0,20.0,0.8748134812346978,0.15897964952500873,0.8748134812346978,0.1391394212479034
38.0,789.0,43.0,1.6,4.51,6.0,20.8,0.8748134812346976,0.1589796495250084,0.8748134812346976,0.1374239377755806
41.6,1564.0,35.0,-7.0,11.04,16.0,29.4,0.8719249864243805,0.1621502205693957,0.8719249864243805,0.1376235420989419
37.6,2564.0,49.0,3.1,14.44,22.0,31.4,0.8529666785746534,0.18142308823830922,0.8529666785746534,0.14255485430580248
58.8,1992.0,46.0,-7.0,17.35,31.0,32.5,0.8577309659392669,0.1769046547595778,0.8577309659392669,0.12946745314002844
20.0,1964.0,41.0,4.7,5.66,34.0,31.0,0.8701480354788113,0.1601740113131465,0.8701480354788113,0.14258856819686208
100.0,1235.0,87.0,5.5,20.38,31.0,37.3,0.8766892737889939,0.15508491565029017,0.8766892737889939,0.09627795010899476
99.2,2132.0,77.0,0.8,31.72,48.0,37.6,0.8745650276682246,0.15805481940651875,0.8745650276682246,0.10430861772471753
89.4,2419.0,62.0,-7.0,32.56,53.0,37.3,0.8803420172888593,0.14720526719797328,0.8803420172888593,0.11508632595036183
74.5,2670.0,53.0,-1.6,29.21,59.0,35.7,0.8665301211485197,0.16530137898084707,0.8665301211485197,0.11662849042566896
18.8,2828.0,20.0,0.0,8.08,50.0,26.7,0.8506823210218764,0.18370412230410552,0.8506823210218764,0.12647315344237148
69.8,1858.0,49.0,6.2,19.45,43.0,33.3,0.8445232070564677,0.18898456896814028,0.8445232070564677,0.13999078032166457
19.2,2062.0,44.0,5.5,5.91,38.0,24.3,0.8506823210218764,0.1837041223041049,0.8506823210218764,0.13328910402957578
18.4,1755.0,28.0,0.0,4.5,27.0,22.0,0.8527182250081802,0.1827469866052259,0.8527182250081802,0.12417377967265177
80.0,1393.0,58.0,-5.5,16.7,35.0,32.5,0.8559888441632714,0.1803756213821407,0.8559888441632714,0.12302016603283449
29.4,1774.0,59.0,3.9,11.21,41.0,29.8,0.8665301211485197,0.1653013789808477,0.8665301211485197,0.13481300022788206
71.0,2052.0,58.0,-3.1,21.56,47.0,33.7,0.8712944085131333,0.1605909699040397,0.8712944085131333,0.1264959951360224
68.6,2384.0,54.0,-3.9,24.43,53.0,34.5,0.8640237506829763,0.16683171157597618,0.8640237506829763,0.14457705372738602
52.9,2622.0,30.0,2.3,20.8,54.0,33.3,0.8651352945477245,0.16622760765078887,0.8651352945477245,0.14361788192617175
19.2,2109.0,18.0,9.4,5.61,51.0,23.9,0.8675428234045408,0.16527004953646252,0.8675428234045408,0.14313673380726932
72.5,1282.0,55.0,-5.5,12.78,40.0,31.0,0.8703700483915778,0.1639231326211021,0.8703700483915778,0.14746103692461207
80.0,1394.0,65.0,-0.8,16.22,46.0,32.2,0.8756765715329727,0.16034519667687674,0.8756765715329727,0.14873486183439447
77.6,1593.0,48.0,-4.7,18.24,53.0,32.9,0.877071398133768,0.15939184425145728,0.877071398133768,0.1425178534491977
50.6,1817.0,40.0,-7.8,13.54,58.0,30.6,0.8694186159588371,0.17166938952563737,0.8694186159588371,0.1395078030061484
18.0,1593.0,20.0,0.0,4.17,54.0,22.0,0.8673827119725334,0.17268820245987881,0.8673827119725334,0.14107232606779957
56.1,1453.0,49.0,3.9,11.67,54.0,29.8,0.8698890824380767,0.17116511053178735,0.8698890824380767,0.14793101283454574
52.5,1503.0,20.0,-5.5,9.87,53.0,24.7,0.8837009785784162,0.15307282867473546,0.8837009785784162,0.14744216993980153
18.4,1411.0,49.0,14.8,3.9,50.0,20.8,0.9044119076784004,0.12902594355459904,0.9044119076784004,0.12051242462441789
65.5,1393.0,55.0,1.6,13.16,53.0,30.6,0.9076825268334916,0.12623470627482863,0.9076825268334916,0.12110218050104282
63.5,1470.0,54.0,0.8,13.69,56.0,31.0,0.9076825268334916,0.12623470627482966,0.9076825268334916,0.11144635515920275
47.1,1565.0,38.0,3.9,10.81,58.0,29.4,0.9099404437325617,0.12279541517023373,0.9099404437325617,0.10335980669716278
46.7,1554.0,47.0,3.9,10.99,56.0,29.4,0.9050160449359407,0.12512958406639307,0.9050160449359407,0.11597793101258817
48.2,1534.0,18.0,3.1,10.73,55.0,29.4,0.9093982079557801,0.1216108639025388,0.9093982079557801,0.1113497939991097
17.6,1438.0,45.0,0.0,3.84,48.0,20.8,0.907522415401484,0.1233665524983222,0.907522415401484,0.10423222287047577
54.5,1336.0,20.0,-1.6,10.72,41.0,29.4,0.9056466228471878,0.1251139463387223,0.9056466228471878,0.10617034108953859
16.1,823.0,48.0,3.9,4.42,40.0,20.4,0.9081529933127311,0.12334916440836872,0.9081529933127311,0.1072648991285983
66.3,1366.0,65.0,-3.1,13.55,45.0,31.0,0.9158057754876621,0.1099910360655129,0.9158057754876621,0.11453180373163505
75.3,1570.0,61.0,-8.6,17.17,52.0,32.5,0.9110414881230484,0.11529442844116243,0.9110414881230484,0.1303033736538518
71.4,1774.0,51.0,-3.1,18.92,57.0,32.9,0.9037708302928915,0.12230386394932444,0.9037708302928915,0.1330126179088647
60.8,1912.0,20.0,-7.0,17.2,52.0,32.2,0.9110414881230484,0.11529442844116243,0.9110414881230484,0.1253461619909448
17.3,1563.0,54.0,0.0,3.99,46.0,21.6,0.9048823741576398,0.12159794140064563,0.9048823741576398,0.12665949110118685
68.6,1712.0,56.0,-6.2,17.37,55.0,32.5,0.8924653046180954,0.13971575294648458,0.8924653046180954,0.13480162470009482
66.7,1849.0,57.0,0.0,18.85,58.0,32.9,0.8891946854630041,0.14239521325033574,0.8891946854630041,0.13595523833991213
72.9,1971.0,68.0,1.6,21.87,61.0,34.1,0.8880831415982557,0.14305765658710398,0.8880831415982557,0.13309714170716536
57.6,1933.0,19.0,-3.9,16.21,52.0,31.8,0.8851946467879385,0.146344098440954,0.8851946467879385,0.14117962989638902
80.0,1756.0,70.0,6.2,20.09,54.0,33.7,0.9010424469145817,0.1262698083792192,0.9010424469145817,0.1313349668796865
80.8,1820.0,47.0,3.1,21.67,56.0,34.1,0.9068194365352167,0.12171671190249417,0.9068194365352167,0.11940978393499219
40.0,1795.0,35.0,0.0,8.74,52.0,25.1,0.9129785505006252,0.11539707531272339,0.9129785505006252,0.1045975900849726
18.4,1684.0,46.0,3.1,4.38,53.0,22.0,0.909707931345534,0.11824878381126717,0.909707931345534,0.10806089666491965
52.5,1798.0,45.0,-0.8,13.88,56.0,31.0,0.9140900943653736,0.11467251294683888,0.9140900943653736,0.10396700371306986
18.4,1872.0,18.0,6.2,5.47,52.0,26.3,0.9140900943653736,0.11467251294683888,0.9140900943653736,0.10859739007272266
18.0,1694.0,45.0,5.5,4.47,50.0,22.0,0.9140900943653736,0.11467251294683888,0.9140900943653736,0.10859739007272268
51.0,1644.0,49.0,-3.1,12.6,48.0,30.2,0.9246313713506219,0.09753972172686082,0.9246313713506219,0.11554937965731925
13.7,1605.0,20.0,0.0,3.76,35.0,21.6,0.9384432674909615,0.07689763314272371,0.9384432674909615,0.07846779224280477
21.2,1120.0,53.0,-5.5,3.58,36.0,18.8,0.9315547340055783,0.08980024640608118,0.9315547340055783,0.09634006117917426
58.0,1257.0,34.0,3.1,10.12,40.0,24.7,0.9439718035451231,0.07006888932126165,0.9439718035451231,0.057004530721736085
38.0,1582.0,31.0,-2.3,8.99,52.0,27.5,0.942576976944328,0.07126439197218919,0.942576976944328,0.055161826269520396
40.8,1910.0,20.0,0.8,11.42,58.0,29.8,0.9400706064787846,0.07326012304228283,0.9400706064787846,0.05744853958685604
19.2,1861.0,19.0,0.0,5.32,47.0,23.1,0.9400706064787846,0.07326012304228283,0.9400706064787846,0.05744853958685604
17.6,1584.0,35.0,4.7,4.39,49.0,22.0,0.9371821116684672,0.07700709841629372,0.9371821116684672,0.05575772700479792
42.4,1637.0,50.0,-1.6,10.3,50.0,28.6,0.9444527694986243,0.06931802772734488,0.9444527694986243,0.05648106413051157
57.3,1688.0,48.0,-3.9,14.29,51.0,31.0,0.9430579428978292,0.07051535487885051,0.9430579428978292,0.06531176460669645
18.0,1692.0,20.0,0.0,4.63,34.0,22.0,0.9382936555332154,0.07621046999335955,0.9382936555332154,0.08425337622626737
19.2,956.0,36.0,3.1,2.88,9.0,19.6,0.9324178243038534,0.08732246101546588,0.9324178243038534,0.08979534581422066
40.4,792.0,32.0,2.3,4.52,0.0,20.4,0.9295293294935361,0.09099159086377169,0.9295293294935361,0.09182685838138721
43.9,920.0,45.0,2.3,6.63,6.0,26.3,0.9295293294935361,0.09099159086377169,0.9295293294935361,0.09403036823904451
18.4,2464.0,47.0,-1.6,6.49,23.0,24.7,0.9129172806773449,0.11351335409070844,0.9129172806773449,0.07734777133844525
62.0,2054.0,50.0,-6.2,19.02,32.0,32.9,0.893007540394877,0.13720662512994636,0.893007540394877,0.07837739597745186
59.2,2787.0,46.0,-2.3,24.92,39.0,34.5,0.8990170424025395,0.12885631931706013,0.8990170424025395,0.08915329327645419
52.9,3349.0,56.0,3.1,13.56,42.0,29.8,0.9224458554065721,0.10744303693188904,0.9224458554065721,0.05851697841627284
63.1,2144.0,50.0,-4.7,19.98,47.0,33.3,0.9286049693719807,0.100891775709456,0.9286049693719807,0.04736742925843377
59.6,2378.0,51.0,0.0,21.59,51.0,33.7,0.9286049693719807,0.100891775709456,0.9286049693719807,0.04736742925843377
74.1,2586.0,20.0,1.6,28.96,56.0,35.7,0.9291472051487623,0.10208620141131973,0.9291472051487623,0.06317506337428964
46.7,1866.0,46.0,0.0,16.17,58.0,31.8,0.9262587103384449,0.10569462020985627,0.9262587103384449,0.06565962780737107
59.2,1683.0,66.0,7.0,16.07,53.0,32.5,0.9386757798779894,0.08630059651936876,0.9386757798779894,0.06844704350368036
60.4,1860.0,53.0,-3.1,17.03,58.0,32.2,0.9463285620529203,0.07212676694589741,0.9463285620529203,0.07145709394672965
60.8,1949.0,69.0,-2.3,20.82,63.0,34.1,0.9492170568632375,0.06832383569869886,0.9492170568632375,0.0672002397867422
81.2,2123.0,65.0,-3.1,25.65,68.0,35.3,0.9473412643089415,0.07028338946168093,0.9473412643089415,0.0751675018926985
79.6,2285.0,62.0,-3.9,27.13,73.0,35.7,0.9267291768176844,0.09807222795763057,0.9267291768176844,0.07654036362476906
71.4,2461.0,58.0,2.3,26.53,77.0,34.9,0.9267291768176844,0.09807222795763057,0.9267291768176844,0.07654036362476906
20.0,2317.0,20.0,0.0,6.84,63.0,25.5,0.9267291768176844,0.09807222795763057,0.9267291768176844,0.07654036362476906
40.0,2114.0,80.0,6.2,16.74,67.0,32.5,0.9301599074047834,0.08710902654501777,0.9301599074047834,0.07049134480521563
100.0,2261.0,81.0,2.3,35.29,71.0,38.4,0.8690364916140629,0.160791822418893,0.8690364916140629,0.11700963278936458
91.0,2383.0,21.0,-3.9,10.03,61.0,26.3,0.8690364916140629,0.16079182241889267,0.8690364916140629,0.11807252201255616
19.6,2018.0,66.0,-0.8,6.12,68.0,29.8,0.869036491614063,0.1607918224188933,0.869036491614063,0.126667707477379
77.6,2326.0,20.0,1.6,27.08,72.0,35.3,0.8709122841683592,0.1592133001404932,0.8709122841683592,0.12146609127271332
18.0,1623.0,19.0,0.0,4.3,42.0,22.0,0.8783166127768169,0.15484890417732294,0.8783166127768169,0.1231120698251472
18.8,1367.0,20.0,3.9,3.87,29.0,20.8,0.9025361151241041,0.11095197057168664,0.9025361151241041,0.12244574322499968
18.4,938.0,28.0,13.3,2.11,22.0,18.0,0.8808229832423602,0.15324327780811584,0.8808229832423602,0.12944412269429495
41.6,779.0,36.0,0.0,3.77,10.0,20.0,0.8684059137028158,0.1703359947222516,0.8684059137028158,0.11590085317917155
47.1,696.0,20.0,3.9,6.92,8.0,27.5,0.8745650276682244,0.16469843767230977,0.8745650276682244,0.10238322629987846
14.9,900.0,50.0,0.0,4.26,13.0,22.0,0.8745650276682244,0.16469843767230977,0.8745650276682244,0.11485174710758088
56.5,1557.0,60.0,-3.1,13.0,22.0,29.8,0.8726892351139284,0.16627470372779427,0.8726892351139284,0.1127078826596079
80.8,1458.0,67.0,-10.9,17.63,36.0,32.9,0.8726892351139284,0.16627470372779427,0.8726892351139284,0.11316093452552277
82.7,1915.0,65.0,-7.8,23.5,45.0,34.5,0.8671606990597668,0.16894942135214094,0.8671606990597668,0.11320576855514702
79.6,2292.0,58.0,-0.8,27.21,48.0,35.7,0.8671606990597668,0.16894942135214094,0.8671606990597668,0.11320576855514702
82.4,1678.0,67.0,2.3,20.32,53.0,33.7,0.8704313182148581,0.16646250615095437,0.8704313182148581,0.0959131130402887
81.6,2143.0,43.0,-3.1,26.39,70.0,35.3,0.8704313182148581,0.16646250615095373,0.8704313182148581,0.09052468124663043
47.8,2413.0,42.0,-1.6,17.59,71.0,32.2,0.869036491614063,0.1673934432551617,0.869036491614063,0.09525952437392526
