ENGINE_COOLANT_TEMP,ENGINE_COOLANT_TEMP_entropy,ENGINE_COOLANT_TEMP_complexity,ENGINE_COOLANT_TEMP_fisher,ENGINE_LOAD,ENGINE_LOAD_entropy,ENGINE_LOAD_complexity,ENGINE_LOAD_fisher,ENGINE_RPM,ENGINE_RPM_entropy,ENGINE_RPM_complexity,ENGINE_RPM_fisher,INTAKE_MANIFOLD_PRESSURE,INTAKE_MANIFOLD_PRESSURE_entropy,INTAKE_MANIFOLD_PRESSURE_complexity,INTAKE_MANIFOLD_PRESSURE_fisher,Short Term Fuel Trim Bank 1,Short Term Fuel Trim Bank 1_entropy,Short Term Fuel Trim Bank 1_complexity,Short Term Fuel Trim Bank 1_fisher,MAF,MAF_entropy,MAF_complexity,MAF_fisher,SPEED,SPEED_entropy,SPEED_complexity,SPEED_fisher,THROTTLE_POS,THROTTLE_POS_entropy,THROTTLE_POS_complexity,THROTTLE_POS_fisher,TIMING_ADVANCE,TIMING_ADVANCE_entropy,TIMING_ADVANCE_complexity,TIMING_ADVANCE_fisher
84.0,0.28961195705472764,0.2553382366587386,0.28961195705472764,100.0,0.7573886051948994,0.365419418978585,0.7573886051948994,2201.0,0.7994394235597191,0.334643792005459,0.7994394235597191,22.0,0.7418761462005468,0.3684593095578019,0.7418761462005468,-5.5,0.7612919923357861,0.361296734564054,0.7612919923357861,38.91,0.7202504133265255,0.3834194127064149,0.7202504133265255,68.0,0.5787951994414583,0.3815471433946525,0.5787951994414583,62.7,0.6764157761011315,0.38247364482353624,0.6764157761011315,60.8,0.7534852180540127,0.3656667034379744,0.7534852180540127
84.0,0.2828676669616807,0.2496480917739424,0.2828676669616807,87.5,0.7625594248596839,0.361417917320126,0.7625594248596839,1863.0,0.7974877299892758,0.33495430918148195,0.7974877299892758,77.0,0.7418761462005468,0.3684593095578019,0.7418761462005468,-0.8,0.7612919923357861,0.361296734564054,0.7612919923357861,23.53,0.7202504133265256,0.3834194127064159,0.7202504133265256,68.0,0.5650915189544794,0.37919315149321126,0.5650915189544794,35.3,0.6712449564363471,0.38526821720938315,0.6712449564363471,66.7,0.7606077312892403,0.36156825597072506,0.7606077312892403
84.0,0.2752626102138281,0.243250644067487,0.2752626102138281,65.9,0.7625594248596836,0.36141791732012696,0.7625594248596836,1845.0,0.7923169103244916,0.33953229068782886,0.7923169103244916,54.0,0.7418761462005468,0.3684593095578009,0.7418761462005468,-3.9,0.7612919923357861,0.361296734564054,0.7612919923357861,16.06,0.7150795936617415,0.38675856776023054,0.7150795936617415,66.0,0.5670432125249227,0.37970110704668425,0.5670432125249227,31.8,0.6712449564363472,0.38526821720938315,0.6712449564363472,67.8,0.755436911624456,0.3655458205228453,0.755436911624456
84.0,0.2752626102138281,0.243250644067487,0.2752626102138281,69.0,0.7625594248596836,0.36141791732012696,0.7625594248596836,1836.0,0.7871460906597073,0.34402217125497314,0.7871460906597073,55.0,0.7418761462005468,0.3684593095578009,0.7418761462005468,-4.7,0.7664628120005705,0.35722118627661575,0.7664628120005705,18.71,0.7202504133265256,0.383419412706415,0.7202504133265256,71.0,0.5670432125249227,0.3797011070466838,0.5670432125249227,32.5,0.6805773564103567,0.3831917231880209,0.6805773564103567,67.8,0.755436911624456,0.3655458205228463,0.755436911624456
84.0,0.2752626102138281,0.243250644067487,0.2752626102138281,68.6,0.7645111184301271,0.36126206004039624,0.7645111184301271,1980.0,0.7871460906597074,0.3440221712549732,0.7871460906597074,52.0,0.7418761462005468,0.3684593095578009,0.7418761462005468,-3.1,0.7716336316653546,0.3530575370499743,0.7716336316653546,20.36,0.7273729265617532,0.37998613459419694,0.7273729265617532,76.0,0.572214032189707,0.3782888499418408,0.572214032189707,33.3,0.6786256628399133,0.383052287729207,0.6786256628399133,67.8,0.7573886051948995,0.365419418978584,0.7573886051948995
84.0,0.2752626102138281,0.243250644067487,0.2752626102138281,32.9,0.7696819380949113,0.35714852033639727,0.7696819380949113,2061.0,0.7819752709949233,0.34842395088291755,0.7819752709949233,18.0,0.7418761462005468,0.3684593095578019,0.7418761462005468,0.0,0.7716336316653546,0.3530575370499728,0.7716336316653546,6.44,0.722202106896969,0.3834373276935503,0.722202106896969,70.0,0.5839241936123671,0.37929821144097786,0.5839241936123671,22.7,0.6857481760751409,0.3802611745227749,0.6857481760751409,69.8,0.7573886051948994,0.365419418978584,0.7573886051948994
84.0,0.2752626102138281,0.243250644067487,0.2752626102138281,34.1,0.7748527577596955,0.3529468796931968,0.7748527577596955,894.0,0.789097784230151,0.3437595282916269,0.789097784230151,33.0,0.7418761462005468,0.3684593095578009,0.7418761462005468,-5.5,0.7716336316653546,0.3530575370499728,0.7716336316653546,3.87,0.722202106896969,0.3834373276935508,0.722202106896969,62.0,0.595166888460263,0.37979442722302176,0.595166888460263,19.6,0.6909189957399252,0.3772425249183292,0.6909189957399252,62.4,0.7645111184301271,0.36126206004039624,0.7645111184301271
84.0,0.2752626102138281,0.243250644067487,0.2752626102138281,46.7,0.7800235774244798,0.34865713811079546,0.7800235774244798,916.0,0.789097784230151,0.3437595282916269,0.789097784230151,46.0,0.7418761462005468,0.3684593095578009,0.7418761462005468,3.9,0.7735853252357979,0.35285682679065644,0.7735853252357979,6.98,0.722202106896969,0.3834373276935508,0.722202106896969,56.0,0.595166888460263,0.37979442722302176,0.595166888460263,26.7,0.7030444539300681,0.3757057903347418,0.7030444539300681,63.9,0.7696819380949114,0.3571485203363973,0.7696819380949114
84.0,0.2752626102138281,0.243250644067487,0.2752626102138281,60.0,0.7748527577596955,0.3529468796931968,0.7748527577596955,1912.0,0.789097784230151,0.3437595282916269,0.789097784230151,52.0,0.7367053265357628,0.3721672057915133,0.7367053265357628,-5.5,0.7787561449005823,0.3485811395184743,0.7787561449005823,17.0,0.7293246201321966,0.3799745938458608,0.7293246201321966,59.0,0.595166888460263,0.37979442722302176,0.595166888460263,32.2,0.7147546153527282,0.3737231205039275,0.7147546153527282,69.0,0.7768044513301388,0.3527376295716588,0.7768044513301388
84.0,0.2752626102138281,0.243250644067487,0.2752626102138281,51.4,0.7735853252357979,0.35285682679065644,0.7735853252357979,1987.0,0.789097784230151,0.3437595282916269,0.789097784230151,50.0,0.7347536329653195,0.3722200519734308,0.7347536329653195,-3.1,0.7871460906597073,0.3440221712549752,0.7871460906597073,15.01,0.7293246201321967,0.3799745938458609,0.7293246201321967,60.0,0.595166888460263,0.37979442722302176,0.595166888460263,31.4,0.7208264905358399,0.3747948830609132,0.7208264905358399,70.2,0.7716336316653547,0.3569632073211975,0.7716336316653547
