ENGINE_COOLANT_TEMP,ENGINE_COOLANT_TEMP_entropy,ENGINE_COOLANT_TEMP_complexity,ENGINE_COOLANT_TEMP_fisher,ENGINE_LOAD,ENGINE_LOAD_entropy,ENGINE_LOAD_complexity,ENGINE_LOAD_fisher,ENGINE_RPM,ENGINE_RPM_entropy,ENGINE_RPM_complexity,ENGINE_RPM_fisher,INTAKE_MANIFOLD_PRESSURE,INTAKE_MANIFOLD_PRESSURE_entropy,INTAKE_MANIFOLD_PRESSURE_complexity,INTAKE_MANIFOLD_PRESSURE_fisher,Short Term Fuel Trim Bank 1,Short Term Fuel Trim Bank 1_entropy,Short Term Fuel Trim Bank 1_complexity,Short Term Fuel Trim Bank 1_fisher,MAF,MAF_entropy,MAF_complexity,MAF_fisher,SPEED,SPEED_entropy,SPEED_complexity,SPEED_fisher,THROTTLE_POS,THROTTLE_POS_entropy,THROTTLE_POS_complexity,THROTTLE_POS_fisher,TIMING_ADVANCE,TIMING_ADVANCE_entropy,TIMING_ADVANCE_complexity,TIMING_ADVANCE_fisher
80.0,0.23263428831069008,0.2014303176963039,0.23263428831069008,94.5,0.7871460906597073,0.3440221712549742,0.7871460906597073,2128.0,0.794268603894935,0.33924571061814474,0.794268603894935,19.0,0.7871460906597074,0.3440221712549732,0.7871460906597074,-8.6,0.7974877299892758,0.33495430918148195,0.7974877299892758,30.35,0.7800235774244798,0.34865713811079546,0.7800235774244798,39.0,0.5968006979897306,0.3876414809998421,0.5968006979897306,36.9,0.7279490037710676,0.37126763334318785,0.7279490037710676,64.3,0.7696819380949113,0.35714852033639727,0.7696819380949113
80.0,0.23263428831069008,0.2014303176963039,0.23263428831069008,40.0,0.7923169103244916,0.33953229068782886,0.7923169103244916,806.0,0.794268603894935,0.33924571061814474,0.794268603894935,36.0,0.794268603894935,0.33924571061814474,0.794268603894935,-7.0,0.7974877299892758,0.33495430918148195,0.7974877299892758,4.94,0.7819752709949231,0.3484239508829175,0.7819752709949231,23.0,0.6039232112249581,0.3862691035761009,0.6039232112249581,21.6,0.7315345068709785,0.3720842949589025,0.7315345068709785,67.1,0.7696819380949113,0.35714852033639727,0.7696819380949113
81.0,0.23975680154591764,0.20521599625157533,0.23975680154591764,81.2,0.7923169103244916,0.33953229068782886,0.7923169103244916,1188.0,0.7994394235597191,0.334643792005459,0.7994394235597191,76.0,0.794268603894935,0.33924571061814474,0.794268603894935,8.6,0.7974877299892758,0.33495430918148195,0.7974877299892758,15.08,0.7819752709949231,0.3484239508829175,0.7819752709949231,33.0,0.6090940308897425,0.38438745596482526,0.6090940308897425,32.2,0.7347536329653194,0.3722200519734322,0.7347536329653194,59.2,0.7696819380949113,0.35714852033639727,0.7696819380949113
81.0,0.23975680154591764,0.20521599625157533,0.23975680154591764,92.5,0.7871460906597074,0.34402217125497525,0.7871460906597074,1851.0,0.7994394235597191,0.334643792005459,0.7994394235597191,25.0,0.7942686038949351,0.33924571061814374,0.7942686038949351,1.6,0.8026585496540599,0.33028822673593305,0.8026585496540599,26.49,0.7819752709949231,0.3484239508829175,0.7819752709949231,42.0,0.6110457244601858,0.38475523237134945,0.6110457244601858,36.1,0.7367053265357628,0.3721672057915138,0.7367053265357628,64.3,0.7696819380949113,0.35714852033639727,0.7696819380949113
82.0,0.23975680154591764,0.20521599625157533,0.23975680154591764,35.7,0.7871460906597074,0.34402217125497525,0.7871460906597074,828.0,0.8046102432245033,0.3299537724535712,0.8046102432245033,36.0,0.7942686038949351,0.33924571061814374,0.7942686038949351,0.0,0.7974877299892758,0.334954309181483,0.7974877299892758,4.02,0.7890977842301509,0.34375952829162737,0.7890977842301509,47.0,0.6181682376954134,0.38309986738558965,0.6181682376954134,20.4,0.7418761462005468,0.3684593095578009,0.7418761462005468,56.5,0.7748527577596954,0.3529468796931978,0.7748527577596954
83.0,0.23975680154591764,0.20521599625157533,0.23975680154591764,40.0,0.794268603894935,0.33924571061814474,0.794268603894935,804.0,0.8046102432245033,0.3299537724535712,0.8046102432245033,34.0,0.7890977842301509,0.34375952829162687,0.7890977842301509,-5.5,0.7974877299892758,0.33495430918148195,0.7974877299892758,4.47,0.7890977842301509,0.34375952829162737,0.7890977842301509,43.0,0.6149491116010724,0.3823616271955216,0.6149491116010724,20.8,0.7347536329653195,0.3722200519734318,0.7347536329653195,58.0,0.7748527577596954,0.35294687969319677,0.7748527577596954
83.0,0.23975680154591764,0.20521599625157533,0.23975680154591764,38.4,0.794268603894935,0.33924571061814474,0.794268603894935,768.0,0.7994394235597191,0.334643792005459,0.7994394235597191,35.0,0.7839269645653666,0.3481852450259085,0.7839269645653666,-7.0,0.7923169103244917,0.33953229068782886,0.7923169103244917,4.36,0.7839269645653665,0.3481852450259095,0.7839269645653665,33.0,0.6149491116010725,0.38236162719552164,0.6149491116010725,20.8,0.7347536329653195,0.3722200519734318,0.7347536329653195,56.5,0.7748527577596954,0.35294687969319677,0.7748527577596954
82.0,0.25026083580645486,0.21366589093285407,0.25026083580645486,40.4,0.794268603894935,0.33924571061814474,0.794268603894935,781.0,0.7994394235597191,0.334643792005459,0.7994394235597191,32.0,0.7839269645653666,0.3481852450259085,0.7839269645653666,-7.0,0.7871460906597073,0.34402217125497314,0.7871460906597073,4.2,0.7839269645653665,0.3481852450259095,0.7839269645653665,27.0,0.6149491116010724,0.3823616271955216,0.6149491116010724,20.8,0.7347536329653194,0.3722200519734317,0.7347536329653194,57.6,0.776804451330139,0.35273762957165883,0.776804451330139
81.0,0.25221252937689825,0.21497561439765459,0.25221252937689825,44.3,0.7890977842301509,0.34375952829162687,0.7890977842301509,1337.0,0.7994394235597191,0.334643792005459,0.7994394235597191,38.0,0.7839269645653666,0.3481852450259085,0.7839269645653666,6.2,0.7871460906597074,0.3440221712549732,0.7871460906597074,8.9,0.7890977842301506,0.34375952829162787,0.7890977842301506,23.0,0.6065591658419474,0.38355186918247325,0.6065591658419474,27.5,0.7292164362949651,0.37145472972165916,0.7292164362949651,67.5,0.7839269645653665,0.3481852450259084,0.7839269645653665
80.0,0.25221252937689825,0.21497561439765459,0.25221252937689825,32.2,0.7942686038949349,0.33924571061814474,0.7942686038949349,818.0,0.7994394235597191,0.334643792005459,0.7994394235597191,34.0,0.7890977842301509,0.34375952829162687,0.7890977842301509,4.7,0.7890977842301509,0.34375952829162687,0.7890977842301509,4.16,0.7890977842301506,0.34375952829162787,0.7890977842301506,2.0,0.6065591658419474,0.38355186918247325,0.6065591658419474,20.4,0.7292164362949651,0.37145472972165916,0.7292164362949651,65.1,0.7839269645653665,0.3481852450259084,0.7839269645653665
