AltitudeVariation,AltitudeVariation_entropy,AltitudeVariation_complexity,AltitudeVariation_fisher,AltitudeVariation_shannon,VehicleSpeedInstantaneous,VehicleSpeedInstantaneous_entropy,VehicleSpeedInstantaneous_complexity,VehicleSpeedInstantaneous_fisher,VehicleSpeedInstantaneous_shannon,VehicleSpeedAverage,VehicleSpeedAverage_entropy,VehicleSpeedAverage_complexity,VehicleSpeedAverage_fisher,VehicleSpeedAverage_shannon,VehicleSpeedVariance,VehicleSpeedVariance_entropy,VehicleSpeedVariance_complexity,VehicleSpeedVariance_fisher,VehicleSpeedVariance_shannon,VehicleSpeedVariation,VehicleSpeedVariation_entropy,VehicleSpeedVariation_complexity,VehicleSpeedVariation_fisher,VehicleSpeedVariation_shannon,LongitudinalAcceleration,LongitudinalAcceleration_entropy,LongitudinalAcceleration_complexity,LongitudinalAcceleration_fisher,LongitudinalAcceleration_shannon,EngineLoad,EngineLoad_entropy,EngineLoad_complexity,EngineLoad_fisher,EngineLoad_shannon,EngineRPM,EngineRPM_entropy,EngineRPM_complexity,EngineRPM_fisher,EngineRPM_shannon,MassAirFlow,MassAirFlow_entropy,MassAirFlow_complexity,MassAirFlow_fisher,MassAirFlow_shannon,VerticalAcceleration,VerticalAcceleration_entropy,VerticalAcceleration_complexity,VerticalAcceleration_fisher,VerticalAcceleration_shannon,FuelConsumptionAverage,FuelConsumptionAverage_entropy,FuelConsumptionAverage_complexity,FuelConsumptionAverage_fisher,FuelConsumptionAverage_shannon
0.2000122,0.740239864243029,0.24797352642425072,0.740239864243029,0.2304981397981489,85.34321594,0.4893001244930887,0.28090061022712826,0.4893001244930887,0.33568002131564845,34.78280315,0.29367538044376656,0.2139259459703385,0.29367538044376656,0.34942562590361437,479.1848358,0.3847719015777223,0.2721417401193473,0.3847719015777223,0.48703845929596473,2.47697448,0.8197503378006592,0.21116551428487304,0.8197503378006592,0.20028714851929383,-1.3,0.674336284872719,0.26759117706200475,0.674336284872719,0.3308147995287814,58.8235321,0.9085351176575052,0.12856399779258604,0.9085351176575052,0.11203356888768223,2422.0,0.6155596001993059,0.286937691549893,0.6155596001993059,0.22720406816988561,27.98999977,0.8412150161159295,0.17226857609025653,0.8412150161159295,0.17370109645747736,1.02,0.7000453375118137,0.2527409622388304,0.7000453375118137,0.19317846378956688,19.20437622,0.5114507796137284,0.2984267519354876,0.5114507796137284,0.4018133949108307
0.19995118,0.7597015257467187,0.23384174646712313,0.7597015257467187,0.22523568414948975,86.46912384,0.4893001244930887,0.28090061022712826,0.4893001244930887,0.33568002131564845,36.03630522,0.29367538044376656,0.2139259459703385,0.29367538044376656,0.34942562590361437,513.4870456,0.37050734846893874,0.26661654133878615,0.37050734846893874,0.5152225226353068,1.1259079,0.834673777805747,0.1945643766880598,0.834673777805747,0.19832786160407886,-1.25,0.6876784066638099,0.26460974134240955,0.6876784066638099,0.31543068769751237,14.90196133,0.9105710216438091,0.12736053959251506,0.9105710216438091,0.10463372800308102,2066.0,0.638507137276402,0.2795587908447141,0.638507137276402,0.22156648064919252,34.25,0.8502013550683751,0.16561207823244797,0.8502013550683751,0.15530000987835635,1.03,0.6949198685946166,0.2523179181677387,0.6949198685946166,0.1848795261998144,19.14217186,0.533368114897443,0.29626019341824833,0.533368114897443,0.39648238187827073
0.40002441,0.7710498448659261,0.22865112647893876,0.7710498448659261,0.21114037898190086,86.01875305,0.506034339888199,0.2839813927294554,0.506034339888199,0.2989709705795447,37.23726511,0.29367538044376656,0.2139259459703385,0.29367538044376656,0.34942562590361437,546.1039059,0.35596666446610314,0.2605652132361301,0.35596666446610314,0.5515824338595174,-0.45037079,0.834673777805747,0.1945643766880598,0.834673777805747,0.19832786160407886,-1.12,0.6873331619744918,0.2645574488156396,0.6873331619744918,0.30583277556487476,91.37255096,0.9105710216438091,0.12736053959251506,0.9105710216438091,0.10463372800308102,2122.0,0.6506733079772651,0.2794909242085269,0.6506733079772651,0.21599780447870331,47.99000168,0.8502013550683751,0.16561207823244797,0.8502013550683751,0.1493276722460461,1.07,0.6827536978937536,0.2535610890689466,0.6827536978937536,0.18587067463841755,19.11894226,0.53228732528996,0.2958174764602064,0.53228732528996,0.40693763527181326
0.90002441,0.7757365096165548,0.22755849920288634,0.7757365096165548,0.2103394628823156,86.24394226,0.5302372928521855,0.28240843092152873,0.5302372928521855,0.2924831387646487,39.59790203,0.29367538044376656,0.2139259459703385,0.29367538044376656,0.34942562590361437,605.173609,0.35771317965098826,0.2617019198776364,0.35771317965098826,0.542533674263896,0.22518921,0.8314031586506557,0.19678604070724667,0.8314031586506557,0.19816513847815104,-1.0,0.6765546230270225,0.2657540579355883,0.6765546230270225,0.3052472735514864,83.13725281,0.9105710216438091,0.12736053959251506,0.9105710216438091,0.10097108331090052,2208.0,0.6625884687711181,0.2791581253145771,0.6625884687711181,0.214584777872795,41.91999817,0.8473128602580577,0.16864060620151441,0.8473128602580577,0.14197929049816144,1.05,0.6813588712929585,0.2539821111310364,0.6813588712929585,0.17321587373940311,19.03806686,0.5306596041455814,0.2951511416028141,0.5306596041455814,0.4175322464569545
0.29998779,0.7787586752051731,0.22690726743385248,0.7787586752051731,0.20947008986230256,89.84681702,0.5542498523690906,0.2793769168746529,0.5542498523690906,0.28603503933159646,40.82138,0.29367538044376656,0.2139259459703385,0.29367538044376656,0.34942562590361437,637.3560655,0.3590182914817821,0.2625511179533978,0.3590182914817821,0.5335555413080367,3.60287476,0.8300083320498606,0.1975997951464927,0.8300083320498606,0.19951545534608356,-0.926,0.662580747123325,0.2683704153991333,0.662580747123325,0.30812469674056037,80.0,0.9105710216438091,0.12736053959251506,0.9105710216438091,0.09312194838345762,2243.0,0.6625884687711181,0.2791581253145771,0.6625884687711181,0.214584777872795,40.86000061,0.8663139615521959,0.14904630287006568,0.8663139615521959,0.1376887177518802,1.03,0.6951707674332982,0.24276024692856046,0.6951707674332982,0.1796757022593673,19.04457092,0.5440017259366723,0.2960251883505921,0.5440017259366723,0.40487167326114293
0.79998779,0.78602933303533,0.2221292148814595,0.78602933303533,0.2055937658275839,92.32379913,0.5542498523690906,0.2793769168746529,0.5542498523690906,0.28603503933159646,42.07112899,0.29367538044376656,0.2139259459703385,0.29367538044376656,0.34942562590361437,671.3790834,0.35988611786509167,0.26311568081822884,0.35988611786509167,0.5246468086267897,2.47698211,0.8300083320498606,0.1975997951464927,0.8300083320498606,0.19951545534608356,-0.805,0.6406634118396105,0.2774566344138784,0.6406634118396105,0.3110770793261464,76.86274719,0.9023760036920966,0.1347557852165361,0.9023760036920966,0.11023351600319692,2273.0,0.6625884687711181,0.2791581253145771,0.6625884687711181,0.214584777872795,41.04999924,0.8710006263028247,0.1470653372501511,0.8710006263028247,0.13701065777055743,0.934,0.6854925807463249,0.24651707579902363,0.6854925807463249,0.18995265730545333,19.02407646,0.564651385213376,0.29165582684057784,0.564651385213376,0.3999593802396717
4.2999878,0.7783765508603989,0.23220357444840367,0.7783765508603989,0.19661137775222434,99.30437469,0.5542498523690906,0.2793769168746529,0.5542498523690906,0.28603503933159646,101.4098094,0.29367538044376656,0.2139259459703385,0.29367538044376656,0.34942562590361437,3.93758744,0.38349697842867303,0.2694632044162534,0.38349697842867303,0.5088070351024713,-0.90071871,0.8223555498749296,0.20870631215552327,0.8223555498749296,0.18436276578193844,-0.16,0.6261227278367748,0.2789200477921723,0.6261227278367748,0.3171089147985832,38.4313736,0.8857368825647202,0.1550477396352112,0.8857368825647202,0.11162875008157173,1986.0,0.67236486540934,0.27927954765972585,0.67236486540934,0.21386962757823472,22.20999908,0.8757649136674382,0.14222168235515154,0.8757649136674382,0.13042225626361004,0.559,0.6751997573275498,0.25007294939000063,0.6751997573275498,0.20577997712487617,11.44390202,0.5772799681914254,0.29137549513449046,0.5772799681914254,0.3698545719415886
4.0,0.7678352738751507,0.24438454335209997,0.7678352738751507,0.18954117637730286,98.85401917,0.567523938844248,0.28121867398039446,0.567523938844248,0.26262236439040526,101.3009724,0.312369622637132,0.22341639017144027,0.312369622637132,0.30460838946224605,3.768523737,0.4068954667892972,0.27434257302628284,0.4068954667892972,0.4930003599023447,-0.45035552,0.8223555498749296,0.20870631215552327,0.8223555498749296,0.18436276578193844,-0.242,0.637774917029293,0.27890878730367236,0.637774917029293,0.295798112398756,38.82352829,0.8871317091655152,0.15406927913777593,0.8871317091655152,0.1144096730493928,1977.0,0.6837409237078063,0.2784805220268074,0.6837409237078063,0.20201257714373824,19.89999962,0.8757649136674382,0.14222168235515154,0.8757649136674382,0.13042225626361004,0.441,0.6794086441226926,0.2506116406402223,0.6794086441226926,0.21442123540829244,11.3727951,0.5739890722942672,0.2902929060449057,0.5739890722942672,0.38025594244017624
3.4000244,0.7816471700154903,0.23037378850728923,0.7816471700154903,0.20880051949874848,98.40365601,0.5834820172328984,0.2816929619226633,0.5834820172328984,0.25680199831447814,101.2184063,0.3385882560019692,0.23237804768433162,0.3385882560019692,0.2977393913145973,3.832178185,0.4224203014360525,0.2794694920358889,0.4224203014360525,0.4802388404231772,-0.45036316,0.8147027676999987,0.21957220739830563,0.8147027676999987,0.1694080400742686,-0.199,0.6596922523130077,0.26999645151682955,0.6596922523130077,0.2904670993661961,22.74509811,0.9037708302928917,0.13371852506935467,0.9037708302928917,0.1105423956763453,1970.0,0.6863664804922964,0.27888354183823877,0.6863664804922964,0.20983587281846183,19.18000031,0.8757649136674382,0.14222168235515154,0.8757649136674382,0.13042225626361004,0.379,0.6828639806076557,0.2510649068951048,0.6828639806076557,0.2233180144257004,11.29640388,0.5611318609188913,0.28853449002641607,0.5611318609188913,0.40348017035138484
3.0,0.7690185870374409,0.23571473408700266,0.7690185870374409,0.22173645074669668,98.17847443,0.5874188440898328,0.2828707011011475,0.5874188440898328,0.2650733456909173,101.1621113,0.34882764073691414,0.23811095152746106,0.34882764073691414,0.30499385944605084,3.983651918,0.4377150563382177,0.28407835994812836,0.4377150563382177,0.4675146445899744,-0.22518158,0.81797338685509,0.21751782760909347,0.81797338685509,0.17163350132626085,-0.0937,0.6813189103916361,0.2598019934339871,0.6813189103916361,0.28522789247007707,28.23529434,0.9090773534342868,0.12975171295931567,0.9090773534342868,0.09512439840932244,1958.0,0.6774460959738551,0.28015280370211326,0.6774460959738551,0.23708080216467792,13.30000019,0.8757649136674382,0.14222168235515154,0.8757649136674382,0.13042225626361004,0.363,0.6855957852817325,0.2514299164945264,0.6855957852817325,0.2324555486693161,11.17654896,0.5480622773405582,0.2864732449354489,0.5480622773405582,0.41453210562432175
