ENGINE_COOLANT_TEMP,ENGINE_COOLANT_TEMP_entropy,ENGINE_COOLANT_TEMP_complexity,ENGINE_COOLANT_TEMP_fisher,ENGINE_LOAD,ENGINE_LOAD_entropy,ENGINE_LOAD_complexity,ENGINE_LOAD_fisher,ENGINE_RPM,ENGINE_RPM_entropy,ENGINE_RPM_complexity,ENGINE_RPM_fisher,INTAKE_MANIFOLD_PRESSURE,INTAKE_MANIFOLD_PRESSURE_entropy,INTAKE_MANIFOLD_PRESSURE_complexity,INTAKE_MANIFOLD_PRESSURE_fisher,Short Term Fuel Trim Bank 1,Short Term Fuel Trim Bank 1_entropy,Short Term Fuel Trim Bank 1_complexity,Short Term Fuel Trim Bank 1_fisher,MAF,MAF_entropy,MAF_complexity,MAF_fisher,SPEED,SPEED_entropy,SPEED_complexity,SPEED_fisher,THROTTLE_POS,THROTTLE_POS_entropy,THROTTLE_POS_complexity,THROTTLE_POS_fisher,TIMING_ADVANCE,TIMING_ADVANCE_entropy,TIMING_ADVANCE_complexity,TIMING_ADVANCE_fisher
80.0,0.0743004643889342,0.07180445313732668,0.0743004643889342,94.5,0.7556532216231271,0.37181385406156986,0.7556532216231271,2128.0,0.7974836070713985,0.33807315802578375,0.7974836070713985,19.0,0.7151095021686126,0.3967471558228789,0.7151095021686126,-8.6,0.5997871687996336,0.4227427946319642,0.5997871687996336,30.35,0.7804196143907892,0.3484415823187053,0.7804196143907892,39.0,0.5341127333922829,0.38343945183247047,0.5341127333922829,36.9,0.6777019793922189,0.41448949169520527,0.6777019793922189,64.3,0.6952433675418808,0.40581488665959503,0.6952433675418808
80.0,0.0743004643889342,0.07180445313732668,0.0743004643889342,40.0,0.7500831109895586,0.3756660237072859,0.7500831109895586,806.0,0.7919150320477847,0.34273282681304124,0.7919150320477847,36.0,0.7163430071363656,0.3967815923106834,0.7163430071363656,-7.0,0.5997871687996336,0.4227427946319642,0.5997871687996336,4.94,0.7824067932988771,0.3482185013112736,0.7824067932988771,23.0,0.5341127333922829,0.38343945183247047,0.5341127333922829,21.6,0.6777019793922189,0.41448949169520527,0.6777019793922189,67.1,0.7215675403807821,0.39711771639164517,0.7215675403807821
81.0,0.0743004643889342,0.07180445313732668,0.0743004643889342,81.2,0.7500831109895586,0.3756660237072859,0.7500831109895586,1188.0,0.7919150320477847,0.34273282681304124,0.7919150320477847,76.0,0.7307617130457975,0.3900406469634315,0.7307617130457975,8.6,0.6150274793905766,0.4248204134627266,0.6150274793905766,15.08,0.7824067932988771,0.34821850131127513,0.7824067932988771,33.0,0.5341127333922829,0.38343945183247047,0.5341127333922829,32.2,0.675339751604898,0.41393743353730794,0.675339751604898,59.2,0.7215675403807821,0.39711771639164517,0.7215675403807821
81.0,0.0743004643889342,0.07180445313732668,0.0743004643889342,92.5,0.755653221623127,0.37181385406156986,0.755653221623127,1851.0,0.7919150320477847,0.34273282681304124,0.7919150320477847,25.0,0.7243865043926965,0.39350800362492566,0.7243865043926965,1.6,0.6037340455477316,0.4245895418154655,0.6037340455477316,26.49,0.7824067932988771,0.34821850131127463,0.7824067932988771,42.0,0.616904387266395,0.40178787525095727,0.616904387266395,36.1,0.6933677914242775,0.4094261090885276,0.6933677914242775,64.3,0.7094808512543356,0.3994498839471923,0.7094808512543356
82.0,0.0743004643889342,0.07180445313732668,0.0743004643889342,35.7,0.755653221623127,0.37181385406156986,0.755653221623127,828.0,0.7919150320477847,0.34273282681304124,0.7919150320477847,36.0,0.7163430071363656,0.3967815923106834,0.7163430071363656,0.0,0.5876470510350696,0.4217318096928963,0.5876470510350696,4.02,0.7896588067747452,0.3435323806795274,0.7896588067747452,47.0,0.6259533216797674,0.40062356044138486,0.6259533216797674,20.4,0.6933677914242775,0.4094261090885276,0.6933677914242775,56.5,0.7094808512543356,0.3994498839471923,0.7094808512543356
83.0,0.0743004643889342,0.07180445313732668,0.0743004643889342,40.0,0.7500831109895586,0.3756660237072859,0.7500831109895586,804.0,0.7919150320477847,0.34273282681304124,0.7919150320477847,34.0,0.709539483872738,0.39994874604754116,0.709539483872738,-5.5,0.5876470510350696,0.4217318096928963,0.5876470510350696,4.47,0.7849486094766321,0.3477760847608856,0.7849486094766321,43.0,0.6259533216797674,0.40062356044138486,0.6259533216797674,20.8,0.6833827603474528,0.4115877352520037,0.6833827603474528,58.0,0.6776939189826131,0.4056544046525843,0.6776939189826131
83.0,0.0743004643889342,0.07180445313732668,0.0743004643889342,38.4,0.7565179087946233,0.3716581849014611,0.7565179087946233,768.0,0.7863464570241708,0.3472937647702543,0.7863464570241708,35.0,0.702511304680046,0.4029646877338206,0.702511304680046,-7.0,0.6037340455477316,0.4245895418154655,0.6037340455477316,4.36,0.7849486094766321,0.3477760847608856,0.7849486094766321,33.0,0.6161616821747014,0.40112361955210857,0.6161616821747014,20.8,0.6833827603474528,0.4115877352520037,0.6833827603474528,56.5,0.671069989288987,0.40870030404552166,0.671069989288987
82.0,0.0743004643889342,0.07180445313732668,0.0743004643889342,40.4,0.7565179087946233,0.3716581849014611,0.7565179087946233,781.0,0.7863464570241708,0.3472937647702543,0.7863464570241708,32.0,0.7040180918215146,0.40311090800175015,0.7040180918215146,-7.0,0.5715600565224075,0.41841111755321664,0.5715600565224075,4.2,0.7795862779724114,0.35217333657286454,0.7795862779724114,27.0,0.5988065184396502,0.40350432420765653,0.5988065184396502,20.8,0.675339751604898,0.41393743353730794,0.675339751604898,57.6,0.675254617254653,0.4097424227613504,0.675254617254653
81.0,0.0743004643889342,0.07180445313732668,0.0743004643889342,44.3,0.7509463591630928,0.3755301148760854,0.7509463591630928,1337.0,0.7863464570241708,0.3472937647702543,0.7863464570241708,38.0,0.6967679498296735,0.4060016241867944,0.6967679498296735,6.2,0.5715600565224075,0.41841111755321664,0.5715600565224075,8.9,0.7801336561606618,0.3519731089828408,0.7801336561606618,23.0,0.588139175604258,0.40306711826502106,0.588139175604258,27.5,0.6669773163837777,0.4160472759221236,0.6669773163837777,67.5,0.6763941776464516,0.4098756099071026,0.6763941776464516
80.0,0.0743004643889342,0.07180445313732668,0.0743004643889342,32.2,0.7509463591630928,0.3755301148760854,0.7509463591630928,818.0,0.7863464570241708,0.3472937647702543,0.7863464570241708,34.0,0.6892606531681532,0.408711504990573,0.6892606531681532,4.7,0.5554730620097454,0.41462746539642664,0.5554730620097454,4.16,0.7801336561606618,0.3519731089828408,0.7801336561606618,2.0,0.6062786056959497,0.39676656485283984,0.6062786056959497,20.4,0.677701979392219,0.41448949169520494,0.677701979392219,65.1,0.6892606531681531,0.408711504990573,0.6892606531681531
